General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{73C20913-02A7-4E41-8573-CEC61A7FEC77}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P6 W3 3"
Break (Standard) : Load at Break (Standard),"43.65483",N
Maximum Load : Maximum Load,"53.86013",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.41484"
"0.10000","0.00007","0.41684"
"0.20000","0.00035","0.42714"
"0.30000","0.00224","0.51746"
"0.40000","0.00583","0.66001"
"0.50000","0.00786","0.73059"
"0.60000","0.00951","0.78701"
"0.70000","0.01114","0.84326"
"0.80000","0.01279","0.89989"
"0.90000","0.01437","0.95466"
"1.00000","0.01612","1.01696"
"1.10000","0.01784","1.07646"
"1.20000","0.01954","1.13492"
"1.30000","0.02119","1.19194"
"1.40000","0.02286","1.25062"
"1.50000","0.02457","1.31086"
"1.60000","0.02618","1.36684"
"1.70000","0.02782","1.42495"
"1.80000","0.02953","1.48762"
"1.90000","0.03123","1.54857"
"2.00000","0.03286","1.60638"
"2.10000","0.03451","1.66558"
"2.20000","0.03619","1.72609"
"2.30000","0.03793","1.79015"
"2.40000","0.03961","1.84965"
"2.50000","0.04122","1.90782"
"2.60000","0.04286","1.96781"
"2.70000","0.04457","2.03093"
"2.80000","0.04628","2.09440"
"2.90000","0.04798","2.15765"
"3.00000","0.04971","2.22247"
"3.10000","0.05141","2.28603"
"3.20000","0.05309","2.34901"
"3.30000","0.05468","2.40523"
"3.40000","0.05624","2.46032"
"3.50000","0.05779","2.51603"
"3.60000","0.05943","2.57848"
"3.70000","0.06114","2.64281"
"3.80000","0.06285","2.70728"
"3.90000","0.06453","2.76831"
"4.00000","0.06622","2.83071"
"4.10000","0.06787","2.88937"
"4.20000","0.06952","2.94997"
"4.30000","0.07136","3.02011"
"4.40000","0.07306","3.07765"
"4.50000","0.07466","3.13175"
"4.60000","0.07632","3.19053"
"4.70000","0.07796","3.24794"
"4.80000","0.07952","3.30114"
"4.90000","0.08108","3.35550"
"5.00000","0.08270","3.41523"
"5.10000","0.08441","3.47949"
"5.20000","0.08613","3.54290"
"5.30000","0.08778","3.60012"
"5.40000","0.08939","3.65734"
"5.50000","0.09110","3.72073"
"5.60000","0.09283","3.78293"
"5.70000","0.09453","3.84289"
"5.80000","0.09621","3.90243"
"5.90000","0.09786","3.96006"
"6.00000","0.09952","4.01820"
"6.10000","0.10123","4.07843"
"6.20000","0.10301","4.14126"
"6.30000","0.10482","4.20551"
"6.40000","0.10648","4.25991"
"6.50000","0.10816","4.31805"
"6.60000","0.10979","4.37274"
"6.70000","0.11136","4.42304"
"6.80000","0.11294","4.47771"
"6.90000","0.11447","4.52847"
"7.00000","0.11611","4.58887"
"7.10000","0.11777","4.64790"
"7.20000","0.11944","4.70806"
