General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{AC5585C7-B6AA-41FC-9755-530A54B97293}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P5 W3 3"
Break (Standard) : Load at Break (Standard),"41.50916",N
Maximum Load : Maximum Load,"44.01642",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.70090"
"0.10000","0.00001","0.70272"
"0.20000","0.00026","0.71054"
"0.30000","0.00093","0.73629"
"0.40000","0.00429","0.87692"
"0.50000","0.00741","0.98791"
"0.60000","0.00939","1.05244"
"0.70000","0.01111","1.10697"
"0.80000","0.01265","1.15548"
"0.90000","0.01461","1.22013"
"1.00000","0.01637","1.27455"
"1.10000","0.01812","1.32302"
"1.20000","0.01970","1.37154"
"1.30000","0.02141","1.42425"
"1.40000","0.02310","1.47472"
"1.50000","0.02474","1.52318"
"1.60000","0.02640","1.57282"
"1.70000","0.02806","1.62164"
"1.80000","0.02964","1.66589"
"1.90000","0.03117","1.70885"
"2.00000","0.03281","1.75673"
"2.10000","0.03445","1.80377"
"2.20000","0.03611","1.85212"
"2.30000","0.03774","1.89844"
"2.40000","0.03938","1.94277"
"2.50000","0.04103","1.98824"
"2.60000","0.04274","2.03599"
"2.70000","0.04459","2.08843"
"2.80000","0.04638","2.13802"
"2.90000","0.04810","2.18410"
"3.00000","0.04974","2.22655"
"3.10000","0.05140","2.27012"
"3.20000","0.05306","2.31235"
"3.30000","0.05466","2.35337"
"3.40000","0.05626","2.39355"
"3.50000","0.05798","2.43905"
"3.60000","0.05972","2.47048"
"3.70000","0.06120","2.50971"
"3.80000","0.06295","2.55928"
"3.90000","0.06457","2.60122"
"4.00000","0.06613","2.64139"
"4.10000","0.06783","2.68774"
"4.20000","0.06953","2.73280"
"4.30000","0.07119","2.77526"
"4.40000","0.07278","2.81462"
"4.50000","0.07440","2.85506"
"4.60000","0.07607","2.89566"
"4.70000","0.07771","2.93684"
"4.80000","0.07938","2.97859"
"4.90000","0.08103","3.01863"
"5.00000","0.08270","3.06104"
"5.10000","0.08434","3.10051"
"5.20000","0.08602","3.14216"
"5.30000","0.08771","3.18490"
"5.40000","0.08937","3.22545"
"5.50000","0.09111","3.26316"
"5.60000","0.09274","3.30378"
"5.70000","0.09447","3.35153"
"5.80000","0.09623","3.39914"
"5.90000","0.09791","3.44223"
"6.00000","0.09973","3.49326"
"6.10000","0.10148","3.53944"
"6.20000","0.10317","3.58384"
"6.30000","0.10481","3.62557"
"6.40000","0.10639","3.66627"
"6.50000","0.10807","3.71054"
"6.60000","0.10974","3.75557"
"6.70000","0.11140","3.79855"
"6.80000","0.11301","3.83999"
"6.90000","0.11468","3.88471"
"7.00000","0.11640","3.93076"
"7.10000","0.11804","3.97302"
"7.20000","0.11959","4.01054"
"7.30000","0.12117","4.05057"
"7.40000","0.12293","4.09947"
"7.50000","0.12467","4.14587"
"7.60000","0.12633","4.18739"
"7.70000","0.12804","4.23246"
"7.80000","0.12963","4.27171"
"7.90000","0.13117","4.30970"
"8.00000","0.13279","4.35311"
"8.10000","0.13451","4.39988"
"8.20000","0.13617","4.44343"
"8.30000","0.13777","4.48496"
"8.40000","0.13945","4.53056"
"8.50000","0.14116","4.57695"
