General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{CEEE00C0-893B-4704-95CF-3AE0569F410D}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P4 W2 3"
Break (Standard) : Load at Break (Standard),"14.06515",N
Maximum Load : Maximum Load,"21.82295",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.42451"
"0.10000","0.00002","0.42506"
"0.20000","0.00034","0.42766"
"0.30000","0.00115","0.43698"
"0.40000","0.00280","0.45682"
"0.50000","0.00583","0.49256"
"0.60000","0.00892","0.52624"
"0.70000","0.01091","0.54520"
"0.80000","0.01259","0.56029"
"0.90000","0.01422","0.57447"
"1.00000","0.01586","0.58949"
"1.10000","0.01752","0.60483"
"1.20000","0.01923","0.62036"
"1.30000","0.02096","0.63556"
"1.40000","0.02269","0.65071"
"1.50000","0.02433","0.66428"
"1.60000","0.02601","0.67862"
"1.70000","0.02769","0.69228"
"1.80000","0.02946","0.70782"
"1.90000","0.03127","0.72315"
"2.00000","0.03299","0.73679"
"2.10000","0.03476","0.75157"
"2.20000","0.03646","0.76395"
"2.30000","0.03810","0.77294"
"2.40000","0.03979","0.78690"
"2.50000","0.04137","0.79926"
"2.60000","0.04294","0.81162"
"2.70000","0.04457","0.82395"
"2.80000","0.04621","0.80920"
"2.90000","0.04786","0.81663"
"3.00000","0.04950","0.82729"
"3.10000","0.05112","0.83281"
"3.20000","0.05278","0.81305"
"3.30000","0.05445","0.80597"
"3.40000","0.05610","0.81075"
"3.50000","0.05778","0.81298"
"3.60000","0.05945","0.80461"
"3.70000","0.06121","0.79469"
"3.80000","0.06287","0.78042"
"3.90000","0.06457","0.75343"
"4.00000","0.06622","0.75455"
"4.10000","0.06789","0.75995"
"4.20000","0.06955","0.76701"
"4.30000","0.07118","0.77516"
"4.40000","0.07278","0.78451"
"4.50000","0.07438","0.79319"
"4.60000","0.07604","0.80520"
"4.70000","0.07773","0.81623"
"4.80000","0.07945","0.82696"
"4.90000","0.08119","0.84002"
"5.00000","0.08284","0.85300"
"5.10000","0.08474","0.86613"
"5.20000","0.08652","0.87335"
"5.30000","0.08824","0.87027"
"5.40000","0.08988","0.85477"
"5.50000","0.09155","0.85372"
"5.60000","0.09328","0.85247"
"5.70000","0.09492","0.85223"
"5.80000","0.09647","0.85706"
"5.90000","0.09815","0.86822"
"6.00000","0.09980","0.87717"
"6.10000","0.10139","0.88261"
"6.20000","0.10308","0.88963"
"6.30000","0.10474","0.89662"
"6.40000","0.10639","0.90657"
"6.50000","0.10809","0.91989"
"6.60000","0.10970","0.93521"
"6.70000","0.11130","0.95074"
"6.80000","0.11313","0.96942"
"6.90000","0.11486","0.98497"
"7.00000","0.11658","0.99906"
"7.10000","0.11829","1.01260"
"7.20000","0.11990","1.02334"
"7.30000","0.12151","1.03602"
"7.40000","0.12314","1.04935"
"7.50000","0.12477","1.06314"
"7.60000","0.12634","1.07590"
"7.70000","0.12790","1.08904"
"7.80000","0.12949","1.10205"
"7.90000","0.13115","1.11617"
"8.00000","0.13279","1.12906"
"8.10000","0.13446","1.14111"
"8.20000","0.13614","1.15169"
"8.30000","0.13777","1.16081"
"8.40000","0.13955","1.17218"
"8.50000","0.14127","1.18351"
"8.60000","0.14296","1.19355"
"8.70000","0.14473","1.20688"
"8.80000","0.14640","1.22011"
"8.90000","0.14800","1.23240"
"9.00000","0.14959","1.24467"
"9.10000","0.15118","1.25837"
"9.20000","0.15280","1.27288"
"9.30000","0.15446","1.28775"
"9.40000","0.15610","1.30218"
"9.50000","0.15776","1.31676"
"9.60000","0.15947","1.33076"
"9.70000","0.16122","1.34388"
"9.80000","0.16293","1.35974"
"9.90000","0.16454","1.37390"
"10.00000","0.16605","1.38642"
"10.10000","0.16799","1.40777"
"10.20000","0.16991","1.42634"
"10.30000","0.17157","1.44085"
"10.40000","0.17325","1.45666"
"10.50000","0.17495","1.47309"
"10.60000","0.17654","1.48740"
"10.70000","0.17809","1.50097"
"10.80000","0.17973","1.51540"
"10.90000","0.18139","1.53134"
"11.00000","0.18303","1.54752"
"11.10000","0.18469","1.56369"
"11.20000","0.18632","1.57884"
"11.30000","0.18800","1.59519"
"11.40000","0.18974","1.61028"
"11.50000","0.19135","1.62462"
"11.60000","0.19316","1.64356"
"11.70000","0.19487","1.65989"
"11.80000","0.19643","1.67224"
"11.90000","0.19805","1.68760"
"12.00000","0.19971","1.70284"
"12.10000","0.20139","1.71825"
"12.20000","0.20300","1.73276"
"12.30000","0.20461","1.74696"
"12.40000","0.20622","1.76182"
"12.50000","0.20785","1.77652"
"12.60000","0.20949","1.79217"
"12.70000","0.21114","1.80770"
"12.80000","0.21278","1.82253"
"12.90000","0.21443","1.83793"
"13.00000","0.21610","1.85359"
"13.10000","0.21778","1.87058"
"13.20000","0.21951","1.88719"
"13.30000","0.22118","1.90248"
"13.40000","0.22292","1.91971"
"13.50000","0.22476","1.93825"
"13.60000","0.22645","1.95298"
"13.70000","0.22806","1.96658"
"13.80000","0.22974","1.98142"
"13.90000","0.23140","1.99585"
"14.00000","0.23299","2.00866"
"14.10000","0.23458","2.02232"
"14.20000","0.23613","2.03469"
"14.30000","0.23779","2.04957"
"14.40000","0.23954","2.06615"
"14.50000","0.24127","2.08201"
"14.60000","0.24288","2.09582"
"14.70000","0.24450","2.11002"
"14.80000","0.24611","2.12434"
"14.90000","0.24789","2.14287"
"15.00000","0.24956","2.15694"
"15.10000","0.25127","2.17359"
"15.20000","0.25301","2.19112"
"15.30000","0.25470","2.20636"
"15.40000","0.25641","2.22268"
"15.50000","0.25806","2.23720"
"15.60000","0.25967","2.25220"
"15.70000","0.26132","2.26733"
"15.80000","0.26305","2.28449"
"15.90000","0.26475","2.30022"
"16.00000","0.26642","2.31543"
"16.10000","0.26809","2.33152"
"16.20000","0.26970","2.34578"
"16.30000","0.27141","2.36266"
"16.40000","0.27313","2.37859"
"16.50000","0.27474","2.39351"
"16.60000","0.27638","2.40858"
"16.70000","0.27809","2.42553"
"16.80000","0.27976","2.44211"
"16.90000","0.28140","2.45622"
"17.00000","0.28299","2.47049"
"17.10000","0.28458","2.48460"
"17.20000","0.28620","2.50018"
"17.30000","0.28775","2.51358"
"17.40000","0.28938","2.52884"
"17.50000","0.29105","2.54454"
"17.60000","0.29267","2.55901"
"17.70000","0.29431","2.57461"
"17.80000","0.29602","2.59210"
"17.90000","0.29775","2.60906"
"18.00000","0.29944","2.62441"
"18.10000","0.30114","2.64044"
"18.20000","0.30298","2.66022"
"18.30000","0.30478","2.67799"
"18.40000","0.30646","2.69255"
"18.50000","0.30806","2.70593"
"18.60000","0.30967","2.71833"
"18.70000","0.31128","2.73274"
"18.80000","0.31287","2.74681"
"18.90000","0.31450","2.76211"
"19.00000","0.31609","2.77632"
"19.10000","0.31773","2.79194"
"19.20000","0.31937","2.80717"
"19.30000","0.32100","2.82180"
"19.40000","0.32264","2.83713"
"19.50000","0.32430","2.85250"
"19.60000","0.32600","2.86838"
"19.70000","0.32770","2.88449"
"19.80000","0.32937","2.89723"
"19.90000","0.33116","2.91576"
"20.00000","0.33302","2.93555"
"20.10000","0.33473","2.95056"
"20.20000","0.33639","2.96550"
"20.30000","0.33811","2.98226"
"20.40000","0.33975","2.99599"
"20.50000","0.34138","3.01008"
"20.60000","0.34303","3.02533"
"20.70000","0.34463","3.03954"
"20.80000","0.34614","3.05212"
"20.90000","0.34779","3.06813"
"21.00000","0.34954","3.08738"
"21.10000","0.35122","3.10161"
"21.20000","0.35285","3.11641"
"21.30000","0.35440","3.12884"
"21.40000","0.35609","3.14489"
"21.50000","0.35783","3.16272"
"21.60000","0.35953","3.17980"
"21.70000","0.36119","3.19487"
"21.80000","0.36289","3.21112"
"21.90000","0.36456","3.22624"
"22.00000","0.36613","3.23934"
"22.10000","0.36777","3.25450"
"22.20000","0.36945","3.27088"
"22.30000","0.37109","3.28623"
"22.40000","0.37271","3.30066"
"22.50000","0.37440","3.31719"
"22.60000","0.37616","3.33642"
"22.70000","0.37785","3.35254"
"22.80000","0.37949","3.36904"
"22.90000","0.38114","3.38493"
"23.00000","0.38285","3.40284"
"23.10000","0.38467","3.42340"
"23.20000","0.38634","3.43976"
"23.30000","0.38823","3.46186"
"23.40000","0.38994","3.47259"
"23.50000","0.39150","3.48538"
"23.60000","0.39318","3.50013"
"23.70000","0.39481","3.51505"
"23.80000","0.39639","3.52861"
"23.90000","0.39797","3.54218"
"24.00000","0.39965","3.55933"
"24.10000","0.40139","3.57614"
"24.20000","0.40303","3.59110"
"24.30000","0.40459","3.60423"
"24.40000","0.40624","3.61630"
"24.50000","0.40784","3.63193"
"24.60000","0.40949","3.64953"
"24.70000","0.41126","3.66967"
"24.80000","0.41301","3.68908"
"24.90000","0.41478","3.70916"
"25.00000","0.41644","3.72403"
"25.10000","0.41815","3.74204"
"25.20000","0.41984","3.76016"
"25.30000","0.42154","3.77812"
"25.40000","0.42318","3.79416"
"25.50000","0.42476","3.80902"
"25.60000","0.42637","3.82436"
"25.70000","0.42804","3.84160"
"25.80000","0.42975","3.86020"
"25.90000","0.43144","3.87675"
"26.00000","0.43309","3.89256"
"26.10000","0.43478","3.91007"
"26.20000","0.43654","3.93010"
"26.30000","0.43820","3.94746"
"26.40000","0.43973","3.96113"
"26.50000","0.44138","3.97862"
"26.60000","0.44317","4.00044"
"26.70000","0.44487","4.01882"
"26.80000","0.44658","4.03911"
"26.90000","0.44831","4.05989"
"27.00000","0.45001","4.07938"
"27.10000","0.45161","4.09617"
"27.20000","0.45315","4.11085"
"27.30000","0.45480","4.13063"
"27.40000","0.45647","4.14892"
"27.50000","0.45803","4.16493"
"27.60000","0.45968","4.18359"
"27.70000","0.46141","4.20409"
"27.80000","0.46302","4.22061"
"27.90000","0.46474","4.24155"
"28.00000","0.46661","4.26621"
"28.10000","0.46825","4.28270"
"28.20000","0.46983","4.29722"
"28.30000","0.47141","4.31367"
"28.40000","0.47306","4.33140"
"28.50000","0.47469","4.34922"
"28.60000","0.47634","4.36812"
"28.70000","0.47796","4.38508"
"28.80000","0.47956","4.40184"
"28.90000","0.48118","4.41938"
"29.00000","0.48283","4.43816"
"29.10000","0.48448","4.45659"
"29.20000","0.48612","4.47506"
"29.30000","0.48774","4.49198"
"29.40000","0.48942","4.51186"
"29.50000","0.49114","4.53183"
"29.60000","0.49287","4.55260"
"29.70000","0.49454","4.56812"
"29.80000","0.49631","4.58943"
"29.90000","0.49811","4.61216"
"30.00000","0.49985","4.63166"
"30.10000","0.50159","4.65187"
"30.20000","0.50318","4.66670"
"30.30000","0.50469","4.67864"
"30.40000","0.50630","4.69645"
"30.50000","0.50798","4.71583"
"30.60000","0.50963","4.73420"
"30.70000","0.51126","4.75234"
"30.80000","0.51294","4.76598"
"30.90000","0.51463","4.78603"
"31.00000","0.51627","4.80178"
"31.10000","0.51774","4.81464"
"31.20000","0.51941","4.83325"
"31.30000","0.52120","4.85249"
"31.40000","0.52287","4.86663"
"31.50000","0.52452","4.88479"
"31.60000","0.52621","4.90435"
"31.70000","0.52790","4.92223"
"31.80000","0.52963","4.94174"
"31.90000","0.53136","4.96152"
"32.00000","0.53303","4.97980"
"32.10000","0.53463","4.99690"
"32.20000","0.53621","5.01306"
"32.30000","0.53779","5.02913"
"32.40000","0.53940","5.04584"
"32.50000","0.54105","5.06398"
"32.60000","0.54281","5.08707"
"32.70000","0.54450","5.10661"
"32.80000","0.54619","5.12519"
"32.90000","0.54786","5.14368"
"33.00000","0.54960","5.16537"
"33.10000","0.55150","5.19206"
"33.20000","0.55335","5.21678"
"33.30000","0.55497","5.23249"
"33.40000","0.55654","5.24780"
"33.50000","0.55811","5.26275"
"33.60000","0.55972","5.28021"
"33.70000","0.56136","5.29836"
"33.80000","0.56307","5.31879"
"33.90000","0.56472","5.33683"
"34.00000","0.56639","5.35589"
"34.10000","0.56800","5.36953"
"34.20000","0.56958","5.38510"
"34.30000","0.57115","5.39773"
"34.40000","0.57268","5.41320"
"34.50000","0.57430","5.43184"
"34.60000","0.57610","5.45659"
"34.70000","0.57785","5.47802"
"34.80000","0.57957","5.49855"
"34.90000","0.58129","5.52026"
"35.00000","0.58308","5.54270"
"35.10000","0.58476","5.56058"
"35.20000","0.58642","5.57790"
"35.30000","0.58804","5.59470"
"35.40000","0.58967","5.61312"
"35.50000","0.59129","5.63057"
"35.60000","0.59289","5.64667"
"35.70000","0.59451","5.66420"
"35.80000","0.59619","5.68343"
"35.90000","0.59794","5.70476"
"36.00000","0.59969","5.72623"
"36.10000","0.60143","5.74748"
"36.20000","0.60313","5.76666"
"36.30000","0.60468","5.78091"
"36.40000","0.60629","5.79864"
"36.50000","0.60791","5.81672"
"36.60000","0.60959","5.83596"
"36.70000","0.61133","5.85821"
"36.80000","0.61303","5.87887"
"36.90000","0.61457","5.89290"
"37.00000","0.61608","5.90748"
