General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{57752700-3E79-492E-BDB3-448FAD161554}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P4 W2 2"
Break (Standard) : Load at Break (Standard),"31.20461",N
Maximum Load : Maximum Load,"33.15494",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.63037"
"0.10000","0.00011","0.63201"
"0.20000","0.00093","0.63167"
"0.30000","0.00239","0.63531"
"0.40000","0.00437","0.63766"
"0.50000","0.00652","0.64877"
"0.60000","0.00878","0.66167"
"0.70000","0.01093","0.67738"
"0.80000","0.01280","0.71754"
"0.90000","0.01459","0.75215"
"1.00000","0.01630","0.78014"
"1.10000","0.01805","0.81024"
"1.20000","0.01975","0.83843"
"1.30000","0.02136","0.86689"
"1.40000","0.02299","0.88914"
"1.50000","0.02471","0.89934"
"1.60000","0.02636","0.91161"
"1.70000","0.02804","0.92162"
"1.80000","0.02961","0.94335"
"1.90000","0.03117","0.96682"
"2.00000","0.03282","0.99691"
"2.10000","0.03449","1.03056"
"2.20000","0.03622","1.06579"
"2.30000","0.03790","1.09956"
"2.40000","0.03977","1.13834"
"2.50000","0.04145","1.17289"
"2.60000","0.04304","1.20443"
"2.70000","0.04468","1.23722"
"2.80000","0.04633","1.27063"
"2.90000","0.04791","1.30206"
"3.00000","0.04944","1.33234"
"3.10000","0.05102","1.36441"
"3.20000","0.05271","1.39914"
"3.30000","0.05444","1.43395"
"3.40000","0.05613","1.46789"
"3.50000","0.05783","1.50154"
"3.60000","0.05958","1.53645"
"3.70000","0.06116","1.56623"
"3.80000","0.06282","1.59843"
"3.90000","0.06451","1.63178"
"4.00000","0.06620","1.66470"
"4.10000","0.06784","1.69641"
"4.20000","0.06956","1.72986"
"4.30000","0.07123","1.76211"
"4.40000","0.07289","1.79367"
"4.50000","0.07448","1.82306"
"4.60000","0.07606","1.85265"
"4.70000","0.07775","1.88627"
"4.80000","0.07947","1.91948"
"4.90000","0.08115","1.95224"
"5.00000","0.08279","1.98302"
"5.10000","0.08445","2.01449"
"5.20000","0.08615","2.04724"
"5.30000","0.08791","2.08169"
"5.40000","0.08963","2.11449"
"5.50000","0.09135","2.14642"
"5.60000","0.09305","2.17829"
"5.70000","0.09471","2.20875"
"5.80000","0.09641","2.24061"
"5.90000","0.09812","2.27213"
"6.00000","0.09972","2.30069"
"6.10000","0.10136","2.33050"
"6.20000","0.10296","2.35914"
"6.30000","0.10450","2.38709"
"6.40000","0.10608","2.41599"
"6.50000","0.10771","2.44688"
"6.60000","0.10929","2.47516"
"6.70000","0.11097","2.50779"
"6.80000","0.11278","2.54287"
"6.90000","0.11448","2.57572"
"7.00000","0.11614","2.60649"
"7.10000","0.11792","2.64156"
"7.20000","0.11968","2.67470"
"7.30000","0.12144","2.70781"
"7.40000","0.12309","2.73762"
"7.50000","0.12478","2.76914"
"7.60000","0.12646","2.79841"
"7.70000","0.12810","2.82709"
"7.80000","0.12976","2.85700"
"7.90000","0.13147","2.88864"
"8.00000","0.13318","2.92075"
"8.10000","0.13482","2.95027"
"8.20000","0.13652","2.98248"
"8.30000","0.13825","3.01593"
"8.40000","0.13988","3.04445"
"8.50000","0.14151","3.07381"
"8.60000","0.14312","3.10368"
"8.70000","0.14472","3.13347"
"8.80000","0.14655","3.17047"
"8.90000","0.14818","3.20050"
"9.00000","0.14986","3.23218"
"9.10000","0.15152","3.26228"
"9.20000","0.15308","3.28957"
"9.30000","0.15477","3.32165"
"9.40000","0.15649","3.35397"
"9.50000","0.15810","3.38304"
"9.60000","0.15967","3.41056"
"9.70000","0.16133","3.44079"
"9.80000","0.16296","3.47072"
"9.90000","0.16456","3.49901"
"10.00000","0.16620","3.52918"
"10.10000","0.16791","3.56088"
"10.20000","0.16951","3.58885"
"10.30000","0.17125","3.62030"
"10.40000","0.17289","3.64961"
"10.50000","0.17454","3.68044"
"10.60000","0.17618","3.71000"
"10.70000","0.17786","3.74171"
"10.80000","0.17957","3.77398"
"10.90000","0.18121","3.80394"
"11.00000","0.18284","3.83299"
"11.10000","0.18449","3.86309"
"11.20000","0.18613","3.89239"
"11.30000","0.18775","3.92115"
"11.40000","0.18941","3.95125"
"11.50000","0.19116","3.98422"
"11.60000","0.19285","4.01501"
"11.70000","0.19451","4.04388"
"11.80000","0.19619","4.07425"
"11.90000","0.19776","4.10018"
"12.00000","0.19934","4.12703"
"12.10000","0.20127","4.16653"
"12.20000","0.20312","4.20147"
"12.30000","0.20484","4.23276"
"12.40000","0.20657","4.26440"
"12.50000","0.20826","4.29466"
"12.60000","0.20988","4.32344"
"12.70000","0.21147","4.35184"
"12.80000","0.21309","4.38165"
"12.90000","0.21475","4.41297"
"13.00000","0.21644","4.44595"
"13.10000","0.21811","4.47862"
