General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{8E67EF22-2741-4522-BA56-32690894DB30}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P4 W1 2"
Break (Standard) : Load at Break (Standard),"6.73470",N
Maximum Load : Maximum Load,"6.92304",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.28043"
"0.10000","0.00005","0.28097"
"0.20000","0.00036","0.28289"
"0.30000","0.00116","0.28763"
"0.40000","0.00266","0.29650"
"0.50000","0.00517","0.31375"
"0.60000","0.00865","0.33715"
"0.70000","0.01082","0.35092"
"0.80000","0.01278","0.36226"
"0.90000","0.01466","0.37335"
"1.00000","0.01650","0.38388"
"1.10000","0.01822","0.39401"
"1.20000","0.01989","0.40275"
"1.30000","0.02160","0.41276"
"1.40000","0.02318","0.42088"
"1.50000","0.02474","0.42928"
"1.60000","0.02639","0.43834"
"1.70000","0.02809","0.44700"
"1.80000","0.02974","0.45573"
"1.90000","0.03139","0.46378"
"2.00000","0.03303","0.46897"
"2.10000","0.03465","0.47044"
"2.20000","0.03639","0.47255"
"2.30000","0.03815","0.47546"
"2.40000","0.03981","0.47859"
"2.50000","0.04147","0.48323"
"2.60000","0.04318","0.48828"
"2.70000","0.04489","0.49370"
"2.80000","0.04652","0.49884"
"2.90000","0.04806","0.50307"
"3.00000","0.04966","0.50548"
"3.10000","0.05120","0.50934"
"3.20000","0.05277","0.51157"
"3.30000","0.05438","0.51225"
"3.40000","0.05602","0.51366"
"3.50000","0.05770","0.51309"
"3.60000","0.05932","0.51565"
"3.70000","0.06099","0.51756"
"3.80000","0.06271","0.51793"
"3.90000","0.06442","0.51551"
"4.00000","0.06610","0.51456"
"4.10000","0.06782","0.51402"
"4.20000","0.06956","0.51359"
"4.30000","0.07133","0.51378"
"4.40000","0.07313","0.50738"
"4.50000","0.07488","0.51783"
"4.60000","0.07654","0.52870"
"4.70000","0.07816","0.53820"
"4.80000","0.07990","0.54498"
"4.90000","0.08160","0.54812"
"5.00000","0.08316","0.55232"
"5.10000","0.08474","0.55793"
"5.20000","0.08638","0.56419"
"5.30000","0.08802","0.57169"
"5.40000","0.08957","0.57791"
"5.50000","0.09122","0.58161"
"5.60000","0.09290","0.58575"
"5.70000","0.09453","0.59153"
"5.80000","0.09620","0.59771"
"5.90000","0.09786","0.60245"
"6.00000","0.09944","0.60572"
"6.10000","0.10105","0.61240"
"6.20000","0.10267","0.61738"
"6.30000","0.10432","0.62354"
"6.40000","0.10597","0.63100"
"6.50000","0.10764","0.63996"
"6.60000","0.10936","0.64852"
"6.70000","0.11115","0.65828"
"6.80000","0.11285","0.66665"
"6.90000","0.11454","0.67501"
"7.00000","0.11627","0.68396"
"7.10000","0.11801","0.69165"
"7.20000","0.11955","0.69731"
"7.30000","0.12129","0.70433"
"7.40000","0.12335","0.71394"
"7.50000","0.12500","0.71845"
"7.60000","0.12661","0.72373"
"7.70000","0.12828","0.72775"
"7.80000","0.12994","0.73530"
"7.90000","0.13151","0.74176"
"8.00000","0.13306","0.73901"
"8.10000","0.13466","0.74476"
"8.20000","0.13628","0.75290"
"8.30000","0.13786","0.76014"
"8.40000","0.13955","0.76921"
"8.50000","0.14132","0.77812"
"8.60000","0.14302","0.78613"
"8.70000","0.14467","0.79470"
"8.80000","0.14642","0.80331"
"8.90000","0.14819","0.81228"
"9.00000","0.14988","0.81938"
"9.10000","0.15145","0.82597"
"9.20000","0.15311","0.83440"
"9.30000","0.15476","0.84269"
"9.40000","0.15640","0.85055"
"9.50000","0.15806","0.85867"
"9.60000","0.15975","0.86665"
"9.70000","0.16140","0.87436"
"9.80000","0.16305","0.88258"
"9.90000","0.16471","0.89086"
"10.00000","0.16636","0.89845"
