General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{68EA4D9B-7C23-4629-8B22-2BF8977E8033}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P4 W3 2"
Break (Standard) : Load at Break (Standard),"43.08811",N
Maximum Load : Maximum Load,"45.00459",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.50318"
"0.10000","0.00011","0.50395"
"0.20000","0.00080","0.50891"
"0.30000","0.00213","0.52689"
"0.40000","0.00400","0.54445"
"0.50000","0.00631","0.55461"
"0.60000","0.00868","0.56690"
"0.70000","0.01090","0.58424"
"0.80000","0.01272","0.61142"
"0.90000","0.01448","0.63805"
"1.00000","0.01619","0.66561"
"1.10000","0.01788","0.70491"
"1.20000","0.01960","0.75686"
"1.30000","0.02136","0.81842"
"1.40000","0.02308","0.87014"
"1.50000","0.02472","0.90167"
"1.60000","0.02630","0.92361"
"1.70000","0.02789","0.95020"
"1.80000","0.02952","0.98580"
"1.90000","0.03113","1.01946"
"2.00000","0.03274","1.04995"
"2.10000","0.03436","1.07518"
"2.20000","0.03592","1.09879"
"2.30000","0.03759","1.12936"
"2.40000","0.03934","1.17651"
"2.50000","0.04107","1.23585"
"2.60000","0.04277","1.29293"
"2.70000","0.04452","1.34857"
"2.80000","0.04631","1.40013"
"2.90000","0.04809","1.44642"
"3.00000","0.04979","1.49272"
"3.10000","0.05147","1.54137"
"3.20000","0.05316","1.59101"
"3.30000","0.05482","1.63966"
"3.40000","0.05650","1.68803"
"3.50000","0.05811","1.73243"
"3.60000","0.05975","1.77791"
"3.70000","0.06142","1.82496"
"3.80000","0.06304","1.86758"
"3.90000","0.06468","1.91212"
"4.00000","0.06633","1.95830"
"4.10000","0.06786","2.00119"
"4.20000","0.06959","2.05618"
"4.30000","0.07138","2.11354"
"4.40000","0.07307","2.16644"
"4.50000","0.07476","2.22066"
"4.60000","0.07648","2.27699"
"4.70000","0.07812","2.32832"
"4.80000","0.07978","2.38140"
"4.90000","0.08136","2.43002"
"5.00000","0.08293","2.47878"
"5.10000","0.08452","2.52805"
"5.20000","0.08619","2.57979"
"5.30000","0.08785","2.63018"
"5.40000","0.08949","2.67991"
"5.50000","0.09120","2.73191"
"5.60000","0.09290","2.78323"
"5.70000","0.09447","2.82715"
"5.80000","0.09604","2.87286"
"5.90000","0.09770","2.92296"
"6.00000","0.09942","2.97641"
"6.10000","0.10113","3.02800"
"6.20000","0.10275","3.07515"
"6.30000","0.10440","3.12265"
