General : Start date,9/2/2020,
General : End date,9/2/2020,
General : Unique identifier,{BC9DE389-8CA6-45D0-B6E0-E300704BB155},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1399 P3 W1 2,
Break (Standard) : Load at Break (Standard),6.5902,N
Maximum Load : Maximum Load,8.59751,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.23442
0.1,0.00009,0.23522
0.2,0.00068,0.2403
0.3,0.00181,0.25011
0.4,0.0037,0.26653
0.5,0.00614,0.28758
0.6,0.00868,0.30808
0.7,0.01079,0.3235
0.8,0.01263,0.33643
0.9,0.01439,0.34887
1,0.01611,0.36234
1.1,0.01778,0.3752
1.2,0.01937,0.38657
1.3,0.02113,0.40029
1.4,0.02292,0.41336
1.5,0.02467,0.42676
1.6,0.02649,0.43959
1.7,0.02821,0.45118
1.8,0.0298,0.46173
1.9,0.03132,0.47103
2,0.033,0.48221
2.1,0.0347,0.49336
2.2,0.0364,0.50468
2.3,0.03805,0.51432
2.4,0.03974,0.52481
2.5,0.04135,0.5346
2.6,0.04282,0.5426
2.7,0.04452,0.55333
2.8,0.04629,0.56466
2.9,0.04803,0.57451
3,0.04971,0.58427
3.1,0.05139,0.59401
3.2,0.05308,0.60363
3.3,0.05478,0.61279
3.4,0.05642,0.62248
3.5,0.05805,0.63119
3.6,0.05974,0.64084
3.7,0.06145,0.64944
3.8,0.06303,0.65764
3.9,0.0647,0.66661
4,0.06641,0.67567
4.1,0.06809,0.68432
4.2,0.06984,0.69385
4.3,0.07156,0.70305
4.4,0.07316,0.7103
4.5,0.07471,0.71759
4.6,0.07643,0.72681
4.7,0.07819,0.73675
4.8,0.07996,0.74598
4.9,0.0817,0.75452
5,0.08335,0.7627
5.1,0.08493,0.76961
5.2,0.08646,0.77628
5.3,0.08804,0.78331
5.4,0.0897,0.79137
5.5,0.09134,0.80008
5.6,0.09297,0.8078
5.7,0.09458,0.81499
5.8,0.09621,0.82283
5.9,0.09782,0.82988
6,0.0996,0.83949
6.1,0.10128,0.847
6.2,0.1029,0.85459
6.3,0.10459,0.86262
6.4,0.10631,0.87087
6.5,0.10789,0.87752
6.6,0.1094,0.88395
6.7,0.11097,0.89107
6.8,0.11264,0.89892
6.9,0.11435,0.90667
7,0.11608,0.91537
7.1,0.11774,0.92237
7.2,0.11937,0.92916
7.3,0.12103,0.93666
7.4,0.12273,0.9441
7.5,0.12442,0.9518
7.6,0.12621,0.96087
7.7,0.12786,0.9668
7.8,0.12953,0.97458
7.9,0.13128,0.98155
8,0.13305,0.98917
8.1,0.13477,0.99713
8.2,0.13644,1.0035
8.3,0.13802,1.00911
8.4,0.13954,1.01413
8.5,0.14105,1.01982
8.6,0.1427,1.02652
8.7,0.14429,1.033
8.8,0.14592,1.03979
8.9,0.14761,1.04739
9,0.1493,1.05412
9.1,0.15099,1.06078
9.2,0.1526,1.06726
9.3,0.15446,1.07624
9.4,0.15621,1.08353
9.5,0.15787,1.08945
9.6,0.15952,1.09511
9.7,0.1612,1.10172
9.8,0.16289,1.10838
9.9,0.16458,1.11487
10,0.16623,1.12047
10.1,0.1679,1.12713
10.2,0.16962,1.13376
10.3,0.17129,1.13966
10.4,0.17284,1.14455
10.5,0.17447,1.15028
10.6,0.17619,1.15721
10.7,0.17789,1.16388
10.8,0.17953,1.16935
10.9,0.18121,1.17599
11,0.1828,1.18152
11.1,0.18452,1.18817
11.2,0.18631,1.19507
11.3,0.188,1.20195
11.4,0.18972,1.20769
11.5,0.19138,1.21413
11.6,0.193,1.21875
11.7,0.19454,1.22385
11.8,0.19617,1.22946
11.9,0.19786,1.23551
12,0.19946,1.24081
12.1,0.20113,1.24633
12.2,0.20286,1.25377
12.3,0.2045,1.25892
12.4,0.2061,1.26443
12.5,0.2077,1.26974
12.6,0.20945,1.27656
12.7,0.21125,1.28383
12.8,0.21289,1.28933
12.9,0.21452,1.29467
13,0.21622,1.30054
13.1,0.21784,1.30611
13.2,0.2195,1.31184
13.3,0.22118,1.31782
13.4,0.22287,1.32364
13.5,0.22454,1.32961
13.6,0.22631,1.33643
13.7,0.22812,1.34349
13.8,0.22977,1.3489
13.9,0.23148,1.35491
14,0.23322,1.3623
14.1,0.23493,1.37039
14.2,0.23664,1.37824
14.3,0.23834,1.38575
14.4,0.23993,1.39253
14.5,0.2416,1.39953
14.6,0.24336,1.40824
14.7,0.24498,1.4148
14.8,0.2465,1.42081
14.9,0.24801,1.42554
15,0.24963,1.43293
15.1,0.25112,1.43809
15.2,0.25266,1.44457
15.3,0.25431,1.45235
15.4,0.25596,1.45904
15.5,0.25763,1.4662
15.6,0.25927,1.47315
15.7,0.261,1.48109
15.8,0.26274,1.48853
15.9,0.26469,1.49876
16,0.26647,1.50643
16.1,0.26809,1.51122
16.2,0.26975,1.51754
16.3,0.2715,1.52556
16.4,0.27307,1.53059
16.5,0.27459,1.53547
16.6,0.27619,1.54189
16.7,0.2779,1.54917
16.8,0.27961,1.55659
16.9,0.28128,1.56349
17,0.2829,1.56965
