General : Start date,9/2/2020,
General : End date,9/2/2020,
General : Unique identifier,{97F58FCB-371F-4E24-897B-B07CA13AEE70},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1399 P5 W1 1,
Break (Standard) : Load at Break (Standard),14.44292,N
Maximum Load : Maximum Load,14.98158,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.37659
0.1,0.00009,0.37802
0.2,0.00094,0.3981
0.3,0.00258,0.43625
0.4,0.0047,0.48564
0.5,0.00704,0.53791
0.6,0.0091,0.58111
0.7,0.01095,0.61967
0.8,0.01271,0.65574
0.9,0.01445,0.69195
1,0.01613,0.72575
1.1,0.01782,0.7601
1.2,0.01945,0.79197
1.3,0.02104,0.82287
1.4,0.02272,0.85563
1.5,0.02439,0.88982
1.6,0.0261,0.92522
1.7,0.02785,0.96139
1.8,0.0295,0.99611
1.9,0.03114,1.03135
2,0.0328,1.06696
2.1,0.03461,1.10629
2.2,0.03632,1.14202
2.3,0.03805,1.17804
2.4,0.0397,1.21125
2.5,0.04136,1.24403
2.6,0.04305,1.2783
2.7,0.04462,1.30874
2.8,0.04619,1.33999
2.9,0.04784,1.37285
3,0.04948,1.40584
3.1,0.0511,1.43791
3.2,0.05271,1.47012
3.3,0.05443,1.50539
3.4,0.05616,1.54027
3.5,0.05787,1.57426
3.6,0.05955,1.60819
3.7,0.06119,1.64035
3.8,0.06282,1.67263
3.9,0.06454,1.70651
4,0.06633,1.74301
4.1,0.0681,1.77797
4.2,0.06972,1.80747
4.3,0.07137,1.83905
4.4,0.07306,1.87191
4.5,0.07469,1.9016
4.6,0.0763,1.93168
4.7,0.07783,1.95912
4.8,0.07941,1.98826
4.9,0.0811,2.02075
5,0.08283,2.05362
5.1,0.08449,2.08322
5.2,0.08607,2.11057
5.3,0.08779,2.14303
5.4,0.08963,2.17814
5.5,0.09138,2.20955
5.6,0.09315,2.24102
5.7,0.09479,2.26766
5.8,0.09641,2.29512
5.9,0.09809,2.32421
6,0.09981,2.35369
6.1,0.10153,2.38252
6.2,0.10323,2.41049
6.3,0.1049,2.43774
6.4,0.10657,2.46477
6.5,0.10818,2.48983
6.6,0.10977,2.51553
6.7,0.11137,2.54167
6.8,0.113,2.56852
6.9,0.1146,2.59522
7,0.11624,2.62391
7.1,0.11801,2.65618
7.2,0.11974,2.68608
7.3,0.12149,2.71607
7.4,0.12314,2.74266
7.5,0.12469,2.76679
7.6,0.12634,2.79412
7.7,0.12804,2.82273
7.8,0.12969,2.84909
7.9,0.13132,2.87433
8,0.13301,2.90155
8.1,0.13471,2.92857
8.2,0.13639,2.95501
8.3,0.13808,2.9808
8.4,0.13975,3.00662
8.5,0.1413,3.02757
8.6,0.14312,3.05888
8.7,0.14483,3.08508
8.8,0.14638,3.10675
8.9,0.14806,3.133
9,0.1497,3.15731
9.1,0.15132,3.18204
9.2,0.15294,3.20689
9.3,0.15459,3.23279
9.4,0.15624,3.25792
9.5,0.15789,3.28341
9.6,0.1595,3.30743
9.7,0.1612,3.33388
9.8,0.16291,3.36024
9.9,0.16456,3.38371
10,0.16621,3.40706
10.1,0.16794,3.43294
10.2,0.16951,3.45302
10.3,0.17138,3.48398
10.4,0.17337,3.51659
10.5,0.17513,3.54033
10.6,0.17666,3.55709
10.7,0.17823,3.57708
10.8,0.17982,3.59772
10.9,0.18137,3.61671
11,0.18298,3.63908
11.1,0.18456,3.65959
