General : Start date,9/2/2020,
General : End date,9/2/2020,
General : Unique identifier,{8A6ECE5A-6C2B-4C19-B907-80B576067931},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1399 P3 W2 1,
Break (Standard) : Load at Break (Standard),14.43333,N
Maximum Load : Maximum Load,21.77543,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.36349
0.1,0.00009,0.36668
0.2,0.0011,0.38968
0.3,0.00347,0.44004
0.4,0.00544,0.47895
0.5,0.00733,0.51592
0.6,0.00913,0.5505
0.7,0.01093,0.58512
0.8,0.01279,0.62131
0.9,0.01454,0.65444
1,0.01637,0.68892
1.1,0.01824,0.72471
1.2,0.01995,0.75675
1.3,0.02161,0.78787
1.4,0.02322,0.81974
1.5,0.02492,0.85463
1.6,0.02662,0.89062
1.7,0.02827,0.92455
1.8,0.02987,0.95827
1.9,0.03146,0.99103
2,0.03312,1.0267
2.1,0.03484,1.06335
2.2,0.03634,1.0936
2.3,0.03814,1.13302
2.4,0.03977,1.1666
2.5,0.04128,1.19803
2.6,0.04289,1.23097
2.7,0.04449,1.26447
2.8,0.04612,1.29785
2.9,0.04773,1.33097
3,0.04938,1.36536
3.1,0.05107,1.40013
3.2,0.05271,1.43292
3.3,0.05434,1.46545
3.4,0.05608,1.50106
3.5,0.05781,1.53439
3.6,0.0595,1.56794
3.7,0.06121,1.60129
3.8,0.06292,1.63528
3.9,0.06448,1.66524
4,0.06635,1.70417
4.1,0.06825,1.74246
4.2,0.0699,1.77379
4.3,0.07161,1.80749
4.4,0.07331,1.84118
4.5,0.07493,1.87171
4.6,0.07648,1.90219
4.7,0.07811,1.93517
4.8,0.07975,1.96779
4.9,0.08137,2.00044
5,0.08298,2.03272
5.1,0.08464,2.06669
5.2,0.08624,2.09776
5.3,0.08794,2.13258
5.4,0.08968,2.16735
5.5,0.09122,2.19642
5.6,0.09303,2.2337
5.7,0.09471,2.2655
5.8,0.09636,2.29733
5.9,0.09804,2.3296
6,0.09975,2.36127
6.1,0.10137,2.39258
6.2,0.10297,2.4235
6.3,0.10453,2.45245
6.4,0.10618,2.48515
6.5,0.10786,2.51776
6.6,0.10951,2.54572
6.7,0.11111,2.57791
6.8,0.11277,2.61072
6.9,0.11447,2.6441
