General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{5B3EDACF-F37B-436B-9B97-F43D4EDC47A4}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P1 W2 4"
Break (Standard) : Load at Break (Standard),"30.89988",N
Maximum Load : Maximum Load,"30.89988",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.52931"
"0.10000","0.00003","0.52911"
"0.20000","0.00035","0.53298"
"0.30000","0.00122","0.54905"
"0.40000","0.00312","0.58649"
"0.50000","0.00666","0.65500"
"0.60000","0.00910","0.69525"
"0.70000","0.01091","0.72283"
"0.80000","0.01257","0.74738"
"0.90000","0.01422","0.77101"
"1.00000","0.01584","0.79337"
"1.10000","0.01756","0.81741"
"1.20000","0.01932","0.84120"
"1.30000","0.02110","0.86542"
"1.40000","0.02289","0.88873"
"1.50000","0.02459","0.91009"
"1.60000","0.02629","0.93149"
"1.70000","0.02802","0.95253"
"1.80000","0.02970","0.97225"
"1.90000","0.03132","0.99099"
"2.00000","0.03288","1.00806"
"2.10000","0.03452","1.02602"
"2.20000","0.03623","1.04464"
"2.30000","0.03788","1.06211"
"2.40000","0.03952","1.08003"
"2.50000","0.04121","1.09949"
"2.60000","0.04280","1.11716"
"2.70000","0.04468","1.14081"
"2.80000","0.04645","1.16173"
"2.90000","0.04814","1.18063"
"3.00000","0.04975","1.19824"
"3.10000","0.05136","1.21636"
"3.20000","0.05303","1.23714"
"3.30000","0.05465","1.25621"
"3.40000","0.05628","1.27619"
"3.50000","0.05794","1.29904"
"3.60000","0.05959","1.32094"
"3.70000","0.06125","1.34272"
"3.80000","0.06293","1.36469"
"3.90000","0.06462","1.38600"
"4.00000","0.06644","1.41094"
"4.10000","0.06811","1.43106"
"4.20000","0.06968","1.44948"
"4.30000","0.07119","1.46845"
"4.40000","0.07303","1.49594"
"4.50000","0.07499","1.52535"
"4.60000","0.07663","1.54743"
"4.70000","0.07829","1.57069"
"4.80000","0.07997","1.59588"
"4.90000","0.08157","1.61904"
"5.00000","0.08322","1.64438"
"5.10000","0.08484","1.66762"
"5.20000","0.08642","1.69060"
"5.30000","0.08802","1.71478"
"5.40000","0.08973","1.73860"
"5.50000","0.09144","1.76527"
"5.60000","0.09307","1.78943"
"5.70000","0.09475","1.81516"
"5.80000","0.09645","1.84082"
"5.90000","0.09821","1.86926"
"6.00000","0.09998","1.89677"
