General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{51FBF6D2-C4C1-4BA6-A1EF-E3106FF91B0B}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P1 W3 4"
"22.30000","0.37101","7.29520"
"22.40000","0.37261","7.32518"
"22.50000","0.37432","7.36237"
"22.60000","0.37610","7.40247"
"22.70000","0.37793","7.44310"
"22.80000","0.37961","7.47537"
"22.90000","0.38137","7.51349"
"23.00000","0.38319","7.55420"
"23.10000","0.38498","7.59175"
"23.20000","0.38667","7.62396"
"23.30000","0.38824","7.64998"
"23.40000","0.38989","7.68318"
"23.50000","0.39155","7.71823"
"23.60000","0.39318","7.74941"
"23.70000","0.39478","7.78061"
"23.80000","0.39637","7.80973"
"23.90000","0.39800","7.84144"
"24.00000","0.39962","7.87390"
"24.10000","0.40123","7.90445"
"24.20000","0.40282","7.93342"
"24.30000","0.40441","7.96287"
"24.40000","0.40606","7.99544"
"24.50000","0.40772","8.02780"
"24.60000","0.40943","8.06188"
"24.70000","0.41113","8.09496"
"24.80000","0.41276","8.12255"
"24.90000","0.41440","8.15203"
"25.00000","0.41613","8.18559"
"25.10000","0.41786","8.21961"
"25.20000","0.41956","8.25014"
"25.30000","0.42127","8.28162"
"25.40000","0.42302","8.31664"
"25.50000","0.42473","8.34820"
"25.60000","0.42632","8.37156"
"25.70000","0.42782","8.39249"
"25.80000","0.42952","8.42584"
"25.90000","0.43130","8.46200"
"26.00000","0.43303","8.49553"
"26.10000","0.43462","8.51930"
"26.20000","0.43615","8.54106"
"26.30000","0.43775","8.56686"
"26.40000","0.43941","8.59690"
"26.50000","0.44108","8.62604"
"26.60000","0.44278","8.65623"
"26.70000","0.44445","8.68516"
"26.80000","0.44619","8.71778"
"26.90000","0.44791","8.74825"
"27.00000","0.44962","8.77728"
"27.10000","0.45133","8.80675"
"27.20000","0.45312","8.84035"
"27.30000","0.45474","8.86326"
"27.40000","0.45633","8.88439"
"27.50000","0.45796","8.91081"
"27.60000","0.45949","8.92985"
"27.70000","0.46106","8.95324"
"27.80000","0.46277","8.98444"
"27.90000","0.46452","9.01791"
"28.00000","0.46620","9.04542"
"28.10000","0.46790","9.07496"
"28.20000","0.46954","9.09917"
"28.30000","0.47121","9.12701"
"28.40000","0.47286","9.15372"
"28.50000","0.47458","9.18348"
"28.60000","0.47622","9.20772"
"28.70000","0.47790","9.23630"
"28.80000","0.47954","9.26039"
"28.90000","0.48123","9.28901"
"29.00000","0.48292","9.31683"
"29.10000","0.48474","9.35308"
"29.20000","0.48673","9.39998"
"29.30000","0.48849","9.42871"
"29.40000","0.49009","9.44821"
"29.50000","0.49170","9.47129"
"29.60000","0.49342","9.50189"
"29.70000","0.49508","9.52726"
"29.80000","0.49661","9.54643"
"29.90000","0.49821","9.57227"
"30.00000","0.49988","9.60391"
"30.10000","0.50148","9.62970"
"30.20000","0.50304","9.65371"
"30.30000","0.50473","9.68808"
"30.40000","0.50638","9.71753"
"30.50000","0.50803","9.74742"
"30.60000","0.50968","9.77653"
"30.70000","0.51128","9.80460"
"30.80000","0.51290","9.83250"
"30.90000","0.51455","9.86216"
"31.00000","0.51632","9.89869"
"31.10000","0.51817","9.93903"
"31.20000","0.52000","9.97807"
"31.30000","0.52156","9.99748"
"31.40000","0.52314","10.01994"
"31.50000","0.52479","10.04805"
"31.60000","0.52638","10.07135"
"31.70000","0.52799","10.09759"
"31.80000","0.52951","10.11697"
"31.90000","0.53105","10.14035"
"32.00000","0.53268","10.16858"
"32.10000","0.53434","10.19873"
"32.20000","0.53602","10.23049"
"32.30000","0.53765","10.25759"
"32.40000","0.53941","10.29122"
"32.50000","0.54117","10.32489"
"32.60000","0.54287","10.35391"
"32.70000","0.54453","10.38068"
"32.80000","0.54621","10.40963"
"32.90000","0.54790","10.43787"
"33.00000","0.54955","10.46324"
"33.10000","0.55129","10.49527"
"33.20000","0.55306","10.52787"
"33.30000","0.55472","10.55123"
"33.40000","0.55640","10.57647"
"33.50000","0.55806","10.60042"
"33.60000","0.55969","10.62327"
"33.70000","0.56135","10.64948"
"33.80000","0.56299","10.67491"
"33.90000","0.56459","10.69817"
"34.00000","0.56616","10.72097"
"34.10000","0.56789","10.75470"
"34.20000","0.56956","10.78260"
"34.30000","0.57127","10.81270"
"34.40000","0.57300","10.84399"
"34.50000","0.57471","10.87259"
"34.60000","0.57639","10.89916"
"34.70000","0.57805","10.92575"
"34.80000","0.57969","10.94985"
"34.90000","0.58126","10.97054"
"35.00000","0.58284","10.99145"
"35.10000","0.58446","11.01445"
"35.20000","0.58613","11.04150"
"35.30000","0.58786","11.07149"
"35.40000","0.58956","11.09635"
"35.50000","0.59117","11.11742"
"35.60000","0.59288","11.14687"
"35.70000","0.59469","11.18152"
"35.80000","0.59638","11.20925"
"35.90000","0.59801","11.23300"
"36.00000","0.59967","11.25920"
"36.10000","0.60125","11.28067"
"36.20000","0.60287","11.30534"
"36.30000","0.60454","11.33420"
"36.40000","0.60621","11.36220"
"36.50000","0.60785","11.38901"
"36.60000","0.60952","11.41670"
"36.70000","0.61121","11.44491"
"36.80000","0.61293","11.47515"
"36.90000","0.61456","11.49873"
"37.00000","0.61623","11.52522"
"37.10000","0.61796","11.55448"
"37.20000","0.61963","11.57943"
"37.30000","0.62118","11.59803"
"37.40000","0.62312","11.64217"
"37.50000","0.62489","11.67146"
"37.60000","0.62646","11.68736"
"37.70000","0.62811","11.71335"
"37.80000","0.62975","11.73305"
"37.90000","0.63136","11.75445"
"38.00000","0.63301","11.78279"
"38.10000","0.63459","11.80714"
"38.20000","0.63618","11.83131"
"38.30000","0.63784","11.85759"
"38.40000","0.63952","11.88597"
"38.50000","0.64120","11.91604"
"38.60000","0.64287","11.94546"
"38.70000","0.64452","11.97400"
"38.80000","0.64615","11.99738"
"38.90000","0.64789","12.02922"
"39.00000","0.64959","12.05739"
"39.10000","0.65128","12.08527"
"39.20000","0.65299","12.11543"
"39.30000","0.65474","12.14634"
"39.40000","0.65640","12.16985"
"39.50000","0.65805","12.19332"
"39.60000","0.65972","12.22213"
"39.70000","0.66135","12.24784"
"39.80000","0.66303","12.27839"
"39.90000","0.66470","12.30746"
"40.00000","0.66632","12.33255"
"40.10000","0.66789","12.35520"
"40.20000","0.66952","12.38313"
"40.30000","0.67120","12.41352"
"40.40000","0.67288","12.44291"
"40.50000","0.67458","12.47500"
"40.60000","0.67619","12.49881"
"40.70000","0.67799","12.53851"
"40.80000","0.67988","12.58134"
"40.90000","0.68154","12.60567"
"41.00000","0.68320","12.62969"
"41.10000","0.68487","12.65710"
"41.20000","0.68650","12.68098"
"41.30000","0.68807","12.70192"
"41.40000","0.68970","12.72730"
"41.50000","0.69133","12.75214"
"41.60000","0.69293","12.77444"
"41.70000","0.69453","12.79978"
"41.80000","0.69620","12.82890"
"41.90000","0.69792","12.86482"
"42.00000","0.69962","12.89725"
"42.10000","0.70123","12.92158"
"42.20000","0.70295","12.95450"
"42.30000","0.70465","12.98675"
"42.40000","0.70630","13.01537"
"42.50000","0.70794","13.04213"
"42.60000","0.70960","13.07034"
"42.70000","0.71135","13.10448"
"42.80000","0.71308","13.13646"
"42.90000","0.71470","13.16046"
"43.00000","0.71636","13.18985"
"43.10000","0.71801","13.21756"
"43.20000","0.71960","13.24054"
"43.30000","0.72119","13.26235"
"43.40000","0.72291","13.29556"
"43.50000","0.72456","13.32508"
"43.60000","0.72622","13.35350"
"43.70000","0.72790","13.38399"
"43.80000","0.72960","13.41604"
"43.90000","0.73129","13.44720"
"44.00000","0.73293","13.47660"
"44.10000","0.73458","13.50597"
"44.20000","0.73630","13.53930"
"44.30000","0.73810","13.57834"
"44.40000","0.73975","13.60295"
"44.50000","0.74138","13.62886"
"44.60000","0.74304","13.65664"
"44.70000","0.74469","13.68408"
"44.80000","0.74635","13.71094"
"44.90000","0.74805","13.74303"
"45.00000","0.74975","13.77492"
"45.10000","0.75145","13.80731"
"45.20000","0.75307","13.83249"
"45.30000","0.75465","13.85245"
"45.40000","0.75639","13.88758"
"45.50000","0.75812","13.92163"
"45.60000","0.75975","13.94705"
"45.70000","0.76150","13.98237"
"45.80000","0.76324","14.01576"
"45.90000","0.76480","14.03467"
"46.00000","0.76638","14.05903"
"46.10000","0.76808","14.09349"
"46.20000","0.76975","14.12556"
"46.30000","0.77134","14.15017"
"46.40000","0.77302","14.18169"
"46.50000","0.77475","14.21691"
"46.60000","0.77643","14.24875"
"46.70000","0.77807","14.27696"
"46.80000","0.77972","14.30538"
"46.90000","0.78138","14.33514"
"47.00000","0.78298","14.35908"
"47.10000","0.78455","14.38070"
"47.20000","0.78619","14.40685"
"47.30000","0.78789","14.43820"
"47.40000","0.78949","14.45907"
"47.50000","0.79113","14.48612"
"47.60000","0.79283","14.51487"
"47.70000","0.79451","14.54213"
"47.80000","0.79611","14.56211"
"47.90000","0.79766","14.57988"
"48.00000","0.79932","14.60949"
"48.10000","0.80100","14.64041"
"48.20000","0.80273","14.67667"
"48.30000","0.80446","14.70665"
"48.40000","0.80616","14.73347"
"48.50000","0.80789","14.76334"
"48.60000","0.80953","14.78979"
"48.70000","0.81132","14.82624"
"48.80000","0.81309","14.86090"
"48.90000","0.81486","14.89398"
"49.00000","0.81655","14.91957"
"49.10000","0.81817","14.93980"
"49.20000","0.81980","14.96190"
"49.30000","0.82145","14.98517"
"49.40000","0.82318","15.01658"
"49.50000","0.82497","15.05009"
"49.60000","0.82656","15.06711"
"49.70000","0.82808","15.07886"
"49.80000","0.82967","15.10212"
"49.90000","0.83135","15.13194"
"50.00000","0.83296","15.15634"
"50.10000","0.83453","15.18021"
"50.20000","0.83622","15.21346"
"50.30000","0.83787","15.24172"
"50.40000","0.83950","15.26598"
"50.50000","0.84117","15.29658"
"50.60000","0.84297","15.33844"
"50.70000","0.84471","15.37315"
"50.80000","0.84647","15.40793"
"50.90000","0.84818","15.43906"
"51.00000","0.84986","15.46334"
"51.10000","0.85153","15.48967"
"51.20000","0.85311","15.50932"
"51.30000","0.85471","15.53160"
"51.40000","0.85632","15.55444"
"51.50000","0.85802","15.58385"
"51.60000","0.85966","15.60674"
"51.70000","0.86128","15.62992"
"51.80000","0.86281","15.64643"
"51.90000","0.86440","15.67177"
"52.00000","0.86613","15.70892"
"52.10000","0.86786","15.74508"
"52.20000","0.86950","15.77075"
"52.30000","0.87122","15.80655"
"52.40000","0.87291","15.83789"
"52.50000","0.87457","15.86481"
"52.60000","0.87623","15.89244"
"52.70000","0.87789","15.91987"
"52.80000","0.87959","15.95326"
"52.90000","0.88125","15.98051"
"53.00000","0.88289","16.00047"
"53.10000","0.88452","16.02246"
"53.20000","0.88621","16.05311"
"53.30000","0.88790","16.08149"
"53.40000","0.88952","16.10530"
"53.50000","0.89124","16.13647"
"53.60000","0.89292","16.16206"
"53.70000","0.89444","16.17625"
"53.80000","0.89595","16.19077"
"53.90000","0.89760","16.22009"
"54.00000","0.89936","16.25734"
"54.10000","0.90108","16.28805"
"54.20000","0.90279","16.31714"
"54.30000","0.90449","16.34760"
"54.40000","0.90624","16.38326"
"54.50000","0.90793","16.41280"
"54.60000","0.90957","16.43882"
"54.70000","0.91125","16.47021"
"54.80000","0.91295","16.50299"
"54.90000","0.91473","16.54237"
"55.00000","0.91652","16.57971"
"55.10000","0.91809","16.59736"
"55.20000","0.91982","16.63197"
"55.30000","0.92177","16.68342"
"55.40000","0.92343","16.70721"
"55.50000","0.92499","16.72538"
"55.60000","0.92666","16.75616"
"55.70000","0.92829","16.78234"
"55.80000","0.92982","16.80253"
"55.90000","0.93144","16.83049"
"56.00000","0.93307","16.86018"
"56.10000","0.93467","16.88816"
"56.20000","0.93624","16.91233"
"56.30000","0.93781","16.93761"
"56.40000","0.93945","16.96886"
"56.50000","0.94104","16.99277"
"56.60000","0.94266","17.02032"
"56.70000","0.94436","17.05567"
"56.80000","0.94601","17.08558"
"56.90000","0.94768","17.11421"
"57.00000","0.94929","17.14062"
"57.10000","0.95107","17.17624"
"57.20000","0.95294","17.22135"
"57.30000","0.95479","17.25592"
"57.40000","0.95648","17.28141"
"57.50000","0.95802","17.29303"
"57.60000","0.95965","17.31707"
"57.70000","0.96112","17.32919"
"57.80000","0.96271","17.35351"
"57.90000","0.96434","17.38112"
"58.00000","0.96605","17.41680"
"58.10000","0.96776","17.44954"
"58.20000","0.96950","17.48540"
"58.30000","0.97126","17.52140"
"58.40000","0.97286","17.54211"
"58.50000","0.97471","17.58715"
"58.60000","0.97649","17.62395"
"58.70000","0.97818","17.65113"
"58.80000","0.97979","17.67310"
"58.90000","0.98145","17.69946"
"59.00000","0.98316","17.73105"
"59.10000","0.98480","17.75544"
"59.20000","0.98636","17.77590"
"59.30000","0.98798","17.80164"
"59.40000","0.98955","17.82185"
"59.50000","0.99113","17.84553"
"59.60000","0.99270","17.86455"
"59.70000","0.99430","17.89079"
"59.80000","0.99593","17.92108"
"59.90000","0.99756","17.94736"
"60.00000","0.99920","17.97499"
"60.10000","1.00086","18.00545"
"60.20000","1.00256","18.03506"
"60.30000","1.00422","18.06261"
"60.40000","1.00595","18.09412"
"60.50000","1.00774","18.12796"
"60.60000","1.00946","18.15689"
"60.70000","1.01114","18.18176"
"60.80000","1.01281","18.20965"
"60.90000","1.01446","18.23329"
"61.00000","1.01615","18.26218"
"61.10000","1.01785","18.29101"
"61.20000","1.01952","18.31120"
"61.30000","1.02118","18.33402"
"61.40000","1.02281","18.35590"
"61.50000","1.02447","18.38171"
"61.60000","1.02617","18.41067"
"61.70000","1.02780","18.43361"
"61.80000","1.02959","18.47354"
"61.90000","1.03149","18.52158"
"62.00000","1.03330","18.55715"
"62.10000","1.03494","18.57875"
"62.20000","1.03650","18.59464"
"62.30000","1.03820","18.62617"
"62.40000","1.03991","18.65808"
"62.50000","1.04157","18.68499"
"62.60000","1.04322","18.71012"
"62.70000","1.04484","18.73316"
"62.80000","1.04648","18.75946"
"62.90000","1.04820","18.79206"
"63.00000","1.04994","18.82624"
"63.10000","1.05159","18.85218"
"63.20000","1.05332","18.88604"
"63.30000","1.05492","18.90663"
"63.40000","1.05650","18.92816"
"63.50000","1.05809","18.95042"
"63.60000","1.05965","18.97148"
"63.70000","1.06125","18.99687"
"63.80000","1.06286","19.02207"
"63.90000","1.06450","19.04981"
"64.00000","1.06614","19.07644"
"64.10000","1.06773","19.10127"
"64.20000","1.06931","19.12375"
"64.30000","1.07094","19.15159"
"64.40000","1.07252","19.17291"
"64.50000","1.07417","19.20196"
"64.60000","1.07587","19.23564"
"64.70000","1.07761","19.27141"
"64.80000","1.07943","19.30949"
"64.90000","1.08123","19.34628"
"65.00000","1.08290","19.37239"
"65.10000","1.08468","19.40993"
"65.20000","1.08659","19.45389"
"65.30000","1.08841","19.48924"
"65.40000","1.09010","19.51207"
"65.50000","1.09172","19.53141"
"65.60000","1.09329","19.54711"
"65.70000","1.09488","19.56650"
"65.80000","1.09649","19.59076"
"65.90000","1.09813","19.61686"
"66.00000","1.09979","19.64576"
"66.10000","1.10150","19.68004"
"66.20000","1.10317","19.71109"
"66.30000","1.10489","19.74604"
"66.40000","1.10659","19.77654"
"66.50000","1.10823","19.80392"
"66.60000","1.10989","19.83465"
"66.70000","1.11156","19.86418"
"66.80000","1.11326","19.90173"
"66.90000","1.11496","19.93708"
"67.00000","1.11676","19.97724"
"67.10000","1.11856","20.01926"
"67.20000","1.12020","20.04655"
"67.30000","1.12163","20.05256"
"67.40000","1.12331","20.08917"
"67.50000","1.12510","20.12792"
"67.60000","1.12659","20.13995"
"67.70000","1.12801","20.14937"
"67.80000","1.12953","20.17174"
"67.90000","1.13116","20.20772"
"68.00000","1.13280","20.24055"
"68.10000","1.13443","20.27085"
"68.20000","1.13603","20.29947"
"68.30000","1.13765","20.32795"
"68.40000","1.13942","20.37218"
"68.50000","1.14109","20.40071"
"68.60000","1.14274","20.42763"
"68.70000","1.14445","20.46275"
"68.80000","1.14620","20.49604"
"68.90000","1.14794","20.51382"
"69.00000","1.14960","20.53506"
"69.10000","1.15121","20.55608"
"69.20000","1.15286","20.57357"
"69.30000","1.15456","20.60030"
"69.40000","1.15625","20.62626"
"69.50000","1.15789","20.64462"
"69.60000","1.15951","20.66431"
"69.70000","1.16110","20.67544"
"69.80000","1.16273","20.70077"
"69.90000","1.16443","20.73580"
"70.00000","1.16609","20.76499"
"70.10000","1.16786","20.80734"
"70.20000","1.16957","20.83607"
"70.30000","1.17125","20.85608"
"70.40000","1.17298","20.88948"
"70.50000","1.17477","20.92922"
"70.60000","1.17648","20.95858"
"70.70000","1.17813","20.98129"
"70.80000","1.17984","20.99747"
"70.90000","1.18143","21.01194"
"71.00000","1.18297","21.02413"
"71.10000","1.18463","21.04258"
"71.20000","1.18625","21.05800"
"71.30000","1.18786","21.07726"
"71.40000","1.18956","21.10181"
"71.50000","1.19118","21.11922"
"71.60000","1.19290","21.13528"
"71.70000","1.19470","21.16788"
"71.80000","1.19636","21.18821"
"71.90000","1.19800","21.21066"
"72.00000","1.19967","21.23342"
"72.10000","1.20126","21.25293"
"72.20000","1.20291","21.28156"
"72.30000","1.20456","21.31104"
"72.40000","1.20622","21.33724"
"72.50000","1.20788","21.36600"
"72.60000","1.20953","21.39325"
"72.70000","1.21122","21.42281"
"72.80000","1.21289","21.44979"
"72.90000","1.21462","21.48022"
"73.00000","1.21646","21.51781"
"73.10000","1.21821","21.54596"
"73.20000","1.21973","21.55309"
"73.30000","1.22138","21.57964"
"73.40000","1.22340","21.64442"
"73.50000","1.22506","21.64929"
"73.60000","1.22660","21.62264"
"73.70000","1.22822","21.63998"
"73.80000","1.22984","21.65927"
"73.90000","1.23143","21.67153"
"74.00000","1.23299","21.68474"
"74.10000","1.23450","21.69344"
"74.20000","1.23610","21.71784"
"74.30000","1.23770","21.74358"
"74.40000","1.23938","21.77799"
"74.50000","1.24108","21.80947"
"74.60000","1.24272","21.82506"
"74.70000","1.24433","21.84537"
"74.80000","1.24594","21.86721"
"74.90000","1.24775","21.90519"
"75.00000","1.24953","21.93242"
"75.10000","1.25128","21.95271"
"75.20000","1.25296","21.95821"
"75.30000","1.25461","21.96666"
"75.40000","1.25623","21.97903"
"75.50000","1.25785","21.99032"
"75.60000","1.25953","22.01064"
"75.70000","1.26119","22.02810"
"75.80000","1.26282","22.04302"
"75.90000","1.26436","22.05034"
"76.00000","1.26595","22.07007"
"76.10000","1.26764","22.09512"
"76.20000","1.26934","22.12078"
"76.30000","1.27103","22.14374"
"76.40000","1.27273","22.17170"
"76.50000","1.27442","22.19950"
"76.60000","1.27610","22.22556"
"76.70000","1.27791","22.26372"
"76.80000","1.27980","22.30607"
"76.90000","1.28158","22.33579"
"77.00000","1.28322","22.35093"
"77.10000","1.28484","22.36565"
"77.20000","1.28647","22.38204"
"77.30000","1.28807","22.38929"
"77.40000","1.28974","22.40687"
"77.50000","1.29145","22.42818"
"77.60000","1.29308","22.44385"
"77.70000","1.29469","22.45450"
"77.80000","1.29630","22.47147"
"77.90000","1.29784","22.48165"
"78.00000","1.29942","22.49767"
"78.10000","1.30096","22.50326"
"78.20000","1.30269","22.53294"
"78.30000","1.30434","22.55044"
"78.40000","1.30600","22.57493"
"78.50000","1.30772","22.59804"
"78.60000","1.30939","22.61500"
"78.70000","1.31105","22.62902"
"78.80000","1.31269","22.64394"
"78.90000","1.31431","22.65198"
"79.00000","1.31601","22.66983"
"79.10000","1.31764","22.68172"
"79.20000","1.31925","22.69574"
"79.30000","1.32095","22.71479"
"79.40000","1.32261","22.72945"
"79.50000","1.32438","22.76137"
"79.60000","1.32622","22.79747"
"79.70000","1.32795","22.82306"
"79.80000","1.32964","22.84388"
"79.90000","1.33135","22.87062"
"80.00000","1.33309","22.90199"
"80.10000","1.33495","22.94475"
"80.20000","1.33673","22.97581"
"80.30000","1.33823","22.97888"
"80.40000","1.33986","22.99741"
