General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{C62826D5-D0BB-4CF4-974D-CE4D58789B16}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P1 W1 5"
Break (Standard) : Load at Break (Standard),"17.98234",N
Maximum Load : Maximum Load,"18.26973",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.22623"
"0.10000","0.00003","0.22563"
"0.20000","0.00030","0.22638"
"0.30000","0.00107","0.23286"
"0.40000","0.00412","0.26063"
"0.50000","0.00816","0.29447"
"0.60000","0.00981","0.30685"
"0.70000","0.01134","0.31782"
"0.80000","0.01303","0.33060"
"0.90000","0.01463","0.34200"
"1.00000","0.01614","0.35283"
"1.10000","0.01774","0.36443"
"1.20000","0.01940","0.37633"
"1.30000","0.02102","0.38807"
"1.40000","0.02263","0.39961"
"1.50000","0.02437","0.41201"
"1.60000","0.02601","0.42360"
"1.70000","0.02767","0.43474"
"1.80000","0.02934","0.44651"
"1.90000","0.03102","0.45783"
"2.00000","0.03271","0.46890"
"2.10000","0.03435","0.47975"
"2.20000","0.03605","0.49152"
"2.30000","0.03763","0.50170"
"2.40000","0.03931","0.51338"
"2.50000","0.04126","0.52779"
"2.60000","0.04308","0.54058"
"2.70000","0.04479","0.55262"
"2.80000","0.04644","0.56346"
"2.90000","0.04806","0.57428"
"3.00000","0.04968","0.58535"
"3.10000","0.05132","0.59665"
"3.20000","0.05287","0.60684"
"3.30000","0.05446","0.61788"
"3.40000","0.05602","0.62927"
"3.50000","0.05770","0.64075"
"3.60000","0.05940","0.65288"
"3.70000","0.06111","0.66471"
"3.80000","0.06280","0.67650"
"3.90000","0.06446","0.68777"
"4.00000","0.06628","0.70120"
"4.10000","0.06802","0.71461"
"4.20000","0.06976","0.72743"
"4.30000","0.07144","0.73996"
"4.40000","0.07313","0.75265"
"4.50000","0.07479","0.76579"
"4.60000","0.07642","0.77800"
"4.70000","0.07808","0.79032"
"4.80000","0.07972","0.80249"
"4.90000","0.08138","0.81571"
"5.00000","0.08299","0.82775"
"5.10000","0.08458","0.84000"
"5.20000","0.08617","0.85230"
"5.30000","0.08793","0.86662"
"5.40000","0.08968","0.88028"
"5.50000","0.09141","0.89457"
"5.60000","0.09305","0.90728"
"5.70000","0.09476","0.92104"
"5.80000","0.09663","0.93613"
"5.90000","0.09835","0.94955"
"6.00000","0.09995","0.96163"
"6.10000","0.10154","0.97357"
"6.20000","0.10313","0.98544"
"6.30000","0.10474","0.99894"
"6.40000","0.10639","1.01227"
"6.50000","0.10809","1.02689"
"6.60000","0.10971","1.03998"
"6.70000","0.11133","1.05357"
"6.80000","0.11300","1.06806"
"6.90000","0.11464","1.08264"
"7.00000","0.11624","1.09644"
"7.10000","0.11787","1.11171"
"7.20000","0.11956","1.12706"
"7.30000","0.12129","1.14331"
"7.40000","0.12308","1.15969"
"7.50000","0.12481","1.17540"
"7.60000","0.12638","1.18862"
"7.70000","0.12802","1.20380"
"7.80000","0.12972","1.21877"
"7.90000","0.13141","1.23373"
"8.00000","0.13301","1.24753"
"8.10000","0.13466","1.26196"
"8.20000","0.13623","1.27563"
"8.30000","0.13786","1.28987"
"8.40000","0.13961","1.30629"
"8.50000","0.14135","1.32189"
"8.60000","0.14302","1.33689"
"8.70000","0.14462","1.35057"
"8.80000","0.14626","1.36545"
"8.90000","0.14801","1.38150"
"9.00000","0.14970","1.39723"
"9.10000","0.15139","1.41274"
"9.20000","0.15309","1.42880"
"9.30000","0.15477","1.44404"
"9.40000","0.15638","1.45866"
"9.50000","0.15800","1.47250"
"9.60000","0.15972","1.48955"
"9.70000","0.16139","1.50445"
"9.80000","0.16302","1.51902"
"9.90000","0.16468","1.53415"
"10.00000","0.16637","1.54990"
"10.10000","0.16803","1.56481"
"10.20000","0.16973","1.58062"
"10.30000","0.17139","1.59604"
"10.40000","0.17306","1.61187"
"10.50000","0.17486","1.62907"
"10.60000","0.17651","1.64372"
"10.70000","0.17808","1.65739"
"10.80000","0.17975","1.67220"
"10.90000","0.18145","1.68689"
"11.00000","0.18300","1.70050"
"11.10000","0.18461","1.71514"
"11.20000","0.18619","1.72888"
"11.30000","0.18779","1.74348"
"11.40000","0.18936","1.75689"
"11.50000","0.19094","1.77083"
"11.60000","0.19261","1.78620"
"11.70000","0.19437","1.80372"
"11.80000","0.19605","1.81823"
"11.90000","0.19775","1.83473"
"12.00000","0.19945","1.85124"
"12.10000","0.20114","1.86716"
"12.20000","0.20280","1.88269"
"12.30000","0.20463","1.90156"
"12.40000","0.20645","1.91995"
"12.50000","0.20809","1.93498"
"12.60000","0.20982","1.95166"
"12.70000","0.21149","1.96720"
"12.80000","0.21309","1.98133"
"12.90000","0.21466","1.99558"
"13.00000","0.21624","2.01035"
"13.10000","0.21784","2.02559"
"13.20000","0.21949","2.04215"
"13.30000","0.22119","2.06003"
"13.40000","0.22288","2.07698"
"13.50000","0.22456","2.09322"
"13.60000","0.22623","2.11069"
"13.70000","0.22793","2.12839"
"13.80000","0.22973","2.14800"
"13.90000","0.23152","2.16685"
"14.00000","0.23325","2.18493"
"14.10000","0.23494","2.20142"
"14.20000","0.23666","2.21924"
"14.30000","0.23830","2.23504"
"14.40000","0.23998","2.25252"
"14.50000","0.24165","2.26903"
"14.60000","0.24332","2.28654"
"14.70000","0.24487","2.30074"
"14.80000","0.24648","2.31707"
"14.90000","0.24808","2.33318"
"15.00000","0.24970","2.35023"
"15.10000","0.25138","2.37035"
"15.20000","0.25290","2.38470"
"15.30000","0.25447","2.40041"
"15.40000","0.25618","2.41913"
"15.50000","0.25782","2.43645"
"15.60000","0.25948","2.45459"
"15.70000","0.26125","2.47427"
"15.80000","0.26296","2.49321"
"15.90000","0.26467","2.51118"
"16.00000","0.26638","2.53037"
"16.10000","0.26803","2.54688"
"16.20000","0.26968","2.56428"
"16.30000","0.27136","2.58279"
"16.40000","0.27301","2.59995"
"16.50000","0.27461","2.61587"
"16.60000","0.27631","2.63414"
"16.70000","0.27804","2.65255"
"16.80000","0.27968","2.66920"
"16.90000","0.28117","2.68253"
"17.00000","0.28283","2.70047"
"17.10000","0.28457","2.72007"
"17.20000","0.28626","2.73941"
"17.30000","0.28798","2.75970"
"17.40000","0.28970","2.77834"
"17.50000","0.29138","2.79622"
"17.60000","0.29307","2.81477"
"17.70000","0.29474","2.83238"
"17.80000","0.29637","2.84936"
"17.90000","0.29803","2.86739"
"18.00000","0.29971","2.88596"
"18.10000","0.30131","2.90166"
"18.20000","0.30286","2.91641"
"18.30000","0.30449","2.93328"
"18.40000","0.30607","2.94797"
"18.50000","0.30766","2.96295"
"18.60000","0.30936","2.97968"
"18.70000","0.31104","2.99662"
"18.80000","0.31259","3.01053"
