General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{ADD9F1EB-779C-4057-BE80-CB66A7B38150}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P1 W2 3"
Break (Standard) : Load at Break (Standard),"10.68173",N
Maximum Load : Maximum Load,"17.51306",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.42094"
"0.10000","0.00009","0.42249"
"0.20000","0.00078","0.43335"
"0.30000","0.00216","0.45565"
"0.40000","0.00414","0.48562"
"0.50000","0.00637","0.51710"
"0.60000","0.00861","0.54811"
"0.70000","0.01070","0.57516"
"0.80000","0.01260","0.59853"
"0.90000","0.01445","0.62100"
"1.00000","0.01621","0.64201"
"1.10000","0.01796","0.66248"
"1.20000","0.01964","0.68210"
"1.30000","0.02128","0.70043"
"1.40000","0.02290","0.71937"
"1.50000","0.02456","0.73850"
"1.60000","0.02620","0.75696"
"1.70000","0.02786","0.77527"
"1.80000","0.02955","0.79424"
"1.90000","0.03123","0.81311"
"2.00000","0.03279","0.83001"
"2.10000","0.03436","0.84641"
"2.20000","0.03596","0.86340"
"2.30000","0.03758","0.88037"
"2.40000","0.03920","0.89861"
"2.50000","0.04084","0.91598"
"2.60000","0.04259","0.93499"
"2.70000","0.04434","0.95354"
"2.80000","0.04607","0.97211"
"2.90000","0.04779","0.99000"
"3.00000","0.04950","1.00828"
"3.10000","0.05124","1.02599"
"3.20000","0.05299","1.04477"
"3.30000","0.05473","1.06276"
"3.40000","0.05631","1.07821"
"3.50000","0.05790","1.09425"
"3.60000","0.05957","1.11246"
"3.70000","0.06131","1.13127"
"3.80000","0.06311","1.15180"
"3.90000","0.06485","1.17038"
"4.00000","0.06668","1.19068"
"4.10000","0.06846","1.21067"
"4.20000","0.07003","1.22634"
"4.30000","0.07167","1.24396"
"4.40000","0.07323","1.26094"
"4.50000","0.07487","1.27899"
"4.60000","0.07650","1.29652"
"4.70000","0.07813","1.31500"
"4.80000","0.07972","1.33278"
"4.90000","0.08136","1.35166"
"5.00000","0.08300","1.36907"
"5.10000","0.08470","1.38967"
"5.20000","0.08639","1.40848"
"5.30000","0.08804","1.42691"
"5.40000","0.08972","1.44575"
"5.50000","0.09131","1.46301"
"5.60000","0.09293","1.48160"
"5.70000","0.09454","1.49921"
"5.80000","0.09619","1.51762"
"5.90000","0.09790","1.53687"
"6.00000","0.09947","1.55341"
"6.10000","0.10114","1.57326"
"6.20000","0.10273","1.59027"
"6.30000","0.10439","1.60945"
"6.40000","0.10600","1.62683"
"6.50000","0.10759","1.64402"
"6.60000","0.10929","1.66326"
"6.70000","0.11102","1.68393"
"6.80000","0.11273","1.70320"
"6.90000","0.11445","1.72238"
"7.00000","0.11622","1.74326"
"7.10000","0.11802","1.76473"
"7.20000","0.11975","1.78421"
"7.30000","0.12149","1.80353"
"7.40000","0.12320","1.82242"
"7.50000","0.12490","1.84125"
"7.60000","0.12657","1.86010"
"7.70000","0.12832","1.88103"
"7.80000","0.13000","1.90020"
"7.90000","0.13165","1.91886"
"8.00000","0.13321","1.93649"
"8.10000","0.13480","1.95470"
"8.20000","0.13643","1.97454"
"8.30000","0.13810","1.99490"
"8.40000","0.13974","2.01466"
"8.50000","0.14139","2.03418"
"8.60000","0.14306","2.05462"
"8.70000","0.14473","2.07395"
"8.80000","0.14643","2.09540"
"8.90000","0.14813","2.11519"
"9.00000","0.14985","2.13661"
"9.10000","0.15164","2.15933"
"9.20000","0.15344","2.18234"
"9.30000","0.15514","2.20242"
"9.40000","0.15681","2.22234"
"9.50000","0.15845","2.24153"
"9.60000","0.15997","2.25838"
"9.70000","0.16156","2.27741"
"9.80000","0.16316","2.29668"
"9.90000","0.16477","2.31709"
"10.00000","0.16639","2.33717"
"10.10000","0.16800","2.35772"
"10.20000","0.16971","2.38140"
"10.30000","0.17133","2.40131"
"10.40000","0.17290","2.42054"
"10.50000","0.17453","2.44212"
"10.60000","0.17625","2.46548"
"10.70000","0.17794","2.48771"
"10.80000","0.17963","2.50997"
"10.90000","0.18131","2.53156"
"11.00000","0.18302","2.55367"
"11.10000","0.18464","2.57289"
"11.20000","0.18619","2.59026"
"11.30000","0.18779","2.60958"
"11.40000","0.18948","2.63104"
"11.50000","0.19117","2.65282"
"11.60000","0.19282","2.67323"
"11.70000","0.19443","2.69256"
"11.80000","0.19601","2.70933"
"11.90000","0.19758","2.72695"
"12.00000","0.19923","2.74737"
"12.10000","0.20092","2.76980"
"12.20000","0.20252","2.78873"
"12.30000","0.20426","2.81202"
"12.40000","0.20598","2.83429"
"12.50000","0.20780","2.85902"
"12.60000","0.20956","2.88149"
"12.70000","0.21126","2.90256"
"12.80000","0.21297","2.92374"
"12.90000","0.21465","2.94421"
"13.00000","0.21637","2.96518"
"13.10000","0.21795","2.98182"
"13.20000","0.21951","2.99849"
"13.30000","0.22118","3.01892"
"13.40000","0.22285","3.03854"
"13.50000","0.22449","3.05676"
"13.60000","0.22617","3.07687"
"13.70000","0.22782","3.09581"
"13.80000","0.22969","3.12107"
"13.90000","0.23151","3.14486"
"14.00000","0.23314","3.16177"
"14.10000","0.23474","3.17981"
"14.20000","0.23640","3.19994"
"14.30000","0.23806","3.21979"
"14.40000","0.23971","3.23941"
"14.50000","0.24135","3.25879"
"14.60000","0.24301","3.27832"
"14.70000","0.24460","3.29564"
"14.80000","0.24623","3.31476"
"14.90000","0.24792","3.33508"
"15.00000","0.24963","3.35709"
"15.10000","0.25138","3.37837"
"15.20000","0.25313","3.39942"
"15.30000","0.25478","3.41728"
"15.40000","0.25620","3.42852"
"15.50000","0.25790","3.45054"
"15.60000","0.25991","3.48006"
"15.70000","0.26150","3.49491"
"15.80000","0.26309","3.51072"
"15.90000","0.26475","3.52950"
"16.00000","0.26635","3.54629"
"16.10000","0.26793","3.56254"
"16.20000","0.26946","3.57736"
"16.30000","0.27105","3.59480"
"16.40000","0.27267","3.61250"
"16.50000","0.27431","3.63071"
"16.60000","0.27606","3.65272"
"16.70000","0.27774","3.67170"
"16.80000","0.27942","3.69063"
"16.90000","0.28112","3.70948"
"17.00000","0.28279","3.72775"
"17.10000","0.28462","3.75109"
"17.20000","0.28639","3.77255"
"17.30000","0.28813","3.79190"
"17.40000","0.28977","3.80861"
"17.50000","0.29144","3.82710"
"17.60000","0.29309","3.84456"
"17.70000","0.29469","3.85944"
"17.80000","0.29636","3.87688"
"17.90000","0.29796","3.89354"
"18.00000","0.29950","3.90753"
"18.10000","0.30104","3.92272"
"18.20000","0.30264","3.94050"
"18.30000","0.30429","3.95882"
"18.40000","0.30608","3.98215"
"18.50000","0.30783","4.00324"
"18.60000","0.30951","4.02308"
"18.70000","0.31116","4.04088"
"18.80000","0.31286","4.06085"
"18.90000","0.31472","4.08518"
"19.00000","0.31657","4.10811"
"19.10000","0.31823","4.12450"
"19.20000","0.31982","4.13889"
"19.30000","0.32149","4.15657"
"19.40000","0.32305","4.16974"
"19.50000","0.32462","4.18444"
"19.60000","0.32621","4.20003"
"19.70000","0.32784","4.21697"
"19.80000","0.32949","4.23292"
"19.90000","0.33112","4.24810"
"20.00000","0.33273","4.26393"
"20.10000","0.33435","4.27957"
"20.20000","0.33597","4.29126"
"20.30000","0.33758","4.30682"
"20.40000","0.33934","4.32789"
"20.50000","0.34107","4.34656"
"20.60000","0.34270","4.36278"
"20.70000","0.34431","4.37767"
"20.80000","0.34593","4.39243"
"20.90000","0.34763","4.41039"
"21.00000","0.34941","4.43019"
"21.10000","0.35108","4.44653"
"21.20000","0.35284","4.46556"
"21.30000","0.35454","4.48362"
"21.40000","0.35624","4.50163"
"21.50000","0.35796","4.51958"
"21.60000","0.35972","4.53938"
"21.70000","0.36143","4.55767"
"21.80000","0.36308","4.57341"
"21.90000","0.36476","4.59072"
"22.00000","0.36650","4.61011"
"22.10000","0.36816","4.62736"
"22.20000","0.36990","4.64777"
"22.30000","0.37173","4.67178"
"22.40000","0.37336","4.68823"
"22.50000","0.37487","4.70095"
"22.60000","0.37658","4.72054"
"22.70000","0.37830","4.74112"
"22.80000","0.37983","4.75425"
"22.90000","0.38144","4.77123"
"23.00000","0.38305","4.78769"
"23.10000","0.38469","4.80582"
"23.20000","0.38635","4.82508"
"23.30000","0.38809","4.84474"
"23.40000","0.38971","4.86115"
"23.50000","0.39129","4.87662"
"23.60000","0.39301","4.89756"
"23.70000","0.39479","4.92005"
"23.80000","0.39645","4.93739"
"23.90000","0.39815","4.95578"
"24.00000","0.39980","4.97340"
"24.10000","0.40137","4.98669"
"24.20000","0.40303","5.00126"
"24.30000","0.40467","5.01762"
"24.40000","0.40618","5.03010"
"24.50000","0.40775","5.04602"
"24.60000","0.40942","5.06530"
"24.70000","0.41108","5.08422"
"24.80000","0.41284","5.10583"
"24.90000","0.41455","5.12463"
"25.00000","0.41617","5.13975"
"25.10000","0.41784","5.15713"
"25.20000","0.41949","5.17372"
"25.30000","0.42106","5.18762"
"25.40000","0.42278","5.20715"
"25.50000","0.42461","5.22992"
"25.60000","0.42628","5.24591"
"25.70000","0.42800","5.26421"
"25.80000","0.42979","5.28501"
"25.90000","0.43143","5.30015"
"26.00000","0.43300","5.31384"
"26.10000","0.43457","5.32828"
"26.20000","0.43618","5.34498"
