General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{ED07A4BB-0882-4D42-9A89-A43D5F5518C2}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P1 W1 2"
Break (Standard) : Load at Break (Standard),"14.56003",N
Maximum Load : Maximum Load,"16.19914",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.40590"
"0.10000","0.00007","0.40676"
"0.20000","0.00074","0.41671"
"0.30000","0.00218","0.43769"
"0.40000","0.00427","0.46709"
"0.50000","0.00680","0.50187"
"0.60000","0.00915","0.53299"
"0.70000","0.01097","0.55546"
"0.80000","0.01261","0.57604"
"0.90000","0.01428","0.59620"
"1.00000","0.01593","0.61641"
"1.10000","0.01760","0.63635"
"1.20000","0.01918","0.65427"
"1.30000","0.02083","0.67322"
"1.40000","0.02254","0.69244"
"1.50000","0.02421","0.71038"
"1.60000","0.02604","0.73045"
"1.70000","0.02782","0.74891"
"1.80000","0.02958","0.76691"
"1.90000","0.03118","0.78200"
"2.00000","0.03280","0.79766"
"2.10000","0.03441","0.81340"
"2.20000","0.03606","0.82901"
"2.30000","0.03778","0.84518"
"2.40000","0.03942","0.86009"
"2.50000","0.04105","0.87493"
"2.60000","0.04273","0.89053"
"2.70000","0.04437","0.90605"
"2.80000","0.04599","0.92105"
"2.90000","0.04763","0.93628"
"3.00000","0.04926","0.95191"
"3.10000","0.05099","0.96897"
"3.20000","0.05275","0.98622"
"3.30000","0.05447","1.00232"
"3.40000","0.05626","1.01987"
"3.50000","0.05813","1.03773"
"3.60000","0.05989","1.05390"
"3.70000","0.06150","1.06801"
"3.80000","0.06316","1.08019"
"3.90000","0.06488","1.09505"
"4.00000","0.06656","1.10961"
"4.10000","0.06816","1.12325"
"4.20000","0.06976","1.13711"
"4.30000","0.07141","1.15168"
"4.40000","0.07308","1.16757"
"4.50000","0.07477","1.18315"
"4.60000","0.07636","1.19720"
"4.70000","0.07794","1.21169"
"4.80000","0.07949","1.22632"
"4.90000","0.08121","1.24323"
"5.00000","0.08287","1.25949"
"5.10000","0.08451","1.27475"
"5.20000","0.08616","1.29046"
"5.30000","0.08779","1.30604"
"5.40000","0.08944","1.32097"
"5.50000","0.09108","1.33659"
"5.60000","0.09271","1.35218"
"5.70000","0.09436","1.36822"
"5.80000","0.09597","1.38286"
"5.90000","0.09762","1.39886"
"6.00000","0.09936","1.41684"
"6.10000","0.10110","1.43426"
"6.20000","0.10277","1.44958"
"6.30000","0.10443","1.46558"
"6.40000","0.10620","1.48256"
"6.50000","0.10793","1.49916"
"6.60000","0.10960","1.51504"
"6.70000","0.11130","1.53187"
"6.80000","0.11312","1.55064"
"6.90000","0.11483","1.56745"
"7.00000","0.11647","1.58265"
"7.10000","0.11808","1.59789"
"7.20000","0.11974","1.61409"
"7.30000","0.12135","1.62886"
"7.40000","0.12297","1.64421"
"7.50000","0.12453","1.65823"
"7.60000","0.12621","1.67458"
"7.70000","0.12788","1.69121"
"7.80000","0.12956","1.70713"
"7.90000","0.13122","1.72269"
"8.00000","0.13281","1.73673"
"8.10000","0.13459","1.75486"
"8.20000","0.13635","1.77051"
"8.30000","0.13803","1.78470"
"8.40000","0.13970","1.79936"
"8.50000","0.14134","1.81417"
"8.60000","0.14281","1.82489"
"8.70000","0.14435","1.83811"
"8.80000","0.14601","1.85427"
"8.90000","0.14770","1.87004"
"9.00000","0.14931","1.88454"
"9.10000","0.15095","1.89916"
"9.20000","0.15254","1.91204"
"9.30000","0.15422","1.92645"
"9.40000","0.15591","1.94170"
"9.50000","0.15761","1.95668"
"9.60000","0.15933","1.97232"
"9.70000","0.16106","1.98783"
"9.80000","0.16274","2.00223"
"9.90000","0.16460","2.02091"
"10.00000","0.16647","2.03852"
"10.10000","0.16819","2.05312"
"10.20000","0.16993","2.06860"
"10.30000","0.17157","2.08180"
"10.40000","0.17327","2.09683"
"10.50000","0.17491","2.11063"
"10.60000","0.17648","2.12283"
"10.70000","0.17814","2.13826"
"10.80000","0.17979","2.15291"
"10.90000","0.18143","2.16754"
"11.00000","0.18307","2.18222"
"11.10000","0.18472","2.19680"
"11.20000","0.18634","2.20691"
"11.30000","0.18791","2.21995"
"11.40000","0.18965","2.23672"
"11.50000","0.19147","2.25524"
"11.60000","0.19314","2.26911"
"11.70000","0.19480","2.28352"
"11.80000","0.19646","2.29825"
"11.90000","0.19805","2.31106"
"12.00000","0.19966","2.32414"
"12.10000","0.20133","2.33895"
"12.20000","0.20303","2.35421"
"12.30000","0.20467","2.36755"
"12.40000","0.20625","2.38036"
"12.50000","0.20781","2.39333"
"12.60000","0.20948","2.40836"
"12.70000","0.21109","2.42270"
"12.80000","0.21271","2.43694"
"12.90000","0.21436","2.45207"
"13.00000","0.21603","2.46798"
"13.10000","0.21773","2.48323"
"13.20000","0.21943","2.49910"
"13.30000","0.22125","2.51703"
"13.40000","0.22293","2.53143"
"13.50000","0.22468","2.54720"
"13.60000","0.22645","2.56347"
"13.70000","0.22812","2.57695"
"13.80000","0.22981","2.59128"
"13.90000","0.23144","2.60492"
"14.00000","0.23318","2.62038"
"14.10000","0.23484","2.63465"
"14.20000","0.23656","2.65039"
"14.30000","0.23831","2.66797"
"14.40000","0.23990","2.68010"
"14.50000","0.24141","2.69169"
"14.60000","0.24314","2.70943"
"14.70000","0.24497","2.72918"
"14.80000","0.24663","2.74356"
"14.90000","0.24820","2.75616"
"15.00000","0.24992","2.77311"
"15.10000","0.25163","2.78919"
"15.20000","0.25327","2.80313"
"15.30000","0.25486","2.81668"
"15.40000","0.25652","2.83258"
"15.50000","0.25822","2.84838"
"15.60000","0.25981","2.86225"
"15.70000","0.26142","2.87618"
"15.80000","0.26305","2.89094"
"15.90000","0.26473","2.90682"
"16.00000","0.26641","2.92243"
"16.10000","0.26806","2.93725"
"16.20000","0.26975","2.95338"
"16.30000","0.27142","2.96812"
"16.40000","0.27299","2.98181"
"16.50000","0.27455","2.99386"
"16.60000","0.27626","3.01187"
"16.70000","0.27804","3.03081"
"16.80000","0.27973","3.04795"
"16.90000","0.28138","3.06328"
"17.00000","0.28304","3.07890"
"17.10000","0.28468","3.09439"
"17.20000","0.28625","3.10807"
"17.30000","0.28781","3.12175"
"17.40000","0.28944","3.13763"
"17.50000","0.29111","3.15435"
"17.60000","0.29281","3.17174"
"17.70000","0.29449","3.18717"
"17.80000","0.29603","3.19992"
"17.90000","0.29772","3.21675"
"18.00000","0.29957","3.23742"
"18.10000","0.30126","3.25345"
"18.20000","0.30295","3.26933"
"18.30000","0.30459","3.28498"
"18.40000","0.30624","3.30027"
"18.50000","0.30784","3.31525"
"18.60000","0.30950","3.33122"
"18.70000","0.31111","3.34554"
"18.80000","0.31268","3.35890"
"18.90000","0.31436","3.37613"
"19.00000","0.31603","3.39256"
"19.10000","0.31771","3.40881"
"19.20000","0.31941","3.42572"
"19.30000","0.32115","3.44419"
"19.40000","0.32286","3.46129"
"19.50000","0.32454","3.47775"
"19.60000","0.32626","3.49502"
"19.70000","0.32801","3.51372"
"19.80000","0.32985","3.53378"
"19.90000","0.33151","3.54831"
"20.00000","0.33314","3.56297"
"20.10000","0.33487","3.58056"
"20.20000","0.33650","3.59502"
"20.30000","0.33806","3.60762"
"20.40000","0.33966","3.62318"
"20.50000","0.34129","3.63825"
"20.60000","0.34291","3.65353"
"20.70000","0.34454","3.66925"
"20.80000","0.34618","3.68312"
"20.90000","0.34791","3.70110"
"21.00000","0.34960","3.71844"
"21.10000","0.35113","3.73156"
"21.20000","0.35292","3.75141"
"21.30000","0.35477","3.77299"
"21.40000","0.35653","3.79101"
"21.50000","0.35809","3.80300"
"21.60000","0.35969","3.81745"
"21.70000","0.36135","3.83359"
"21.80000","0.36307","3.85096"
"21.90000","0.36473","3.86686"
"22.00000","0.36644","3.88414"
"22.10000","0.36813","3.90040"
"22.20000","0.36970","3.91303"
"22.30000","0.37134","3.93011"
"22.40000","0.37294","3.94474"
"22.50000","0.37452","3.95935"
"22.60000","0.37614","3.97449"
"22.70000","0.37781","3.99171"
"22.80000","0.37948","4.00881"
"22.90000","0.38102","4.02123"
"23.00000","0.38262","4.03622"
"23.10000","0.38436","4.05503"
"23.20000","0.38612","4.07381"
"23.30000","0.38785","4.09126"
"23.40000","0.38958","4.10814"
"23.50000","0.39121","4.12217"
"23.60000","0.39284","4.13634"
"23.70000","0.39452","4.15264"
"23.80000","0.39623","4.16898"
"23.90000","0.39794","4.18479"
"24.00000","0.39968","4.20142"
"24.10000","0.40140","4.21762"
"24.20000","0.40308","4.23314"
"24.30000","0.40466","4.24635"
"24.40000","0.40610","4.25573"
"24.50000","0.40785","4.27460"
"24.60000","0.40961","4.29290"
"24.70000","0.41130","4.30916"
"24.80000","0.41294","4.32369"
"24.90000","0.41458","4.33900"
"25.00000","0.41622","4.35379"
"25.10000","0.41789","4.36959"
"25.20000","0.41954","4.38499"
"25.30000","0.42119","4.40043"
"25.40000","0.42283","4.41495"
"25.50000","0.42446","4.42902"
"25.60000","0.42607","4.44312"
"25.70000","0.42773","4.45897"
"25.80000","0.42944","4.47595"
"25.90000","0.43116","4.49184"
"26.00000","0.43282","4.50668"
"26.10000","0.43452","4.52320"
"26.20000","0.43621","4.53818"
"26.30000","0.43786","4.55125"
"26.40000","0.43953","4.56653"
"26.50000","0.44121","4.58261"
"26.60000","0.44292","4.59908"
"26.70000","0.44458","4.61421"
"26.80000","0.44620","4.62832"
"26.90000","0.44779","4.64088"
"27.00000","0.44944","4.65631"
"27.10000","0.45111","4.67187"
"27.20000","0.45280","4.68798"
"27.30000","0.45451","4.70539"
"27.40000","0.45622","4.72203"
"27.50000","0.45789","4.73773"
"27.60000","0.45962","4.75505"
"27.70000","0.46134","4.77212"
"27.80000","0.46322","4.79394"
"27.90000","0.46515","4.81678"
"28.00000","0.46697","4.83588"
"28.10000","0.46867","4.85186"
"28.20000","0.47023","4.86320"
"28.30000","0.47180","4.87625"
"28.40000","0.47341","4.89046"
"28.50000","0.47494","4.90317"
"28.60000","0.47654","4.91826"
"28.70000","0.47819","4.93508"
"28.80000","0.47980","4.94973"
"28.90000","0.48136","4.96357"
"29.00000","0.48307","4.98269"
"29.10000","0.48469","4.99783"
"29.20000","0.48633","5.01473"
"29.30000","0.48799","5.03148"
"29.40000","0.48959","5.04701"
"29.50000","0.49116","5.06113"
"29.60000","0.49278","5.07749"
"29.70000","0.49453","5.09722"
"29.80000","0.49626","5.11566"
"29.90000","0.49800","5.13497"
"30.00000","0.49972","5.15251"
"30.10000","0.50141","5.16927"
"30.20000","0.50306","5.18582"
"30.30000","0.50475","5.20270"
"30.40000","0.50641","5.21872"
"30.50000","0.50801","5.23320"
"30.60000","0.50962","5.24904"
"30.70000","0.51134","5.26848"
"30.80000","0.51312","5.29038"
"30.90000","0.51469","5.30377"
"31.00000","0.51637","5.32224"
"31.10000","0.51812","5.34213"
"31.20000","0.51979","5.35942"
"31.30000","0.52144","5.37537"
"31.40000","0.52302","5.38936"
"31.50000","0.52462","5.40400"
"31.60000","0.52623","5.41946"
"31.70000","0.52784","5.43463"
"31.80000","0.52951","5.45165"
"31.90000","0.53111","5.46597"
"32.00000","0.53274","5.48023"
"32.10000","0.53442","5.49698"
"32.20000","0.53613","5.51359"
"32.30000","0.53783","5.53057"
"32.40000","0.53946","5.54479"
"32.50000","0.54105","5.55848"
"32.60000","0.54269","5.57413"
"32.70000","0.54429","5.58839"
"32.80000","0.54603","5.60789"
"32.90000","0.54776","5.62515"
"33.00000","0.54947","5.64261"
"33.10000","0.55121","5.66007"
"33.20000","0.55288","5.67560"
"33.30000","0.55458","5.69144"
"33.40000","0.55627","5.70815"
"33.50000","0.55804","5.72721"
"33.60000","0.55970","5.74181"
"33.70000","0.56133","5.75562"
"33.80000","0.56306","5.77318"
"33.90000","0.56476","5.78903"
"34.00000","0.56640","5.80272"
"34.10000","0.56809","5.81823"
"34.20000","0.56968","5.83183"
"34.30000","0.57149","5.85139"
"34.40000","0.57325","5.87064"
"34.50000","0.57489","5.88452"
"34.60000","0.57644","5.89626"
"34.70000","0.57804","5.91036"
"34.80000","0.57966","5.92512"
"34.90000","0.58124","5.93865"
"35.00000","0.58279","5.95155"
"35.10000","0.58450","5.97077"
"35.20000","0.58617","5.98740"
"35.30000","0.58777","6.00111"
"35.40000","0.58944","6.01787"
"35.50000","0.59110","6.03257"
"35.60000","0.59276","6.04709"
"35.70000","0.59443","6.06280"
"35.80000","0.59617","6.08013"
"35.90000","0.59776","6.09162"
"36.00000","0.59943","6.10753"
"36.10000","0.60144","6.13428"
"36.20000","0.60322","6.15235"
"36.30000","0.60485","6.16465"
"36.40000","0.60648","6.17853"
"36.50000","0.60809","6.19102"
"36.60000","0.60969","6.20491"
"36.70000","0.61135","6.22019"
"36.80000","0.61298","6.23552"
"36.90000","0.61452","6.24676"
"37.00000","0.61607","6.25934"
"37.10000","0.61775","6.27642"
"37.20000","0.61946","6.29487"
"37.30000","0.62114","6.31108"
"37.40000","0.62282","6.32817"
"37.50000","0.62445","6.34248"
"37.60000","0.62623","6.36132"
"37.70000","0.62791","6.37704"
"37.80000","0.62970","6.39627"
"37.90000","0.63148","6.41528"
"38.00000","0.63310","6.42786"
"38.10000","0.63469","6.43959"
"38.20000","0.63639","6.45622"
"38.30000","0.63805","6.47044"
"38.40000","0.63962","6.48284"
"38.50000","0.64117","6.49521"
"38.60000","0.64281","6.51082"
"38.70000","0.64447","6.52710"
"38.80000","0.64612","6.54279"
"38.90000","0.64782","6.56140"
"39.00000","0.64953","6.57849"
"39.10000","0.65120","6.59488"
"39.20000","0.65288","6.61136"
"39.30000","0.65453","6.62694"
"39.40000","0.65631","6.64695"
"39.50000","0.65821","6.66987"
"39.60000","0.65986","6.68263"
"39.70000","0.66145","6.69457"
"39.80000","0.66312","6.70982"
"39.90000","0.66476","6.72399"
"40.00000","0.66632","6.73500"
"40.10000","0.66791","6.74772"
"40.20000","0.66950","6.76113"
"40.30000","0.67115","6.77600"
"40.40000","0.67289","6.79530"
"40.50000","0.67456","6.81203"
"40.60000","0.67622","6.82839"
"40.70000","0.67789","6.84469"
"40.80000","0.67962","6.86343"
"40.90000","0.68152","6.88824"
"41.00000","0.68329","6.90752"
"41.10000","0.68497","6.92222"
"41.20000","0.68658","6.93448"
"41.30000","0.68823","6.95011"
"41.40000","0.68990","6.96613"
"41.50000","0.69157","6.98141"
"41.60000","0.69315","6.99459"
"41.70000","0.69477","7.00938"
"41.80000","0.69639","7.02379"
"41.90000","0.69805","7.04079"
"42.00000","0.69973","7.05829"
"42.10000","0.70139","7.07497"
"42.20000","0.70305","7.09142"
"42.30000","0.70475","7.10827"
"42.40000","0.70643","7.12487"
"42.50000","0.70810","7.14113"
"42.60000","0.70972","7.15551"
"42.70000","0.71141","7.17342"
"42.80000","0.71317","7.19385"
"42.90000","0.71482","7.20983"
"43.00000","0.71633","7.22034"
"43.10000","0.71793","7.23555"
"43.20000","0.71959","7.25206"
"43.30000","0.72120","7.26710"
"43.40000","0.72288","7.28455"
"43.50000","0.72460","7.30286"
"43.60000","0.72639","7.32404"
"43.70000","0.72811","7.34227"
"43.80000","0.72981","7.35932"
"43.90000","0.73141","7.37292"
"44.00000","0.73304","7.38770"
"44.10000","0.73486","7.41018"
"44.20000","0.73663","7.42972"
"44.30000","0.73823","7.44149"
"44.40000","0.73993","7.45876"
"44.50000","0.74165","7.47657"
"44.60000","0.74313","7.48510"
"44.70000","0.74468","7.49859"
"44.80000","0.74637","7.51703"
"44.90000","0.74794","7.53111"
"45.00000","0.74941","7.54046"
"45.10000","0.75091","7.55188"
"45.20000","0.75255","7.56889"
"45.30000","0.75420","7.58608"
"45.40000","0.75590","7.60435"
"45.50000","0.75757","7.62037"
"45.60000","0.75928","7.63941"
"45.70000","0.76095","7.65542"
"45.80000","0.76263","7.67099"
"45.90000","0.76448","7.69294"
"46.00000","0.76631","7.71332"
"46.10000","0.76806","7.73043"
"46.20000","0.76980","7.74537"
"46.30000","0.77142","7.75625"
"46.40000","0.77306","7.76963"
"46.50000","0.77470","7.78300"
"46.60000","0.77632","7.79652"
"46.70000","0.77799","7.81263"
"46.80000","0.77963","7.82775"
"46.90000","0.78128","7.84410"
"47.00000","0.78292","7.85944"
"47.10000","0.78454","7.87388"
"47.20000","0.78624","7.89232"
"47.30000","0.78789","7.90572"
"47.40000","0.78958","7.92359"
