Year,Row,Geno,Condition,Stage,Plant.ID,WR,Root,K,BL,UL,ai2 ,bi2 ,ai,bi,ao ,bo,MajorD,MinorD,MajorThicc1,MinorThicc1,MajorThicc2,MinorThicc2,MajorDC,MinorDC,MOI_solid,MOI_solid_test,E_MPa_solid,E_GPa_solid,MOI_hollow,MOI_hollowtest,E_MPa_hollow,E_GPa_hollow,MOI_true,Condcolor,Sample,Grow,MOIfig,Figure_5,Figure_6
2019,1321,A632,Senesced Field,,P14,BWR,2,299.37834,16.04752,28.92044,,,2.799,2.786,3.127,3.112,6.224,6.254,0.326,0.328,3.112,3.127,,,74.73311993,74.73311993,410.027315,0.410027315,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P14,MWR,2,75.14397,8.26424,10.43483,,,1.156,1.503,1.416,1.741,3.482,2.832,0.238,0.26,1.741,1.416,,,3.882204535,3.882204535,1981.167752,1.981167752,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P14,MWR,3,78.72817,2.71693,5.56177,,,0.902,1.351,1.202,1.656,3.312,2.404,0.305,0.3,1.656,1.202,,,2.258726342,2.258726342,3567.566413,3.567566413,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P15,BWR,1,153.55436,12.48415,14.2383,,,0.719,2.134,0.971,2.502,5.004,1.942,0.368,0.252,2.502,0.971,,,1.799015381,1.799015381,8736.405882,8.736405882,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P15,BWR,2,216.57867,,26.03521,,,2.003,2.375,2.396,2.771,5.542,4.792,0.396,0.393,2.771,2.396,,,29.93552288,29.93552288,740.5158539,0.740515854,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P15,BWR,3,123.14082,12.39326,14.24319,,,1.223,2.859,1.589,3.269,6.538,3.178,0.41,0.366,3.269,1.589,,,10.30093137,10.30093137,1223.576351,1.223576351,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P15,MWR,1,65.03097,1.55574,3.91076,,,0.689,1.212,0.971,1.455,2.91,1.942,0.243,0.282,1.455,0.971,,,1.04619,1.04619,6362.315395,6.362315395,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P15,MWR,2,77.33891,5.74971,6.87567,,,1.101,1.452,1.473,1.709,3.418,2.946,0.257,0.372,1.709,1.473,,,4.289831013,4.289831013,1845.284735,1.845284735,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P15,MWR,3,107.67338,6.68232,7.23106,,,1.032,1.557,1.324,1.678,3.356,2.648,0.121,0.292,1.678,1.324,,,3.058762754,3.058762754,3603.031673,3.603031673,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P16,BWR,1,207.72545,12.49582,20.74436,0.053,0.063,2.008,2.165,2.225,2.518,5.036,4.45,0.353,0.217,2.455,2.172,,,21.78390092,21.78390092,976.0219442,0.976021944,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P16,BWR,2,119.48387,11.32102,14.86039,,,1.695,2.285,2.077,2.726,5.452,4.154,0.441,0.382,2.726,2.077,,,19.1833841,19.1833841,637.5137923,0.637513792,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P16,MWR,1,112.72589,8.83817,8.98891,,,0.882,1.722,1.272,1.923,3.846,2.544,0.201,0.39,1.923,1.272,,,3.108354188,3.108354188,3711.92079,3.71192079,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P16,MWR,2,77.93287,4.21588,7.04792,,,1.461,1.885,1.596,2.113,4.226,3.192,0.228,0.135,2.113,1.596,,,6.746647808,6.746647808,1182.328497,1.182328497,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P16,MWR,3,79.28642,7.40923,7.41459,,,0.547,1.33,0.837,1.603,3.206,1.674,0.273,0.29,1.603,0.837,,,0.738243748,0.738243748,10992.7046,10.9927046,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P16,MWR,4,86.09492,4.76489,6.65106,,,0.812,1.528,1.143,1.805,3.61,2.286,0.277,0.331,1.805,1.143,,,2.116926496,2.116926496,4162.720721,4.162720721,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P17,BWR,1,172.86229,16.8298,20.51822,,,2.065,2.504,2.437,3.016,6.032,4.874,0.512,0.372,3.016,2.437,,,34.28370947,34.28370947,516.0811334,0.516081133,,,,,,cornflowerblue,Dry,Field,No,,
2019,1321,A632,Senesced Field,,P17,MWR,1,103.01976,9.45923,10.1369,,,0.7,1.746,0.953,1.976,3.952,1.906,0.23,0.253,1.976,0.953,,,1.3432459,1.3432459,7850.015911,7.850015911,,,,,,cornflowerblue,Dry,Field,No,,
2019,1392,A632,Senesced Field,,P18,MWR,1,58.14185,2.71433,3.38023,,,0.329,1.178,0.611,1.489,2.978,1.222,0.311,0.282,1.489,0.611,,,0.266752323,0.266752323,22309.31128,22.30931128,,,,,,cornflowerblue,Dry,Field,No,,
2019,1392,A632,Senesced Field,,P18,MWR,2,64.94889,3.07933,4.76817,,,0.912,1.3,1.191,1.554,3.108,2.382,0.254,0.279,1.554,1.191,,,2.061940744,2.061940744,3224.044887,3.224044887,,,,,,cornflowerblue,Dry,Field,No,,
2019,1392,A632,Senesced Field,,P19,MWR,1,125.98533,8.04212,10.67891,,,1.116,1.928,1.415,2.23,4.46,2.83,0.302,0.299,2.23,1.415,,,4.962083453,4.962083453,2598.731679,2.598731679,,,,,,cornflowerblue,Dry,Field,No,,
2019,1392,A632,Senesced Field,,P20,MWR,1,54.10872,4.88064,7.74691,,,1.153,1.771,1.363,2.036,4.072,2.726,0.265,0.21,2.036,1.363,,,4.049069419,4.049069419,1367.784143,1.367784143,,,,,,cornflowerblue,Dry,Field,No,,
2019,1392,A632,Senesced Field,,P20,MWR,2,128.55205,4.15689,7.71968,,,0.954,1.478,1.152,1.626,3.252,2.304,0.148,0.198,1.626,1.152,,,1.952395778,1.952395778,6739.329237,6.739329237,,,,,,cornflowerblue,Dry,Field,No,,
2019,1392,A632,Senesced Field,,P20,MWR,3,60.39319,7.02257,7.09907,,,1.196,1.391,1.464,1.581,3.162,2.928,0.19,0.268,1.581,1.464,,,3.896233548,3.896233548,1586.530827,1.586530827,,,,,,cornflowerblue,Dry,Field,No,,
2019,1392,A632,Senesced Field,,P20,MWR,4,49.70955,3.46302,5.93059,,,1.168,1.528,1.373,1.851,3.702,2.746,0.323,0.205,1.851,1.373,,,3.762772071,3.762772071,1352.189149,1.352189149,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P21,MWR,1,96.56295,,11.77265,,,1.693,2.067,1.971,2.29,4.58,3.942,0.223,0.278,2.29,1.971,,,13.77162653,13.77162653,717.679953,0.717679953,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P21,MWR,2,116.13464,5.53459,9.76953,,,1.122,1.62,1.379,1.823,3.646,2.758,0.203,0.257,1.823,1.379,,,3.754649043,3.754649043,3165.905565,3.165905565,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P22,MWR,1,122.34627,12.88491,13.59637,0.034,0.064,1.702,2.442,1.908,2.734,5.468,3.816,0.292,0.206,2.67,1.874,,,14.91500841,14.91500841,839.6006333,0.839600633,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P22,MWR,2,174.40017,21.03882,23.40311,0.051,0.076,2.079,1.425,2.306,2.768,5.536,4.612,1.343,0.227,2.692,2.255,,,26.65838747,26.65838747,669.6047946,0.669604795,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P23,MWR,1,105.37208,10.34671,15.04359,0.027,0.061,1.298,2.458,1.68,2.885,5.77,3.36,0.427,0.382,2.824,1.653,,,10.74393925,10.74393925,1003.847024,1.003847024,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P23,MWR,2,87.83806,6.70629,9.09052,,,1.435,1.835,1.593,2.074,4.148,3.186,0.239,0.158,2.074,1.593,,,6.584851129,6.584851129,1365.344676,1.365344676,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P23,MWR,3,80.251,7.83732,10.73346,,,1.203,2.282,1.515,2.544,5.088,3.03,0.262,0.312,2.544,1.515,,,6.947761262,6.947761262,1182.254818,1.182254818,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P24,BWR,1,116.84515,2.97622,8.86488,,,1.299,2.021,1.53,2.251,4.502,3.06,0.23,0.231,2.251,1.53,,,6.331981959,6.331981959,1888.759007,1.888759007,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P24,MWR,1,58.97438,2.22261,3.42928,,,0.484,1.421,0.697,1.709,3.418,1.394,0.288,0.213,1.709,0.697,,,0.454496223,0.454496223,13281.24023,13.28124023,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P24,MWR,2,80.74439,3.30298,5.21952,,,0.535,1.297,0.757,1.51,3.02,1.514,0.213,0.222,1.51,0.757,,,0.514463381,0.514463381,16064.35961,16.06435961,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P24,MWR,3,90.3634,3.02751,5.04937,,,0.641,1.359,0.902,1.632,3.264,1.804,0.273,0.261,1.632,0.902,,,0.940653441,0.940653441,9832.601576,9.832601576,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P24,MWR,4,183.30593,8.16967,9.29235,,,0.439,1.753,0.694,2.096,4.192,1.388,0.343,0.255,2.096,0.694,,,0.550249392,0.550249392,34097.49469,34.09749469,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P25,MWR,1,161.17986,18.74438,22.88215,0.051,0.066,1.927,2.205,2.246,2.605,5.21,4.492,0.4,0.319,2.539,2.195,,,23.18071699,23.18071699,711.6876609,0.711687661,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P25,MWR,2,116.68834,12.48419,12.48419,0.025,0.064,1.364,2.249,1.828,2.699,5.398,3.656,0.45,0.464,2.635,1.803,,,12.94855602,12.94855602,922.3837608,0.922383761,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P25,MWR,3,101.4411,5.68113,6.00024,,,0.542,1.228,0.885,1.441,2.882,1.77,0.213,0.343,1.441,0.885,,,0.784483248,0.784483248,13235.36134,13.23536134,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P25,MWR,4,130.89593,16.3649,18.93248,,,1.795,2.268,2.098,2.562,5.124,4.196,0.294,0.303,2.562,2.098,,,18.58170061,18.58170061,721.0181736,0.721018174,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P26,BWR,1,192.74651,15.12154,18.13068,0.044,0.083,1.745,2.48,2.017,2.718,5.436,4.034,0.238,0.272,2.635,1.973,,,17.51689103,17.51689103,1126.250564,1.126250564,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P26,MWR,1,99.19715,,16.0293,0.053,0.078,1.877,2.257,2.152,2.605,5.21,4.304,0.348,0.275,2.527,2.099,,,20.3903373,20.3903373,497.9437797,0.49794378,,,,,,cornflowerblue,Dry,Field,No,,
2019,1395,A632,Senesced Field,,P26,MWR,2,226.914,22.46811,24.45518,0.037,0.085,1.598,2.734,1.94,3.111,6.222,3.88,0.377,0.342,3.026,1.903,,,17.84000954,17.84000954,1301.882341,1.301882341,,,,,,cornflowerblue,Dry,Field,No,,
2019,,B73,Dry Greenhouse,V13,P01,BWR,1,26.93588,6.9728,8.08106,0.668,0.726,1.222,1.63,1.445,1.869,3.738,2.89,0.239,0.223,1.143,0.777,3.4,2.94,4.428969852,4.428969852,622.4922822,0.622492282,4.259006264,,647.3339976,0.647333998,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,BWR,2,25.29825,13.56534,15.77026,0.686,0.842,1.171,1.504,1.347,1.762,3.524,2.694,0.258,0.176,0.92,0.661,3.59,2.8,3.38219445,3.38219445,765.5920837,0.765592084,3.168706032,,817.1730892,0.817173089,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,BWR,3,34.0573,10.36431,17.37908,0.758,0.807,0.99,1.335,1.199,1.547,3.094,2.398,0.212,0.209,0.74,0.441,3.47,2.53,2.094294462,2.094294462,1664.477762,1.664477762,1.818255089,,1917.171348,1.917171348,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,BWR,4,39.68207,16.17681,22.6587,0.746,0.915,1.281,1.852,1.61,2.17,4.34,3.22,0.318,0.329,1.255,0.864,4.44,3.17,7.112581295,7.112581295,571.0479836,0.571047984,6.814230323,,596.0504729,0.596050473,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,BWR,5,26.63355,15.70078,16.68858,0.099,0.726,1.034,1.432,1.273,1.69,3.38,2.546,0.258,0.239,0.964,1.174,3.37,2.95,2.738178758,2.738178758,995.5722606,0.995572261,2.737625494,,995.7734619,0.995773462,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,MWR,1,29.37453,9.79696,13.01001,0.059,0.711,1.017,1.394,1.237,1.519,3.038,2.474,0.125,0.22,0.808,1.178,3.25,2.29,2.258170627,2.258170627,1331.434172,1.331434172,2.25805594,,1331.501796,1.331501796,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,MWR,2,31.98164,9.14693,13.7842,0.615,0.981,0.983,1.337,1.134,1.46,2.92,2.268,0.123,0.151,0.479,0.519,3.31,2.37,1.672175672,1.672175672,1957.601803,1.957601803,1.492956596,,2192.598312,2.192598312,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,MWR,3,30.0239,15.95388,19.15868,0.812,0.831,1.148,1.579,1.365,1.814,3.628,2.73,0.235,0.217,0.983,0.553,3.18,3.72,3.62347374,3.62347374,848.1008792,0.848100879,3.274044702,,938.6161598,0.93861616,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,MWR,4,27.71266,10.94431,14.33107,0.68,0.907,1.018,1.312,1.183,1.472,2.944,2.366,0.16,0.165,0.565,0.503,3.24,2.37,1.914044036,1.914044036,1481.944076,1.481944076,1.690056472,,1678.349965,1.678349965,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,MWR,5,31.91387,12.85667,14.36216,0.575,0.861,1.153,1.424,1.312,1.663,3.326,2.624,0.239,0.159,0.802,0.737,3.42,2.9,2.949739309,2.949739309,1107.391951,1.107391951,2.821182061,,1157.854225,1.157854225,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,TWR,1,13.06169,7.21187,7.25151,0.054,0.311,0.339,1.018,0.506,1.181,2.362,1.012,0.163,0.167,0.87,0.452,2.94,1.79,0.120168691,0.120168691,11125.3471,11.1253471,0.120130229,,11128.90909,11.12890909,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,TWR,2,9.51455,7.96492,7.97044,0.178,0.651,0.371,0.842,0.512,0.931,1.862,1.024,0.089,0.141,0.28,0.334,2.59,1.92,0.098140766,0.098140766,9923.030682,9.923030682,0.095257194,,10223.41512,10.22341512,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,TWR,3,6.36676,3.24704,3.34144,0.149,0.746,0.358,0.607,0.523,0.867,1.492,1.046,0.139,0.165,0.26,0.374,1.78,1.75,0.083817321,0.097412356,7774.817981,7.774817981,0.081564805,,7989.529434,7.989529434,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,TWR,4,15.60869,1.24654,1.25267,0.54,0.96,0.411,0.855,0.664,1.014,1.92,1.08,0.105,0.129,0.054,0.124,1.7,2.92,0.118725059,0.233148204,13456.42168,13.45642168,0.114423145,,13962.33652,13.96233652,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P01,TWR,5,15.60869,0.70576,1.25267,0.062,1.105,0.321,1.253,0.478,1.38,2.76,0.956,0.127,0.157,0.275,0.416,3.85,1.82,0.118373001,0.118373001,13496.44299,13.49644299,0.118166164,,13520.06699,13.52006699,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P02,BWR,1,37.88143,12.81782,19.51423,0.533,0.827,1.114,1.34,1.321,1.557,3.114,2.642,0.217,0.207,0.73,0.788,3.01,2.8,2.818947235,2.818947235,1375.450435,1.375450435,2.720596634,,1425.17349,1.42517349,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P02,BWR,2,69.43029,29.00129,30.97797,0.589,1.016,1.096,1.414,1.82,1.592,3.184,3.64,0.178,0.724,0.576,1.231,3.23,3.1,7.537843366,7.537843366,942.7735665,0.942773567,7.374790111,,963.6178613,0.963617861,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P02,BWR,3,54.83234,17.77874,31.52803,0.648,0.829,0.955,1.472,1.274,1.771,3.542,2.548,0.299,0.319,0.942,0.626,3.74,2.75,2.876184401,2.876184401,1951.3069,1.9513069,2.699022868,,2079.389002,2.079389002,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P02,BWR,5,32.60595,12.16451,18.72814,0.513,0.96,0.915,1.234,1.17,1.439,2.878,2.34,0.205,0.255,0.479,0.657,2.81,2.36,1.810123725,1.810123725,1843.716424,1.843716424,1.708331827,,1953.575288,1.953575288,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P02,MWR,1,12.31232,1.49265,10.95845,0.079,0.785,1.017,1.572,1.395,1.891,3.782,2.79,0.319,0.378,1.106,1.316,3.55,2.41,4.031846906,4.031846906,312.5657503,0.31256575,4.031542929,,312.5893177,0.312589318,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P03,MWR,1,41.63637,11.77439,18.1653,0.334,0.646,1.007,1.659,1.23,1.926,3.852,2.46,0.267,0.223,1.28,0.896,3.56,2.68,2.814890455,2.814890455,1513.968668,1.513968668,2.795986103,,1524.204984,1.524204984,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P03,MWR,2,34.46125,6.27107,18.60769,0.652,1.149,1.061,1.69,1.286,1.91,3.82,2.572,0.22,0.225,0.761,0.634,4.26,2.95,3.190407477,3.190407477,1105.580573,1.105580573,2.940285013,,1199.629461,1.199629461,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P03,MWR,5,30.47268,22.04696,22.27149,0.576,1.029,0.979,1.978,1.303,2.326,4.652,2.606,0.348,0.324,1.297,0.727,4.4,2.24,4.041409322,4.041409322,771.7619075,0.771761908,3.88696473,,802.4270824,0.802427082,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P03,TWR,1,17.59421,12.10501,12.15414,0.639,0.984,0.815,1.31,1.062,1.607,3.214,2.124,0.297,0.247,0.623,0.423,3.13,2.68,1.511747672,1.511747672,1191.231008,1.191231008,1.310102627,,1374.579873,1.374579873,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P03,TWR,2,13.03556,9.05759,9.79671,0.472,0.652,0.594,1.015,0.862,1.392,2.784,1.724,0.377,0.268,0.74,0.39,2.68,1.97,0.700246447,0.700246447,1905.39186,1.90539186,0.646399204,,2064.117456,2.064117456,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P03,TWR,3,16.16494,13.6078,14.15056,0.816,1.097,0.959,1.279,1.18,1.567,3.134,2.36,0.288,0.221,0.47,0.364,3.8,2.73,2.022110572,2.022110572,818.2287289,0.818228729,1.553980021,,1064.717011,1.064717011,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P04,MWR,1,14.30111,7.62954,7.67166,0.216,0.604,0.227,1.027,0.364,1.153,2.306,0.728,0.126,0.137,0.549,0.148,2.79,1.79,0.043674037,0.043674037,33515.9809,33.5159809,0.038893375,,37635.6694,37.6356694,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P04,MWR,4,11.03155,7.34763,7.35439,0.105,0.726,0.518,0.883,0.716,1.058,2.116,1.432,0.175,0.198,0.332,0.611,2.76,1.82,0.305010378,0.305010378,3701.923574,3.701923574,0.304350301,,3709.952327,3.709952327,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P04,MWR,5,6.77119,3.3467,3.35252,0.188,0.566,0.279,0.626,0.555,0.785,1.57,1.11,0.159,0.276,0.219,0.367,2.14,1.48,0.105399485,0.105399485,6575.54932,6.57554932,0.102445693,,6765.140529,6.765140529,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P04,TWR,1,8.81187,3.34622,4.66722,0.12,0.555,0.279,0.867,0.473,1.005,2.01,0.946,0.138,0.194,0.45,0.353,2.81,1.76,0.083529401,0.083529401,10797.77424,10.79777424,0.082776172,,10896.02943,10.89602943,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P05,BWR,1,18.24607,9.43492,10.23632,0.368,0.729,0.693,1.167,0.873,1.356,2.712,1.746,0.189,0.18,0.627,0.505,2.51,1.58,0.708585567,0.708585567,2635.618586,2.635618586,0.680051685,,2746.204931,2.746204931,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P05,BWR,3,17.07333,5.25371,6.76002,0.435,0.589,0.787,1.102,0.978,1.279,2.558,1.956,0.177,0.191,0.69,0.543,2.33,1.88,0.939673523,0.939673523,1859.716615,1.859716615,0.901595627,,1938.259694,1.938259694,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P05,MWR,1,23.21968,9.86007,14.55525,0.46,1.01,0.88,1.301,1.116,1.472,2.944,2.232,0.171,0.236,0.462,0.656,3.22,2.45,1.60690527,1.60690527,1479.011265,1.479011265,1.52969328,,1553.665057,1.553665057,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P05,MWR,3,32.15792,13.80904,15.36241,0.535,1.082,0.98,1.456,1.19,1.668,3.336,2.38,0.212,0.21,0.586,0.655,3.73,2.57,2.207632667,2.207632667,1490.962311,1.490962311,2.07750235,,1584.353011,1.584353011,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P05,TWR,2,10.66654,5.28457,5.73516,0.165,0.702,0.372,0.991,0.454,1.176,2.352,0.908,0.185,0.082,0.474,0.289,2.35,1.4,0.086430049,0.086430049,12631.77355,12.63177355,0.083953319,,13004.42712,13.00442712,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P05,TWR,4,7.00095,4.05557,4.11456,0.077,0.613,0.511,0.911,0.64,1.095,2.19,1.28,0.184,0.129,0.482,0.563,2.16,1.11,0.225446721,0.225446721,3178.473393,3.178473393,0.225226923,,3181.575243,3.181575243,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V13,P05,TWR,5,10.15367,4.90455,6.03538,0.145,0.574,0.186,0.906,0.395,1.038,2.076,0.79,0.132,0.209,0.464,0.25,2.52,1.38,0.050243342,0.050243342,20684.7392,20.6847392,0.048868966,,21266.47083,21.26647083,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P06,BWR,3,12.49943,7.67567,7.80353,0.32,0.755,0.684,1.339,0.969,1.53,3.06,1.938,0.191,0.285,0.775,0.649,2.88,2.07,1.09333347,1.09333347,1170.15419,1.17015419,1.073902845,,1191.326336,1.191326336,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P06,BWR,5,29.61101,21.48403,21.49848,0.36,1.289,1.231,1.835,1.482,2.116,4.232,2.964,0.281,0.251,0.827,1.122,4.54,2.4,5.40941319,5.40941319,560.2844793,0.560284479,5.362179671,,565.2198245,0.565219824,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P06,BWR,6,19.38325,2.43682,15.24441,0.7,1.03,1.146,1.578,1.291,1.909,3.818,2.582,0.331,0.145,0.879,0.591,3.6,2.77,3.226075571,3.226075571,614.9751788,0.614975179,2.948602254,,672.8463964,0.672846396,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P06,TWR,1,23.40239,17.56772,17.57174,0.06,1.056,0.511,1.674,0.782,1.919,3.838,1.564,0.245,0.271,0.863,0.722,3.55,1.67,0.72075077,0.72075077,3323.38476,3.32338476,0.720571624,,3324.21101,3.32421101,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P07,BWR,1,19.47213,5.77861,54.46378,0.333,0.633,0.644,1.275,0.853,1.473,2.946,1.706,0.198,0.209,0.84,0.52,3.18,2.16,0.718025258,0.718025258,2775.743077,2.775743077,0.699667219,,2848.573701,2.848573701,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P07,BWR,3,29.4307,10.46184,14.40584,0.323,0.638,0.72,1.181,0.897,1.385,2.77,1.794,0.204,0.177,0.747,0.574,3.11,2.37,0.78508555,0.78508555,3836.976459,3.836976459,0.768199887,,3921.316347,3.921316347,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P07,MWR,1,22.47067,9.56717,14.92535,0.884,1.243,1.15,1.517,1.417,1.836,3.672,2.834,0.319,0.267,0.593,0.533,3.54,2.97,4.102722177,4.102722177,560.5952836,0.560595284,3.428321799,,670.8724668,0.670872467,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P07,MWR,2,17.71079,8.79556,10.23706,0.41,1.173,0.648,1.451,0.985,1.692,3.384,1.97,0.241,0.337,0.519,0.575,3.63,2.08,1.269985995,1.269985995,1427.396175,1.427396175,1.206491004,,1502.516924,1.502516924,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P07,MWR,3,30.97661,9.54783,11.63588,0.51,1.222,0.812,1.416,1.033,1.627,3.254,2.066,0.211,0.221,0.405,0.523,3.58,2.18,1.408569885,1.408569885,2250.924954,2.250924954,1.281257218,,2474.589067,2.474589067,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P07,MWR,5,22.24442,7.75938,10.89576,0.497,0.811,0.712,1.047,1.009,1.266,2.532,2.018,0.219,0.297,0.455,0.512,2.95,2.22,1.021402898,1.021402898,2229.099875,2.229099875,0.943207733,,2413.899921,2.413899921,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P07,TWR,1,14.68782,11.77335,12.20209,0.085,1.14,0.445,1.621,0.604,1.897,3.794,1.208,0.276,0.159,0.757,0.519,3.9,1.49,0.328297842,0.328297842,4579.255126,4.579255126,0.327747983,,4586.937692,4.586937692,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P07,TWR,2,17.76201,8.82325,9.07952,0.225,1.087,0.548,1.419,0.681,1.622,3.244,1.362,0.203,0.133,0.535,0.456,3.19,1.74,0.402329676,0.402329676,4518.721443,4.518721443,0.392605182,,4630.646293,4.630646293,,indianred,Dry,Greenhouse,No,,
