General : Start date,9/2/2020,
General : End date,9/2/2020,
General : Unique identifier,{AB80DAA4-91C5-4D9B-A8FF-0D1CD44919B3},
Specimen notes : Length, D1, D2
Specimen notes : Genotype and WR,1321 P4 W2 1,
Break (Standard) : Load at Break (Standard),99.02408,N
Maximum Load : Maximum Load,99.02408,N
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.65089
0.1,0.0001,0.65312
0.2,0.00096,0.68418
0.3,0.00281,0.74778
0.4,0.00511,0.8235
0.5,0.00736,0.89515
0.6,0.00921,0.95142
0.7,0.01084,0.99992
0.8,0.01248,1.04902
0.9,0.01408,1.09559
1,0.01573,1.1443
1.1,0.01742,1.19397
1.2,0.01916,1.24469
1.3,0.02084,1.29173
1.4,0.02251,1.33875
1.5,0.02426,1.38879
1.6,0.02597,1.43574
1.7,0.02763,1.48018
1.8,0.02942,1.52988
1.9,0.03115,1.57655
2,0.03294,1.62449
2.1,0.03472,1.67255
2.2,0.03637,1.71508
2.3,0.03804,1.7591
2.4,0.03973,1.80415
2.5,0.04133,1.84649
2.6,0.04292,1.88843
2.7,0.04452,1.93007
2.8,0.04617,1.97454
2.9,0.04792,2.02144
3,0.04958,2.06505
3.1,0.05118,2.10671
3.2,0.05308,2.15896
3.3,0.05493,2.20827
3.4,0.05659,2.25076
3.5,0.05819,2.29062
3.6,0.05972,2.32817
3.7,0.06139,2.37022
3.8,0.06303,2.41162
3.9,0.06463,2.45016
4,0.06622,2.48767
4.1,0.06785,2.52753
4.2,0.06948,2.5673
4.3,0.0711,2.60597
4.4,0.07272,2.64515
4.5,0.07434,2.68384
4.6,0.07592,2.72121
4.7,0.07759,2.7616
4.8,0.07918,2.79859
4.9,0.0809,2.83952
5,0.08265,2.88053
5.1,0.08437,2.92075
5.2,0.08617,2.9628
5.3,0.08797,2.99856
5.4,0.08945,3.0301
5.5,0.09114,3.06919
5.6,0.09289,3.10902
5.7,0.0945,3.14392
5.8,0.09613,3.17905
5.9,0.09787,3.21832
6,0.09956,3.25511
6.1,0.10122,3.29202
6.2,0.10284,3.32735
6.3,0.10451,3.36378
6.4,0.10611,3.39892
6.5,0.108,3.44296
6.6,0.1097,3.48103
6.7,0.11135,3.51794
6.8,0.11311,3.55794
6.9,0.11475,3.59407
7,0.11639,3.62982
7.1,0.11803,3.66681
7.2,0.11973,3.70538
7.3,0.12137,3.74064
7.4,0.12302,3.77698
7.5,0.12472,3.81466
7.6,0.12639,3.85222
7.7,0.12802,3.88647
7.8,0.12972,3.92482
7.9,0.13143,3.96266
8,0.13304,3.99702
8.1,0.13453,4.02751
8.2,0.13651,4.07605
8.3,0.13838,4.11828
8.4,0.14002,4.15236
8.5,0.14164,4.18745
8.6,0.1432,4.22045
8.7,0.14475,4.25161
8.8,0.14636,4.28765
8.9,0.14798,4.32387
9,0.14957,4.3584
9.1,0.15122,4.39504
9.2,0.15287,4.43158
9.3,0.15451,4.4683
9.4,0.15617,4.50463
9.5,0.15791,4.54378
9.6,0.15949,4.57621
9.7,0.16121,4.61485
9.8,0.1631,4.65962
9.9,0.16476,4.6948
10,0.16641,4.73039
10.1,0.16812,4.76811
10.2,0.16983,4.80534
10.3,0.17149,4.84096
10.4,0.17307,4.87292
10.5,0.17473,4.9091
10.6,0.17634,4.94118
10.7,0.17785,4.97081
10.8,0.17953,5.00893
10.9,0.18128,5.04915
11,0.18302,5.08804
11.1,0.18474,5.12609
11.2,0.18639,5.16165
11.3,0.18806,5.19817
11.4,0.1897,5.23355
11.5,0.19146,5.27378
11.6,0.19339,5.31986
11.7,0.19507,5.35578
11.8,0.19669,5.38897
11.9,0.19829,5.42322
12,0.20002,5.46223
12.1,0.20153,5.49291
12.2,0.20309,5.5262
12.3,0.20478,5.56511
12.4,0.20637,5.59906
12.5,0.20793,5.63313
12.6,0.20954,5.66972
12.7,0.21118,5.70686
12.8,0.21274,5.74148
12.9,0.21437,5.77914
