General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{0DADA36B-07C7-464F-8009-69E95170A21A}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P6 W2 2"
Break (Standard) : Load at Break (Standard),"42.74769",N
Maximum Load : Maximum Load,"42.98886",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.64186"
"0.10000","0.00010","0.64396"
"0.20000","0.00062","0.65528"
"0.30000","0.00176","0.68097"
"0.40000","0.00349","0.71815"
"0.50000","0.00590","0.76933"
"0.60000","0.00850","0.82173"
"0.70000","0.01071","0.86334"
"0.80000","0.01268","0.89927"
"0.90000","0.01436","0.92774"
"1.00000","0.01595","0.95582"
"1.10000","0.01763","0.98601"
"1.20000","0.01937","1.01704"
"1.30000","0.02112","1.04836"
"1.40000","0.02277","1.07560"
"1.50000","0.02446","1.10494"
"1.60000","0.02613","1.13359"
"1.70000","0.02786","1.16354"
"1.80000","0.02948","1.19024"
"1.90000","0.03107","1.21570"
"2.00000","0.03273","1.24372"
"2.10000","0.03451","1.27330"
"2.20000","0.03628","1.30252"
"2.30000","0.03805","1.33184"
"2.40000","0.03984","1.36134"
"2.50000","0.04146","1.38645"
"2.60000","0.04309","1.41209"
"2.70000","0.04471","1.43779"
"2.80000","0.04637","1.46382"
"2.90000","0.04802","1.48957"
"3.00000","0.04954","1.51224"
"3.10000","0.05109","1.53603"
"3.20000","0.05274","1.56265"
"3.30000","0.05440","1.58955"
"3.40000","0.05605","1.61645"
"3.50000","0.05765","1.64054"
"3.60000","0.05955","1.67280"
"3.70000","0.06139","1.70245"
"3.80000","0.06309","1.72903"
"3.90000","0.06470","1.75260"
"4.00000","0.06643","1.78031"
"4.10000","0.06814","1.80658"
"4.20000","0.06974","1.82970"
"4.30000","0.07143","1.85546"
"4.40000","0.07315","1.88224"
"4.50000","0.07477","1.90740"
"4.60000","0.07641","1.93204"
"4.70000","0.07811","1.95979"
"4.80000","0.07988","1.98833"
"4.90000","0.08163","2.01675"
"5.00000","0.08318","2.03942"
"5.10000","0.08472","2.06253"
"5.20000","0.08640","2.09028"
"5.30000","0.08821","2.12033"
"5.40000","0.08987","2.14648"
"5.50000","0.09151","2.17151"
"5.60000","0.09320","2.19901"
"5.70000","0.09486","2.22440"
"5.80000","0.09650","2.24726"
"5.90000","0.09806","2.27090"
"6.00000","0.09973","2.29804"
"6.10000","0.10143","2.32589"
"6.20000","0.10307","2.35062"
"6.30000","0.10473","2.37656"
"6.40000","0.10639","2.40264"
"6.50000","0.10806","2.42904"
"6.60000","0.10978","2.45839"
"6.70000","0.11134","2.48137"
"6.80000","0.11301","2.50858"
"6.90000","0.11484","2.54068"
"7.00000","0.11651","2.56694"
"7.10000","0.11810","2.59248"
"7.20000","0.11984","2.61962"
"7.30000","0.12146","2.64517"
"7.40000","0.12309","2.67276"
"7.50000","0.12472","2.69970"
"7.60000","0.12637","2.72754"
"7.70000","0.12802","2.75376"
"7.80000","0.12961","2.77892"
"7.90000","0.13126","2.80589"
"8.00000","0.13293","2.83228"
"8.10000","0.13458","2.85968"
"8.20000","0.13624","2.88621"
"8.30000","0.13791","2.91298"
"8.40000","0.13948","2.93745"
"8.50000","0.14113","2.96431"
"8.60000","0.14294","2.99568"
"8.70000","0.14457","3.02002"
"8.80000","0.14623","3.04672"
"8.90000","0.14791","3.07342"
"9.00000","0.14960","3.10036"
"9.10000","0.15124","3.12635"
"9.20000","0.15284","3.15090"
"9.30000","0.15441","3.17531"
"9.40000","0.15605","3.20216"
"9.50000","0.15770","3.22795"
"9.60000","0.15937","3.25500"
"9.70000","0.16105","3.28218"
"9.80000","0.16278","3.31086"
"9.90000","0.16449","3.33799"
"10.00000","0.16607","3.36112"
"10.10000","0.16786","3.39269"
"10.20000","0.16970","3.42365"
"10.30000","0.17137","3.44919"
"10.40000","0.17305","3.47489"
"10.50000","0.17473","3.50130"
"10.60000","0.17639","3.52707"
"10.70000","0.17800","3.55125"
"10.80000","0.17968","3.57823"
"10.90000","0.18139","3.60498"
"11.00000","0.18302","3.63032"
"11.10000","0.18469","3.65762"
"11.20000","0.18635","3.68448"
"11.30000","0.18793","3.70848"
"11.40000","0.18950","3.73259"
"11.50000","0.19118","3.76055"
"11.60000","0.19285","3.78921"
"11.70000","0.19451","3.81654"
"11.80000","0.19620","3.84516"
"11.90000","0.19804","3.87923"
"12.00000","0.19998","3.91575"
"12.10000","0.20171","3.94406"
"12.20000","0.20333","3.96838"
"12.30000","0.20491","3.99298"
"12.40000","0.20654","4.01972"
"12.50000","0.20815","4.04564"
"12.60000","0.20973","4.07025"
"12.70000","0.21135","4.09632"
"12.80000","0.21296","4.12254"
"12.90000","0.21446","4.14462"
"13.00000","0.21608","4.17054"
"13.10000","0.21770","4.19730"
"13.20000","0.21928","4.22177"
"13.30000","0.22084","4.24637"
"13.40000","0.22256","4.27702"
"13.50000","0.22428","4.30697"
"13.60000","0.22601","4.33741"
"13.70000","0.22773","4.36658"
"13.80000","0.22953","4.39890"
"13.90000","0.23125","4.42703"
"14.00000","0.23291","4.45399"
"14.10000","0.23458","4.48163"
"14.20000","0.23620","4.50772"
"14.30000","0.23786","4.53455"
"14.40000","0.23952","4.56231"
"14.50000","0.24122","4.59104"
"14.60000","0.24298","4.62186"
"14.70000","0.24467","4.64963"
"14.80000","0.24641","4.67960"
"14.90000","0.24806","4.70546"
"15.00000","0.24964","4.72923"
"15.10000","0.25117","4.75199"
"15.20000","0.25284","4.78119"
"15.30000","0.25452","4.81007"
"15.40000","0.25617","4.83631"
"15.50000","0.25785","4.86510"
"15.60000","0.25955","4.89407"
"15.70000","0.26123","4.92212"
"15.80000","0.26288","4.94849"
"15.90000","0.26452","4.97515"
"16.00000","0.26615","5.00249"
"16.10000","0.26780","5.02933"
"16.20000","0.26945","5.05541"
"16.30000","0.27111","5.08225"
"16.40000","0.27279","5.10952"
"16.50000","0.27446","5.13737"
"16.60000","0.27618","5.16680"
"16.70000","0.27796","5.19812"
"16.80000","0.27966","5.22574"
"16.90000","0.28145","5.25646"
"17.00000","0.28316","5.28385"
"17.10000","0.28471","5.30633"
"17.20000","0.28642","5.33666"
"17.30000","0.28804","5.36398"
"17.40000","0.28971","5.39214"
"17.50000","0.29135","5.41986"
"17.60000","0.29295","5.44598"
"17.70000","0.29448","5.46918"
"17.80000","0.29610","5.49715"
"17.90000","0.29780","5.52649"
"18.00000","0.29954","5.55705"
"18.10000","0.30120","5.58442"
"18.20000","0.30284","5.61187"
"18.30000","0.30446","5.63823"
"18.40000","0.30624","5.67146"
"18.50000","0.30810","5.70635"
"18.60000","0.30978","5.73294"
"18.70000","0.31147","5.76133"
"18.80000","0.31313","5.78700"
"18.90000","0.31476","5.81402"
"19.00000","0.31637","5.84057"
"19.10000","0.31794","5.86561"
"19.20000","0.31951","5.89133"
"19.30000","0.32113","5.91841"
"19.40000","0.32282","5.94900"
"19.50000","0.32448","5.97902"
"19.60000","0.32617","6.00976"
"19.70000","0.32787","6.04059"
"19.80000","0.32946","6.06569"
"19.90000","0.33131","6.10415"
"20.00000","0.33314","6.13791"
"20.10000","0.33478","6.16315"
"20.20000","0.33637","6.18903"
"20.30000","0.33808","6.21998"
"20.40000","0.33974","6.24678"
"20.50000","0.34142","6.27665"
"20.60000","0.34307","6.30361"
"20.70000","0.34467","6.32865"
"20.80000","0.34626","6.35421"
"20.90000","0.34781","6.37808"
"21.00000","0.34943","6.40714"
"21.10000","0.35105","6.43430"
"21.20000","0.35270","6.46424"
"21.30000","0.35438","6.49519"
"21.40000","0.35605","6.52574"
"21.50000","0.35776","6.55700"
