General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{5DD9F832-3FEA-4907-994F-13343995CDE9}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P3 W1 2"
Break (Standard) : Load at Break (Standard),"14.67950",N
Maximum Load : Maximum Load,"14.67950",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.62458"
"0.10000","0.00010","0.62628"
"0.20000","0.00078","0.63738"
"0.30000","0.00214","0.65884"
"0.40000","0.00401","0.68841"
"0.50000","0.00615","0.72064"
"0.60000","0.00835","0.75273"
"0.70000","0.01048","0.78300"
"0.80000","0.01246","0.80986"
"0.90000","0.01425","0.83275"
"1.00000","0.01609","0.85684"
"1.10000","0.01779","0.87840"
"1.20000","0.01954","0.90072"
"1.30000","0.02136","0.92379"
"1.40000","0.02308","0.94462"
"1.50000","0.02466","0.96305"
"1.60000","0.02622","0.98072"
"1.70000","0.02783","1.00063"
"1.80000","0.02944","1.02004"
"1.90000","0.03098","1.03701"
"2.00000","0.03258","1.05487"
"2.10000","0.03425","1.07528"
"2.20000","0.03595","1.09498"
"2.30000","0.03768","1.11574"
"2.40000","0.03946","1.13632"
"2.50000","0.04105","1.15355"
"2.60000","0.04282","1.17498"
"2.70000","0.04465","1.19588"
"2.80000","0.04644","1.21677"
"2.90000","0.04806","1.23420"
"3.00000","0.04976","1.25346"
"3.10000","0.05150","1.27250"
"3.20000","0.05316","1.29139"
"3.30000","0.05479","1.30888"
"3.40000","0.05638","1.32594"
"3.50000","0.05800","1.34377"
"3.60000","0.05969","1.36331"
"3.70000","0.06140","1.38304"
"3.80000","0.06303","1.40024"
"3.90000","0.06464","1.41775"
"4.00000","0.06634","1.43835"
"4.10000","0.06801","1.45766"
"4.20000","0.06967","1.47660"
"4.30000","0.07128","1.49423"
"4.40000","0.07285","1.51112"
"4.50000","0.07464","1.53243"
"4.60000","0.07644","1.55423"
"4.70000","0.07811","1.57251"
"4.80000","0.07979","1.59173"
"4.90000","0.08140","1.60872"
"5.00000","0.08315","1.62933"
"5.10000","0.08486","1.64854"
"5.20000","0.08644","1.66557"
"5.30000","0.08809","1.68469"
"5.40000","0.08976","1.70402"
"5.50000","0.09139","1.72254"
"5.60000","0.09304","1.74108"
"5.70000","0.09472","1.76028"
"5.80000","0.09630","1.77782"
"5.90000","0.09795","1.79660"
"6.00000","0.09978","1.81930"
"6.10000","0.10150","1.83886"
"6.20000","0.10313","1.85690"
"6.30000","0.10477","1.87548"
"6.40000","0.10649","1.89582"
"6.50000","0.10816","1.91442"
"6.60000","0.10987","1.93419"
"6.70000","0.11152","1.95243"
"6.80000","0.11310","1.96875"
"6.90000","0.11479","1.98856"
"7.00000","0.11645","2.00759"
"7.10000","0.11810","2.02602"
"7.20000","0.11972","2.04442"
"7.30000","0.12136","2.06235"
"7.40000","0.12299","2.08055"
"7.50000","0.12458","2.09728"
"7.60000","0.12628","2.11768"
"7.70000","0.12792","2.13557"
"7.80000","0.12954","2.15320"
"7.90000","0.13117","2.17185"
"8.00000","0.13288","2.19201"
"8.10000","0.13453","2.21017"
"8.20000","0.13616","2.22768"
"8.30000","0.13775","2.24416"
"8.40000","0.13939","2.26248"
"8.50000","0.14102","2.28001"
"8.60000","0.14262","2.29705"
"8.70000","0.14435","2.31737"
"8.80000","0.14611","2.33777"
"8.90000","0.14789","2.35821"
"9.00000","0.14965","2.37822"
"9.10000","0.15136","2.39616"
"9.20000","0.15315","2.41599"
"9.30000","0.15483","2.43359"
"9.40000","0.15648","2.45061"
"9.50000","0.15829","2.47142"
"9.60000","0.16000","2.48989"
"9.70000","0.16169","2.50685"
"9.80000","0.16323","2.52089"
"9.90000","0.16474","2.53513"
"10.00000","0.16644","2.55357"
"10.10000","0.16806","2.57131"
"10.20000","0.16970","2.58863"
"10.30000","0.17134","2.60502"
"10.40000","0.17295","2.62168"
"10.50000","0.17451","2.63720"
"10.60000","0.17615","2.65439"
"10.70000","0.17778","2.67102"
"10.80000","0.17943","2.68764"
"10.90000","0.18103","2.70356"
"11.00000","0.18274","2.72178"
"11.10000","0.18453","2.74187"
"11.20000","0.18624","2.75856"
"11.30000","0.18787","2.77335"
"11.40000","0.18953","2.78956"
"11.50000","0.19120","2.80559"
"11.60000","0.19285","2.82145"
"11.70000","0.19451","2.83766"
"11.80000","0.19619","2.85375"
"11.90000","0.19778","2.86790"
"12.00000","0.19944","2.88469"
"12.10000","0.20112","2.90279"
"12.20000","0.20286","2.92105"
"12.30000","0.20449","2.93713"
"12.40000","0.20609","2.95260"
"12.50000","0.20789","2.97169"
"12.60000","0.20957","2.98885"
"12.70000","0.21123","3.00567"
"12.80000","0.21304","3.02640"
"12.90000","0.21481","3.04577"
"13.00000","0.21649","3.06203"
"13.10000","0.21812","3.07674"
"13.20000","0.21978","3.09371"
"13.30000","0.22142","3.10919"
"13.40000","0.22303","3.12444"
"13.50000","0.22472","3.14086"
"13.60000","0.22642","3.15765"
"13.70000","0.22809","3.17420"
"13.80000","0.22980","3.19221"
"13.90000","0.23135","3.20587"
"14.00000","0.23296","3.22256"
"14.10000","0.23463","3.24021"
"14.20000","0.23644","3.26133"
"14.30000","0.23812","3.27843"
"14.40000","0.23974","3.29479"
"14.50000","0.24139","3.31062"
"14.60000","0.24304","3.32767"
"14.70000","0.24462","3.34271"
"14.80000","0.24618","3.35717"
"14.90000","0.24784","3.37432"
"15.00000","0.24952","3.39130"
"15.10000","0.25123","3.40923"
"15.20000","0.25291","3.42628"
"15.30000","0.25455","3.44189"
"15.40000","0.25627","3.45969"
"15.50000","0.25793","3.47552"
"15.60000","0.25957","3.49125"
"15.70000","0.26128","3.50870"
"15.80000","0.26313","3.52980"
"15.90000","0.26469","3.54380"
"16.00000","0.26620","3.55641"
"16.10000","0.26785","3.57311"
"16.20000","0.26958","3.59146"
"16.30000","0.27121","3.60863"
"16.40000","0.27286","3.62473"
"16.50000","0.27452","3.64229"
"16.60000","0.27616","3.65858"
"16.70000","0.27779","3.67504"
"16.80000","0.27942","3.69129"
"16.90000","0.28106","3.70723"
"17.00000","0.28278","3.72516"
"17.10000","0.28443","3.74080"
"17.20000","0.28604","3.75590"
"17.30000","0.28768","3.77105"
"17.40000","0.28927","3.78487"
"17.50000","0.29115","3.80660"
"17.60000","0.29294","3.82553"
"17.70000","0.29473","3.84347"
"17.80000","0.29651","3.86229"
"17.90000","0.29816","3.87747"
"18.00000","0.29972","3.89015"
"18.10000","0.30129","3.90374"
"18.20000","0.30288","3.91876"
"18.30000","0.30450","3.93406"
"18.40000","0.30619","3.95139"
"18.50000","0.30788","3.96842"
"18.60000","0.30953","3.98440"
"18.70000","0.31124","4.00221"
"18.80000","0.31295","4.01980"
"18.90000","0.31452","4.03309"
"19.00000","0.31631","4.05301"
"19.10000","0.31814","4.07347"
"19.20000","0.31982","4.08941"
"19.30000","0.32146","4.10368"
"19.40000","0.32314","4.12068"
"19.50000","0.32481","4.13666"
"19.60000","0.32645","4.15260"
"19.70000","0.32806","4.16672"
"19.80000","0.32969","4.18157"
"19.90000","0.33124","4.19533"
"20.00000","0.33279","4.20891"
"20.10000","0.33442","4.22468"
"20.20000","0.33607","4.24153"
"20.30000","0.33774","4.25823"
"20.40000","0.33941","4.27512"
"20.50000","0.34108","4.29208"
"20.60000","0.34277","4.30932"
"20.70000","0.34446","4.32556"
"20.80000","0.34629","4.34631"
"20.90000","0.34819","4.36864"
"21.00000","0.34987","4.38341"
"21.10000","0.35154","4.39872"
"21.20000","0.35325","4.41495"
"21.30000","0.35495","4.43118"
"21.40000","0.35658","4.44523"
"21.50000","0.35819","4.45934"
"21.60000","0.35981","4.47390"
"21.70000","0.36148","4.48989"
"21.80000","0.36306","4.50318"
"21.90000","0.36469","4.51778"
"22.00000","0.36630","4.53314"
"22.10000","0.36783","4.54560"
"22.20000","0.36935","4.55804"
"22.30000","0.37112","4.57835"
"22.40000","0.37284","4.59602"
"22.50000","0.37452","4.61249"
"22.60000","0.37622","4.62853"
"22.70000","0.37792","4.64533"
"22.80000","0.37958","4.66072"
"22.90000","0.38128","4.67715"
"23.00000","0.38294","4.69237"
"23.10000","0.38460","4.70715"
"23.20000","0.38629","4.72429"
"23.30000","0.38804","4.74262"
"23.40000","0.38980","4.76115"
"23.50000","0.39149","4.77653"
"23.60000","0.39305","4.78837"
"23.70000","0.39474","4.80506"
"23.80000","0.39647","4.82218"
"23.90000","0.39806","4.83515"
"24.00000","0.39973","4.85137"
"24.10000","0.40141","4.86761"
"24.20000","0.40308","4.88379"
"24.30000","0.40471","4.89864"
"24.40000","0.40636","4.91425"
"24.50000","0.40793","4.92641"
"24.60000","0.40951","4.93991"
"24.70000","0.41113","4.95424"
"24.80000","0.41277","4.96910"
"24.90000","0.41445","4.98520"
"25.00000","0.41614","5.00135"
"25.10000","0.41787","5.01839"
"25.20000","0.41955","5.03335"
"25.30000","0.42125","5.04949"
"25.40000","0.42288","5.06356"
"25.50000","0.42464","5.08288"
"25.60000","0.42659","5.10683"
"25.70000","0.42823","5.11985"
"25.80000","0.42992","5.13556"
"25.90000","0.43159","5.15042"
"26.00000","0.43317","5.16256"
"26.10000","0.43474","5.17499"
"26.20000","0.43634","5.19002"
"26.30000","0.43802","5.20782"
"26.40000","0.43971","5.22445"
"26.50000","0.44139","5.24169"
"26.60000","0.44308","5.25902"
"26.70000","0.44479","5.27682"
"26.80000","0.44645","5.29235"
"26.90000","0.44824","5.31207"
"27.00000","0.44994","5.32851"
"27.10000","0.45153","5.34179"
"27.20000","0.45316","5.35618"
"27.30000","0.45493","5.37650"
"27.40000","0.45673","5.39645"
"27.50000","0.45858","5.41807"
"27.60000","0.46020","5.42974"
"27.70000","0.46177","5.44141"
"27.80000","0.46340","5.45721"
"27.90000","0.46503","5.47239"
"28.00000","0.46663","5.48656"
"28.10000","0.46819","5.49934"
"28.20000","0.46969","5.51131"
"28.30000","0.47132","5.52799"
"28.40000","0.47303","5.54733"
"28.50000","0.47467","5.56309"
"28.60000","0.47624","5.57710"
"28.70000","0.47776","5.58828"
"28.80000","0.47947","5.60774"
"28.90000","0.48114","5.62416"
"29.00000","0.48274","5.63733"
"29.10000","0.48438","5.65195"
"29.20000","0.48612","5.66983"
"29.30000","0.48779","5.68417"
"29.40000","0.48943","5.69655"
"29.50000","0.49107","5.70935"
"29.60000","0.49274","5.72395"
"29.70000","0.49436","5.73531"
"29.80000","0.49601","5.74875"
"29.90000","0.49765","5.76236"
"30.00000","0.49928","5.77535"
"30.10000","0.50099","5.79136"
"30.20000","0.50260","5.80479"
"30.30000","0.50417","5.81656"
"30.40000","0.50572","5.82730"
"30.50000","0.50745","5.84441"
"30.60000","0.50913","5.85946"
"30.70000","0.51098","5.88018"
"30.80000","0.51288","5.90081"
"30.90000","0.51462","5.91555"
"31.00000","0.51630","5.92707"
"31.10000","0.51803","5.94204"
"31.20000","0.51975","5.95587"
"31.30000","0.52137","5.96649"
"31.40000","0.52305","5.97994"
"31.50000","0.52478","5.99456"
"31.60000","0.52642","6.00599"
"31.70000","0.52799","6.01553"
"31.80000","0.52966","6.03017"
"31.90000","0.53138","6.04602"
"32.00000","0.53307","6.06125"
"32.10000","0.53479","6.07621"
"32.20000","0.53645","6.09062"
"32.30000","0.53808","6.10384"
"32.40000","0.53971","6.11630"
"32.50000","0.54138","6.13155"
"32.60000","0.54297","6.14319"
"32.70000","0.54451","6.15218"
"32.80000","0.54608","6.16340"
"32.90000","0.54773","6.17744"
"33.00000","0.54942","6.19194"
"33.10000","0.55105","6.20402"
"33.20000","0.55262","6.21442"
"33.30000","0.55429","6.22686"
"33.40000","0.55598","6.24093"
"33.50000","0.55770","6.25507"
"33.60000","0.55935","6.26633"
"33.70000","0.56099","6.27674"
"33.80000","0.56260","6.28763"
"33.90000","0.56426","6.29934"
"34.00000","0.56602","6.31487"
"34.10000","0.56783","6.33166"
"34.20000","0.56960","6.34648"
"34.30000","0.57132","6.35983"
"34.40000","0.57302","6.37330"
"34.50000","0.57464","6.38351"
"34.60000","0.57626","6.39383"
"34.70000","0.57796","6.40716"
"34.80000","0.57964","6.42011"
"34.90000","0.58136","6.43378"
"35.00000","0.58313","6.45035"
"35.10000","0.58491","6.46675"
"35.20000","0.58645","6.47346"
"35.30000","0.58825","6.49091"
"35.40000","0.59017","6.51144"
"35.50000","0.59179","6.52053"
"35.60000","0.59330","6.52661"
"35.70000","0.59493","6.53822"
"35.80000","0.59658","6.55021"
"35.90000","0.59815","6.55981"
"36.00000","0.59971","6.57011"
"36.10000","0.60131","6.58152"
"36.20000","0.60285","6.59093"
"36.30000","0.60444","6.60262"
"36.40000","0.60598","6.61230"
"36.50000","0.60754","6.62327"
"36.60000","0.60919","6.63675"
"36.70000","0.61084","6.64930"
"36.80000","0.61249","6.66266"
"36.90000","0.61414","6.67489"
"37.00000","0.61586","6.68928"
"37.10000","0.61757","6.70268"
"37.20000","0.61933","6.71802"
"37.30000","0.62117","6.73489"
"37.40000","0.62300","6.75185"
