General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{582841CF-1175-44E6-B7DE-1632BC13D90C}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P6 W1 2"
Break (Standard) : Load at Break (Standard),"10.29935",N
Maximum Load : Maximum Load,"32.20925",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.66739"
"0.10000","0.00011","0.66966"
"0.20000","0.00079","0.68846"
"0.30000","0.00205","0.72236"
"0.40000","0.00383","0.76913"
"0.50000","0.00597","0.82613"
"0.60000","0.00829","0.88663"
"0.70000","0.01041","0.93933"
"0.80000","0.01223","0.98407"
"0.90000","0.01413","1.03094"
"1.00000","0.01600","1.07497"
"1.10000","0.01774","1.11517"
"1.20000","0.01948","1.15517"
"1.30000","0.02123","1.19559"
"1.40000","0.02292","1.23330"
"1.50000","0.02463","1.27142"
"1.60000","0.02638","1.30994"
"1.70000","0.02803","1.34436"
"1.80000","0.02969","1.37951"
"1.90000","0.03140","1.41669"
"2.00000","0.03309","1.45280"
"2.10000","0.03475","1.48788"
"2.20000","0.03643","1.52322"
"2.30000","0.03811","1.55893"
"2.40000","0.03974","1.59229"
"2.50000","0.04138","1.62707"
"2.60000","0.04295","1.65866"
"2.70000","0.04452","1.69110"
"2.80000","0.04626","1.72830"
"2.90000","0.04802","1.76579"
"3.00000","0.04968","1.79915"
"3.10000","0.05134","1.83301"
"3.20000","0.05304","1.86794"
"3.30000","0.05463","1.89919"
"3.40000","0.05617","1.92902"
"3.50000","0.05780","1.96251"
"3.60000","0.05948","1.99765"
"3.70000","0.06123","2.03506"
"3.80000","0.06294","2.07053"
"3.90000","0.06460","2.10496"
"4.00000","0.06611","2.13493"
"4.10000","0.06793","2.17764"
"4.20000","0.06974","2.21633"
"4.30000","0.07137","2.24985"
"4.40000","0.07299","2.28317"
"4.50000","0.07469","2.31948"
"4.60000","0.07633","2.35519"
"4.70000","0.07782","2.38458"
"4.80000","0.07944","2.42048"
"4.90000","0.08120","2.46105"
"5.00000","0.08286","2.49717"
"5.10000","0.08454","2.53488"
"5.20000","0.08620","2.57079"
"5.30000","0.08790","2.60774"
"5.40000","0.08949","2.63959"
"5.50000","0.09112","2.67358"
"5.60000","0.09273","2.70630"
"5.70000","0.09438","2.74155"
"5.80000","0.09599","2.77376"
"5.90000","0.09773","2.81186"
"6.00000","0.09960","2.85199"
"6.10000","0.10139","2.88852"
"6.20000","0.10305","2.91861"
"6.30000","0.10466","2.94764"
