General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{64D04EA2-915E-479E-8277-89F0A00F7EF3}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P5 W3 2"
Break (Standard) : Load at Break (Standard),"11.83495",N
Maximum Load : Maximum Load,"21.34659",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.41923"
"0.10000","0.00010","0.42082"
"0.20000","0.00041","0.42575"
"0.30000","0.00261","0.46457"
"0.40000","0.00571","0.50954"
"0.50000","0.00761","0.53207"
"0.60000","0.00945","0.55447"
"0.70000","0.01119","0.57428"
"0.80000","0.01288","0.59332"
"0.90000","0.01455","0.61185"
"1.00000","0.01619","0.62986"
"1.10000","0.01786","0.64831"
"1.20000","0.01946","0.66507"
"1.30000","0.02108","0.68234"
"1.40000","0.02275","0.69973"
"1.50000","0.02445","0.71848"
"1.60000","0.02604","0.73383"
"1.70000","0.02767","0.75137"
"1.80000","0.02938","0.76919"
"1.90000","0.03104","0.78691"
"2.00000","0.03278","0.80459"
"2.10000","0.03440","0.82076"
"2.20000","0.03610","0.83863"
"2.30000","0.03784","0.85746"
"2.40000","0.03959","0.87589"
"2.50000","0.04143","0.89536"
"2.60000","0.04316","0.91289"
"2.70000","0.04475","0.92804"
"2.80000","0.04639","0.94420"
"2.90000","0.04807","0.96148"
"3.00000","0.04967","0.97734"
"3.10000","0.05122","0.99139"
"3.20000","0.05286","1.00807"
"3.30000","0.05457","1.02171"
"3.40000","0.05613","1.03748"
"3.50000","0.05781","1.05447"
"3.60000","0.05952","1.07204"
"3.70000","0.06114","1.08773"
"3.80000","0.06281","1.10410"
"3.90000","0.06454","1.12179"
"4.00000","0.06621","1.13781"
"4.10000","0.06786","1.15332"
"4.20000","0.06956","1.17008"
"4.30000","0.07126","1.18619"
"4.40000","0.07291","1.20247"
"4.50000","0.07457","1.21802"
"4.60000","0.07623","1.23320"
"4.70000","0.07786","1.24883"
"4.80000","0.07951","1.26490"
"4.90000","0.08119","1.28143"
"5.00000","0.08285","1.29727"
"5.10000","0.08451","1.31372"
"5.20000","0.08616","1.32953"
"5.30000","0.08787","1.34422"
"5.40000","0.08948","1.35796"
"5.50000","0.09116","1.37499"
"5.60000","0.09275","1.38902"
"5.70000","0.09442","1.40569"
"5.80000","0.09616","1.42341"
"5.90000","0.09793","1.44113"
"6.00000","0.09952","1.45513"
"6.10000","0.10119","1.47149"
"6.20000","0.10286","1.48809"
"6.30000","0.10454","1.50409"
"6.40000","0.10620","1.52068"
"6.50000","0.10787","1.53758"
"6.60000","0.10953","1.55473"
"6.70000","0.11118","1.57173"
"6.80000","0.11289","1.59015"
"6.90000","0.11453","1.60726"
"7.00000","0.11616","1.62397"
"7.10000","0.11792","1.64446"
"7.20000","0.11976","1.66543"
"7.30000","0.12140","1.68127"
"7.40000","0.12313","1.70087"
"7.50000","0.12486","1.72007"
"7.60000","0.12646","1.73693"
"7.70000","0.12807","1.75452"
"7.80000","0.12971","1.77324"
"7.90000","0.13133","1.79067"
"8.00000","0.13302","1.81074"
"8.10000","0.13467","1.82870"
"8.20000","0.13636","1.84888"
"8.30000","0.13805","1.86797"
"8.40000","0.13975","1.88735"
"8.50000","0.14142","1.90634"
"8.60000","0.14314","1.92605"
"8.70000","0.14483","1.94606"
"8.80000","0.14630","1.95992"
"8.90000","0.14808","1.98335"
"9.00000","0.15001","2.00862"
"9.10000","0.15169","2.02648"
"9.20000","0.15327","2.04351"
"9.30000","0.15485","2.05991"
"9.40000","0.15645","2.07827"
"9.50000","0.15805","2.09685"
"9.60000","0.15965","2.11567"
"9.70000","0.16128","2.13542"
"9.80000","0.16285","2.15370"
"9.90000","0.16454","2.17545"
"10.00000","0.16629","2.19833"
"10.10000","0.16808","2.22070"
"10.20000","0.16975","2.24008"
"10.30000","0.17129","2.25655"
"10.40000","0.17315","2.28174"
"10.50000","0.17493","2.30310"
"10.60000","0.17656","2.32100"
"10.70000","0.17813","2.33694"
"10.80000","0.17982","2.35775"
"10.90000","0.18146","2.37553"
"11.00000","0.18308","2.39405"
"11.10000","0.18479","2.41468"
"11.20000","0.18648","2.43489"
"11.30000","0.18808","2.45214"
"11.40000","0.18966","2.46996"
"11.50000","0.19130","2.48932"
"11.60000","0.19287","2.50663"
"11.70000","0.19449","2.52592"
"11.80000","0.19618","2.54797"
"11.90000","0.19786","2.56866"
"12.00000","0.19951","2.58862"
"12.10000","0.20115","2.60849"
"12.20000","0.20283","2.62966"
"12.30000","0.20476","2.65715"
"12.40000","0.20660","2.68062"
"12.50000","0.20824","2.69834"
"12.60000","0.20988","2.71730"
"12.70000","0.21149","2.73538"
"12.80000","0.21306","2.75247"
"12.90000","0.21466","2.77053"
"13.00000","0.21626","2.78828"
"13.10000","0.21784","2.80577"
"13.20000","0.21951","2.82687"
"13.30000","0.22118","2.84565"
"13.40000","0.22290","2.86700"
"13.50000","0.22447","2.88431"
"13.60000","0.22615","2.90573"
"13.70000","0.22785","2.92587"
"13.80000","0.22951","2.94617"
"13.90000","0.23117","2.96567"
"14.00000","0.23287","2.98694"
"14.10000","0.23460","3.00973"
"14.20000","0.23618","3.02605"
"14.30000","0.23785","3.04656"
"14.40000","0.23958","3.06836"
"14.50000","0.24124","3.08806"
"14.60000","0.24290","3.10760"
"14.70000","0.24458","3.12731"
"14.80000","0.24621","3.14572"
"14.90000","0.24795","3.16793"
"15.00000","0.24973","3.19065"
"15.10000","0.25142","3.20892"
"15.20000","0.25308","3.22735"
"15.30000","0.25468","3.24373"
"15.40000","0.25624","3.26057"
"15.50000","0.25782","3.27848"
"15.60000","0.25953","3.30098"
"15.70000","0.26123","3.32106"
"15.80000","0.26284","3.33825"
"15.90000","0.26447","3.35681"
"16.00000","0.26612","3.37592"
"16.10000","0.26776","3.39463"
"16.20000","0.26939","3.41290"
"16.30000","0.27108","3.43299"
"16.40000","0.27271","3.45047"
"16.50000","0.27438","3.46991"
"16.60000","0.27614","3.49142"
"16.70000","0.27791","3.51225"
"16.80000","0.27951","3.52777"
"16.90000","0.28142","3.55406"
"17.00000","0.28326","3.57604"
"17.10000","0.28495","3.59391"
"17.20000","0.28658","3.60971"
"17.30000","0.28826","3.62866"
"17.40000","0.28998","3.64823"
"17.50000","0.29155","3.66422"
"17.60000","0.29305","3.67746"
"17.70000","0.29471","3.69739"
"17.80000","0.29639","3.71664"
"17.90000","0.29806","3.73480"
"18.00000","0.29963","3.75041"
"18.10000","0.30125","3.76873"
"18.20000","0.30290","3.78767"
"18.30000","0.30453","3.80452"
"18.40000","0.30611","3.81989"
