General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{18755F97-CEC2-4AA1-B8FD-3B0F4AE9CE35}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P5 W3 1"
Break (Standard) : Load at Break (Standard),"26.44160",N
Maximum Load : Maximum Load,"36.61389",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.63137"
"0.10000","0.00005","0.63255"
"0.20000","0.00039","0.64076"
"0.30000","0.00134","0.67150"
"0.40000","0.00538","0.81061"
"0.50000","0.00806","0.89133"
"0.60000","0.00967","0.93519"
"0.70000","0.01118","0.97719"
"0.80000","0.01283","1.02340"
"0.90000","0.01461","1.07284"
"1.00000","0.01626","1.11956"
"1.10000","0.01791","1.16526"
"1.20000","0.01955","1.21091"
"1.30000","0.02118","1.25612"
"1.40000","0.02282","1.30091"
"1.50000","0.02453","1.34794"
"1.60000","0.02624","1.39371"
"1.70000","0.02793","1.43861"
"1.80000","0.02960","1.48155"
"1.90000","0.03120","1.52289"
"2.00000","0.03296","1.57033"
"2.10000","0.03472","1.61660"
"2.20000","0.03645","1.66171"
"2.30000","0.03807","1.70357"
"2.40000","0.03973","1.74756"
"2.50000","0.04133","1.78868"
"2.60000","0.04283","1.82513"
"2.70000","0.04447","1.86828"
"2.80000","0.04613","1.91253"
"2.90000","0.04779","1.95567"
"3.00000","0.04938","1.99776"
"3.10000","0.05105","2.04341"
"3.20000","0.05270","2.08752"
"3.30000","0.05440","2.13503"
"3.40000","0.05610","2.18256"
"3.50000","0.05776","2.22849"
"3.60000","0.05943","2.27503"
"3.70000","0.06112","2.32256"
"3.80000","0.06295","2.37651"
"3.90000","0.06476","2.42920"
"4.00000","0.06651","2.47957"
"4.10000","0.06809","2.52236"
"4.20000","0.06975","2.57043"
"4.30000","0.07144","2.61928"
"4.40000","0.07307","2.66527"
"4.50000","0.07470","2.70779"
"4.60000","0.07627","2.75132"
"4.70000","0.07776","2.79040"
"4.80000","0.07935","2.83450"
"4.90000","0.08102","2.87981"
"5.00000","0.08274","2.92927"
"5.10000","0.08443","2.97723"
"5.20000","0.08604","3.02249"
"5.30000","0.08772","3.07135"
"5.40000","0.08940","3.12010"
"5.50000","0.09105","3.16613"
"5.60000","0.09270","3.21341"
"5.70000","0.09441","3.26275"
"5.80000","0.09607","3.31016"
"5.90000","0.09778","3.35989"
"6.00000","0.09953","3.41153"
"6.10000","0.10124","3.45934"
"6.20000","0.10290","3.50597"
"6.30000","0.10458","3.55423"
"6.40000","0.10630","3.60503"
"6.50000","0.10802","3.65564"
"6.60000","0.10966","3.70036"
"6.70000","0.11131","3.74521"
"6.80000","0.11299","3.79257"
"6.90000","0.11469","3.84095"
"7.00000","0.11637","3.88776"
"7.10000","0.11804","3.93434"
"7.20000","0.11969","3.97999"
"7.30000","0.12137","4.02732"
"7.40000","0.12297","4.07056"
"7.50000","0.12453","4.11183"
"7.60000","0.12614","4.15561"
"7.70000","0.12773","4.19937"
