General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{B4C2114A-B126-4DFF-85A5-E880B9CCBFE3}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P3 W1 1"
Break (Standard) : Load at Break (Standard),"8.29425",N
Maximum Load : Maximum Load,"8.43393",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00615","0.20671"
"0.10000","0.00617","0.20724"
"0.20000","0.00731","0.21479"
"0.30000","0.01007","0.23356"
"0.40000","0.01192","0.24398"
"0.50000","0.01350","0.25327"
"0.60000","0.01517","0.26289"
"0.70000","0.01693","0.27290"
"0.80000","0.01864","0.28253"
"0.90000","0.02033","0.29145"
"1.00000","0.02207","0.30132"
"1.10000","0.02391","0.31139"
"1.20000","0.02573","0.32165"
"1.30000","0.02744","0.33040"
"1.40000","0.02911","0.33919"
"1.50000","0.03080","0.34833"
"1.60000","0.03241","0.35655"
"1.70000","0.03406","0.36542"
"1.80000","0.03568","0.37341"
"1.90000","0.03724","0.38170"
"2.00000","0.03881","0.38994"
"2.10000","0.04050","0.39905"
"2.20000","0.04218","0.40818"
"2.30000","0.04384","0.41699"
"2.40000","0.04545","0.42574"
"2.50000","0.04714","0.43491"
"2.60000","0.04883","0.44456"
"2.70000","0.05047","0.45265"
"2.80000","0.05212","0.46170"
"2.90000","0.05371","0.46974"
"3.00000","0.05544","0.47926"
"3.10000","0.05724","0.49004"
"3.20000","0.05904","0.49988"
"3.30000","0.06068","0.50800"
"3.40000","0.06227","0.51648"
"3.50000","0.06388","0.52500"
"3.60000","0.06546","0.53292"
"3.70000","0.06705","0.54076"
"3.80000","0.06858","0.54888"
"3.90000","0.07015","0.55728"
"4.00000","0.07182","0.56631"
"4.10000","0.07350","0.57500"
"4.20000","0.07513","0.58350"
"4.30000","0.07682","0.59296"
"4.40000","0.07865","0.60354"
"4.50000","0.08043","0.61376"
"4.60000","0.08217","0.62348"
"4.70000","0.08378","0.63194"
"4.80000","0.08538","0.64056"
"4.90000","0.08700","0.64890"
"5.00000","0.08863","0.65774"
"5.10000","0.09029","0.66633"
"5.20000","0.09194","0.67553"
