General : Start date,"2020-08-07"
General : End date,"2020-08-07"
General : Unique identifier,"{4B0FCAB7-2E30-4D00-953A-6A5B634C4F16}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P3 W2 1"
Break (Standard) : Load at Break (Standard),"23.73126",N
Maximum Load : Maximum Load,"30.19314",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.22806"
"0.10000","0.00006","0.22904"
"0.20000","0.00034","0.23242"
"0.30000","0.00117","0.24453"
"0.40000","0.00549","0.31305"
"0.50000","0.00847","0.35218"
"0.60000","0.00989","0.36755"
"0.70000","0.01137","0.38540"
"0.80000","0.01310","0.40666"
"0.90000","0.01476","0.42520"
"1.00000","0.01642","0.44443"
"1.10000","0.01812","0.46443"
"1.20000","0.01973","0.48321"
"1.30000","0.02124","0.49987"
"1.40000","0.02298","0.52074"
"1.50000","0.02475","0.54156"
"1.60000","0.02639","0.56037"
"1.70000","0.02810","0.58093"
"1.80000","0.02987","0.60188"
"1.90000","0.03159","0.62231"
"2.00000","0.03321","0.64115"
"2.10000","0.03483","0.66037"
"2.20000","0.03647","0.67941"
"2.30000","0.03801","0.69629"
"2.40000","0.03968","0.71570"
"2.50000","0.04133","0.73465"
"2.60000","0.04299","0.75414"
"2.70000","0.04473","0.77424"
"2.80000","0.04640","0.79324"
"2.90000","0.04809","0.81165"
"3.00000","0.04975","0.83054"
"3.10000","0.05142","0.84940"
"3.20000","0.05300","0.86669"
"3.30000","0.05462","0.88583"
"3.40000","0.05624","0.90382"
"3.50000","0.05786","0.92407"
"3.60000","0.05955","0.94549"
"3.70000","0.06122","0.96696"
"3.80000","0.06286","0.98775"
"3.90000","0.06450","1.00870"
"4.00000","0.06615","1.03001"
"4.10000","0.06783","1.05255"
"4.20000","0.06947","1.07374"
"4.30000","0.07120","1.09670"
"4.40000","0.07292","1.12006"
"4.50000","0.07455","1.14073"
"4.60000","0.07614","1.16061"
"4.70000","0.07796","1.18676"
"4.80000","0.07967","1.20916"
"4.90000","0.08131","1.23092"
"5.00000","0.08291","1.25151"
"5.10000","0.08453","1.27186"
"5.20000","0.08613","1.29150"
"5.30000","0.08773","1.31267"
"5.40000","0.08936","1.33401"
"5.50000","0.09102","1.35631"
"5.60000","0.09263","1.37807"
"5.70000","0.09429","1.40037"
"5.80000","0.09596","1.42309"
"5.90000","0.09767","1.44670"
"6.00000","0.09944","1.47086"
"6.10000","0.10129","1.49756"
"6.20000","0.10305","1.52141"
"6.30000","0.10482","1.54579"
"6.40000","0.10646","1.56621"
"6.50000","0.10820","1.59011"
"6.60000","0.10996","1.61392"
"6.70000","0.11171","1.63784"
"6.80000","0.11336","1.65987"
"6.90000","0.11492","1.68035"
"7.00000","0.11653","1.70187"
"7.10000","0.11808","1.72251"
"7.20000","0.11967","1.74480"
"7.30000","0.12137","1.76997"
"7.40000","0.12303","1.79370"
"7.50000","0.12459","1.81454"
"7.60000","0.12618","1.83621"
"7.70000","0.12787","1.86049"
"7.80000","0.12950","1.88304"
"7.90000","0.13113","1.90600"
"8.00000","0.13286","1.93171"
"8.10000","0.13459","1.95616"
"8.20000","0.13629","1.98079"
"8.30000","0.13803","2.00593"
"8.40000","0.13974","2.03032"
"8.50000","0.14141","2.05348"
"8.60000","0.14306","2.07638"
"8.70000","0.14474","2.10039"
"8.80000","0.14643","2.12148"
"8.90000","0.14808","2.14520"
"9.00000","0.14962","2.16527"
"9.10000","0.15119","2.18706"
"9.20000","0.15278","2.20936"
"9.30000","0.15442","2.23372"
"9.40000","0.15609","2.25914"
"9.50000","0.15778","2.28436"
"9.60000","0.15951","2.30935"
"9.70000","0.16114","2.33261"
"9.80000","0.16278","2.35559"
"9.90000","0.16454","2.38255"
"10.00000","0.16630","2.40831"
"10.10000","0.16808","2.43437"
"10.20000","0.16977","2.45701"
"10.30000","0.17144","2.48016"
"10.40000","0.17311","2.50376"
"10.50000","0.17477","2.52688"
"10.60000","0.17642","2.54976"
"10.70000","0.17809","2.57374"
"10.80000","0.17974","2.59649"
"10.90000","0.18141","2.62088"
"11.00000","0.18308","2.64511"
"11.10000","0.18460","2.66430"
"11.20000","0.18612","2.68452"
"11.30000","0.18786","2.71106"
"11.40000","0.18951","2.73449"
"11.50000","0.19113","2.75699"
"11.60000","0.19272","2.77824"
"11.70000","0.19434","2.80076"
"11.80000","0.19595","2.82271"
"11.90000","0.19767","2.84844"
"12.00000","0.19943","2.87480"
"12.10000","0.20109","2.89867"
"12.20000","0.20279","2.92295"
"12.30000","0.20450","2.94802"
"12.40000","0.20614","2.97080"
"12.50000","0.20775","2.99325"
"12.60000","0.20944","3.01787"
"12.70000","0.21114","3.04189"
"12.80000","0.21280","3.06272"
"12.90000","0.21450","3.08597"
"13.00000","0.21609","3.10581"
"13.10000","0.21768","3.12685"
"13.20000","0.21936","3.15048"
"13.30000","0.22108","3.17543"
"13.40000","0.22278","3.19947"
"13.50000","0.22447","3.22340"
"13.60000","0.22614","3.24702"
"13.70000","0.22781","3.27120"
"13.80000","0.22947","3.29455"
"13.90000","0.23114","3.31857"
"14.00000","0.23283","3.34343"
"14.10000","0.23462","3.37109"
"14.20000","0.23650","3.40122"
"14.30000","0.23828","3.42827"
"14.40000","0.23993","3.45108"
"14.50000","0.24180","3.48184"
"14.60000","0.24375","3.51438"
"14.70000","0.24541","3.53664"
"14.80000","0.24709","3.56086"
"14.90000","0.24866","3.58220"
"15.00000","0.25015","3.60140"
"15.10000","0.25177","3.62461"
"15.20000","0.25336","3.64756"
"15.30000","0.25485","3.66773"
"15.40000","0.25634","3.68823"
"15.50000","0.25804","3.71614"
"15.60000","0.25972","3.74377"
"15.70000","0.26139","3.77030"
"15.80000","0.26306","3.79726"
"15.90000","0.26473","3.82352"
"16.00000","0.26637","3.84907"
"16.10000","0.26810","3.87765"
"16.20000","0.26974","3.90238"
"16.30000","0.27134","3.92598"
"16.40000","0.27305","3.95287"
"16.50000","0.27479","3.98021"
"16.60000","0.27648","4.00521"
"16.70000","0.27810","4.02820"
"16.80000","0.27967","4.04989"
"16.90000","0.28131","4.07430"
"17.00000","0.28291","4.09581"
"17.10000","0.28449","4.11717"
"17.20000","0.28610","4.14021"
"17.30000","0.28770","4.16337"
"17.40000","0.28930","4.18579"
"17.50000","0.29100","4.21228"
"17.60000","0.29273","4.23894"
"17.70000","0.29441","4.26359"
"17.80000","0.29625","4.29411"
"17.90000","0.29802","4.32083"
"18.00000","0.29977","4.34565"
"18.10000","0.30140","4.36731"
"18.20000","0.30300","4.38828"
"18.30000","0.30463","4.41102"
"18.40000","0.30627","4.43240"
"18.50000","0.30789","4.45421"
"18.60000","0.30956","4.47683"
"18.70000","0.31117","4.49735"
"18.80000","0.31281","4.51792"
