General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{BE84929F-7E36-4CC7-835B-B5209D392E8E}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P1 W1 4"
Break (Standard) : Load at Break (Standard),"5.63863",N
Maximum Load : Maximum Load,"9.58050",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.43044"
"0.10000","0.00010","0.43202"
"0.20000","0.00062","0.44235"
"0.30000","0.00182","0.46487"
"0.40000","0.00362","0.49804"
"0.50000","0.00582","0.53734"
"0.60000","0.00836","0.58121"
"0.70000","0.01075","0.62121"
"0.80000","0.01290","0.65625"
"0.90000","0.01475","0.68480"
"1.00000","0.01643","0.71057"
"1.10000","0.01807","0.73605"
"1.20000","0.01971","0.76118"
"1.30000","0.02131","0.78509"
"1.40000","0.02285","0.80775"
"1.50000","0.02447","0.83302"
"1.60000","0.02613","0.85787"
"1.70000","0.02768","0.88040"
"1.80000","0.02930","0.90461"
"1.90000","0.03095","0.92874"
"2.00000","0.03261","0.95308"
"2.10000","0.03434","0.97876"
"2.20000","0.03597","1.00164"
"2.30000","0.03769","1.02703"
"2.40000","0.03951","1.05351"
"2.50000","0.04126","1.07853"
"2.60000","0.04290","1.10048"
"2.70000","0.04462","1.12526"
"2.80000","0.04641","1.15041"
"2.90000","0.04816","1.17525"
"3.00000","0.04985","1.19803"
"3.10000","0.05150","1.21992"
"3.20000","0.05311","1.24219"
"3.30000","0.05474","1.26420"
"3.40000","0.05653","1.29058"
"3.50000","0.05831","1.31582"
"3.60000","0.05992","1.33675"
"3.70000","0.06142","1.35644"
"3.80000","0.06316","1.38157"
"3.90000","0.06497","1.40734"
"4.00000","0.06668","1.43103"
"4.10000","0.06832","1.45248"
"4.20000","0.06985","1.47305"
"4.30000","0.07156","1.49688"
"4.40000","0.07328","1.52055"
"4.50000","0.07485","1.54055"
"4.60000","0.07640","1.56057"
"4.70000","0.07798","1.58161"
"4.80000","0.07959","1.60322"
"4.90000","0.08128","1.62656"
"5.00000","0.08296","1.64896"
"5.10000","0.08456","1.67033"
"5.20000","0.08621","1.69196"
"5.30000","0.08787","1.71412"
"5.40000","0.08955","1.73645"
"5.50000","0.09121","1.75859"
"5.60000","0.09283","1.77932"
"5.70000","0.09449","1.80151"
"5.80000","0.09620","1.82407"
"5.90000","0.09790","1.84629"
"6.00000","0.09959","1.86819"
"6.10000","0.10129","1.89088"
"6.20000","0.10294","1.91202"
"6.30000","0.10457","1.93270"
"6.40000","0.10619","1.95362"
"6.50000","0.10781","1.97359"
"6.60000","0.10949","1.99552"
"6.70000","0.11123","2.01852"
"6.80000","0.11301","2.04180"
"6.90000","0.11476","2.06464"
"7.00000","0.11631","2.08246"
"7.10000","0.11809","2.10617"
"7.20000","0.11979","2.12747"
"7.30000","0.12140","2.14733"
"7.40000","0.12310","2.16894"
"7.50000","0.12473","2.18873"
"7.60000","0.12638","2.20916"
"7.70000","0.12798","2.22859"
"7.80000","0.12950","2.24630"
"7.90000","0.13107","2.26550"
"8.00000","0.13266","2.28522"
"8.10000","0.13430","2.30563"
