General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{9A58EB17-632E-4B5C-8963-85BFCCD1C06A}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P8 W1 1"
Break (Standard) : Load at Break (Standard),"1.55574",N
Maximum Load : Maximum Load,"3.91076",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.60457"
"0.10000","0.00014","0.60646"
"0.20000","0.00105","0.61606"
"0.30000","0.00255","0.63134"
"0.40000","0.00455","0.65151"
"0.50000","0.00676","0.67297"
"0.60000","0.00915","0.69582"
"0.70000","0.01124","0.71486"
"0.80000","0.01301","0.73019"
"0.90000","0.01466","0.74325"
"1.00000","0.01632","0.75702"
"1.10000","0.01789","0.77060"
"1.20000","0.01940","0.78285"
"1.30000","0.02095","0.79522"
"1.40000","0.02250","0.80747"
"1.50000","0.02407","0.81974"
"1.60000","0.02572","0.83282"
"1.70000","0.02746","0.84721"
"1.80000","0.02921","0.86085"
"1.90000","0.03081","0.87287"
"2.00000","0.03268","0.88749"
"2.10000","0.03455","0.90235"
"2.20000","0.03633","0.91604"
"2.30000","0.03800","0.92798"
"2.40000","0.03968","0.94022"
"2.50000","0.04133","0.95217"
"2.60000","0.04288","0.96300"
"2.70000","0.04450","0.97433"
"2.80000","0.04619","0.98679"
"2.90000","0.04786","0.99847"
"3.00000","0.04957","1.01116"
"3.10000","0.05121","1.02242"
"3.20000","0.05292","1.03478"
"3.30000","0.05479","1.04900"
"3.40000","0.05650","1.06072"
"3.50000","0.05817","1.07239"
"3.60000","0.05989","1.08463"
"3.70000","0.06148","1.09506"
"3.80000","0.06321","1.10748"
"3.90000","0.06502","1.11985"
"4.00000","0.06663","1.13103"
"4.10000","0.06826","1.14158"
"4.20000","0.06996","1.15320"
"4.30000","0.07159","1.16408"
"4.40000","0.07320","1.17458"
"4.50000","0.07480","1.18452"
"4.60000","0.07639","1.19504"
"4.70000","0.07802","1.20576"
"4.80000","0.07964","1.21640"
"4.90000","0.08124","1.22645"
"5.00000","0.08294","1.23763"
"5.10000","0.08457","1.24792"
"5.20000","0.08613","1.25772"
"5.30000","0.08786","1.26939"
"5.40000","0.08967","1.28157"
"5.50000","0.09146","1.29346"
"5.60000","0.09312","1.30363"
"5.70000","0.09477","1.31449"
"5.80000","0.09646","1.32466"
"5.90000","0.09809","1.33494"
"6.00000","0.09978","1.34597"
"6.10000","0.10140","1.35605"
"6.20000","0.10300","1.36556"
"6.30000","0.10463","1.37589"
"6.40000","0.10624","1.38610"
"6.50000","0.10792","1.39600"
"6.60000","0.10962","1.40682"
"6.70000","0.11131","1.41742"
"6.80000","0.11301","1.42815"
"6.90000","0.11471","1.43845"
"7.00000","0.11641","1.44845"
"7.10000","0.11800","1.45815"
"7.20000","0.11969","1.46848"
"7.30000","0.12143","1.47942"
"7.40000","0.12306","1.48918"
"7.50000","0.12466","1.49891"
"7.60000","0.12629","1.50809"
"7.70000","0.12786","1.51745"
"7.80000","0.12943","1.52665"
"7.90000","0.13107","1.53670"
"8.00000","0.13273","1.54633"
"8.10000","0.13445","1.55715"
"8.20000","0.13620","1.56789"
"8.30000","0.13786","1.57760"
"8.40000","0.13954","1.58715"
"8.50000","0.14121","1.59663"
"8.60000","0.14301","1.60797"
"8.70000","0.14478","1.61837"
"8.80000","0.14643","1.62776"
"8.90000","0.14815","1.63798"
"9.00000","0.14982","1.64729"
"9.10000","0.15143","1.65574"
"9.20000","0.15308","1.66591"
"9.30000","0.15478","1.67629"
"9.40000","0.15645","1.68601"
"9.50000","0.15807","1.69582"
"9.60000","0.15973","1.70537"
"9.70000","0.16139","1.71480"
"9.80000","0.16309","1.72510"
"9.90000","0.16479","1.73523"
"10.00000","0.16644","1.74508"
"10.10000","0.16820","1.75596"
"10.20000","0.16989","1.76559"
"10.30000","0.17151","1.77432"
"10.40000","0.17323","1.78466"
"10.50000","0.17494","1.79427"
"10.60000","0.17672","1.80429"
"10.70000","0.17836","1.81313"
"10.80000","0.17995","1.82190"
"10.90000","0.18163","1.83117"
"11.00000","0.18326","1.84059"
"11.10000","0.18478","1.84827"
"11.20000","0.18634","1.85669"
"11.30000","0.18791","1.86540"
"11.40000","0.18953","1.87553"
"11.50000","0.19130","1.88723"
"11.60000","0.19304","1.89801"
"11.70000","0.19460","1.90702"
"11.80000","0.19617","1.91650"
"11.90000","0.19790","1.92729"
"12.00000","0.19959","1.93787"
"12.10000","0.20128","1.94788"
"12.20000","0.20290","1.95742"
"12.30000","0.20450","1.96617"
"12.40000","0.20619","1.97608"
"12.50000","0.20782","1.98545"
"12.60000","0.20942","1.99396"
"12.70000","0.21107","2.00309"
"12.80000","0.21273","2.01239"
"12.90000","0.21442","2.02230"
"13.00000","0.21606","2.03142"
"13.10000","0.21776","2.04200"
"13.20000","0.21943","2.05147"
"13.30000","0.22104","2.06103"
"13.40000","0.22271","2.07084"
"13.50000","0.22436","2.08053"
"13.60000","0.22611","2.09131"
"13.70000","0.22783","2.10180"
"13.80000","0.22957","2.11170"
"13.90000","0.23129","2.12215"
"14.00000","0.23301","2.13224"
"14.10000","0.23469","2.14192"
"14.20000","0.23643","2.15289"
"14.30000","0.23814","2.16277"
"14.40000","0.23974","2.17184"
"14.50000","0.24139","2.18091"
"14.60000","0.24309","2.19103"
"14.70000","0.24477","2.20084"
"14.80000","0.24645","2.21026"
"14.90000","0.24815","2.22045"
"15.00000","0.24971","2.22848"
"15.10000","0.25158","2.24123"
"15.20000","0.25328","2.25107"
"15.30000","0.25480","2.25933"
"15.40000","0.25637","2.26857"
"15.50000","0.25805","2.27836"
"15.60000","0.25972","2.28846"
"15.70000","0.26130","2.29736"
"15.80000","0.26293","2.30686"
"15.90000","0.26457","2.31683"
"16.00000","0.26622","2.32649"
"16.10000","0.26784","2.33565"
"16.20000","0.26950","2.34568"
"16.30000","0.27118","2.35557"
"16.40000","0.27283","2.36517"
"16.50000","0.27449","2.37475"
"16.60000","0.27621","2.38488"
"16.70000","0.27781","2.39372"
"16.80000","0.27961","2.40490"
"16.90000","0.28151","2.41725"
"17.00000","0.28321","2.42662"
"17.10000","0.28474","2.43407"
"17.20000","0.28635","2.44277"
"17.30000","0.28804","2.45217"
"17.40000","0.28963","2.46038"
"17.50000","0.29120","2.46929"
"17.60000","0.29284","2.47826"
"17.70000","0.29447","2.48741"
"17.80000","0.29608","2.49611"
"17.90000","0.29772","2.50505"
"18.00000","0.29937","2.51425"
"18.10000","0.30107","2.52380"
"18.20000","0.30283","2.53433"
"18.30000","0.30445","2.54331"
"18.40000","0.30636","2.55484"
"18.50000","0.30818","2.56548"
"18.60000","0.30990","2.57460"
"18.70000","0.31163","2.58381"
"18.80000","0.31330","2.59259"
"18.90000","0.31497","2.60130"
"19.00000","0.31659","2.60966"
"19.10000","0.31821","2.61831"
"19.20000","0.31987","2.62719"
"19.30000","0.32137","2.63415"
"19.40000","0.32297","2.64279"
"19.50000","0.32466","2.65285"
"19.60000","0.32630","2.66175"
"19.70000","0.32795","2.67047"
"19.80000","0.32955","2.67939"
"19.90000","0.33120","2.68821"
"20.00000","0.33287","2.69734"
"20.10000","0.33453","2.70653"
"20.20000","0.33634","2.71714"
"20.30000","0.33813","2.72759"
"20.40000","0.33977","2.73510"
"20.50000","0.34138","2.74295"
"20.60000","0.34304","2.75131"
"20.70000","0.34471","2.75924"
"20.80000","0.34623","2.76584"
"20.90000","0.34783","2.77346"
"21.00000","0.34951","2.78243"
"21.10000","0.35111","2.78987"
"21.20000","0.35265","2.79675"
"21.30000","0.35432","2.80482"
"21.40000","0.35589","2.81226"
"21.50000","0.35751","2.82022"
"21.60000","0.35916","2.82803"
"21.70000","0.36092","2.83708"
"21.80000","0.36263","2.84526"
"21.90000","0.36434","2.85351"
"22.00000","0.36599","2.86059"
"22.10000","0.36767","2.86902"
"22.20000","0.36940","2.87723"
