General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{9F5B40AA-822F-45DF-8B46-27D3DD633F87}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P6 W1 3"
Break (Standard) : Load at Break (Standard),"2.71693",N
Maximum Load : Maximum Load,"5.56177",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.62036"
"0.10000","0.00011","0.62133"
"0.20000","0.00052","0.62552"
"0.30000","0.00305","0.65811"
"0.40000","0.00569","0.68960"
"0.50000","0.00764","0.71108"
"0.60000","0.00940","0.72950"
"0.70000","0.01119","0.74861"
"0.80000","0.01285","0.76605"
"0.90000","0.01450","0.78300"
"1.00000","0.01618","0.79997"
"1.10000","0.01785","0.81685"
"1.20000","0.01950","0.83260"
"1.30000","0.02117","0.84913"
"1.40000","0.02282","0.86511"
"1.50000","0.02444","0.88089"
"1.60000","0.02610","0.89673"
"1.70000","0.02780","0.91328"
"1.80000","0.02956","0.92915"
"1.90000","0.03127","0.94489"
"2.00000","0.03289","0.95948"
"2.10000","0.03477","0.97753"
"2.20000","0.03654","0.99315"
"2.30000","0.03822","1.00771"
"2.40000","0.03999","1.02383"
"2.50000","0.04165","1.03698"
"2.60000","0.04310","1.04901"
"2.70000","0.04477","1.06385"
"2.80000","0.04652","1.08007"
"2.90000","0.04811","1.09405"
"3.00000","0.04973","1.10823"
"3.10000","0.05143","1.12353"
"3.20000","0.05312","1.13833"
"3.30000","0.05477","1.15232"
"3.40000","0.05649","1.16742"
"3.50000","0.05822","1.18251"
"3.60000","0.05990","1.19685"
"3.70000","0.06152","1.21027"
"3.80000","0.06314","1.22415"
"3.90000","0.06500","1.24053"
"4.00000","0.06673","1.25517"
"4.10000","0.06845","1.26973"
"4.20000","0.07006","1.28189"
"4.30000","0.07160","1.29423"
"4.40000","0.07318","1.30649"
"4.50000","0.07473","1.31868"
"4.60000","0.07634","1.33304"
"4.70000","0.07796","1.34670"
"4.80000","0.07954","1.35857"
"4.90000","0.08121","1.37335"
"5.00000","0.08290","1.38682"
"5.10000","0.08452","1.40020"
"5.20000","0.08615","1.41314"
"5.30000","0.08778","1.42595"
"5.40000","0.08959","1.44135"
"5.50000","0.09131","1.45536"
"5.60000","0.09299","1.46853"
"5.70000","0.09470","1.48204"
"5.80000","0.09649","1.49656"
"5.90000","0.09813","1.50900"
"6.00000","0.09979","1.52143"
