General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{2FC0FDF0-D622-428E-B9EA-02F40FC671E6}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P8 W2 3"
Break (Standard) : Load at Break (Standard),"12.39326",N
Maximum Load : Maximum Load,"14.24319",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.46628"
"0.10000","0.00009","0.46690"
"0.20000","0.00100","0.48483"
"0.30000","0.00291","0.52204"
"0.40000","0.00508","0.56342"
"0.50000","0.00727","0.60421"
"0.60000","0.00939","0.64350"
"0.70000","0.01130","0.67813"
"0.80000","0.01300","0.70861"
"0.90000","0.01478","0.74090"
"1.00000","0.01648","0.77152"
"1.10000","0.01802","0.79752"
"1.20000","0.01955","0.82375"
"1.30000","0.02113","0.85039"
"1.40000","0.02278","0.87809"
"1.50000","0.02444","0.90612"
"1.60000","0.02607","0.93321"
"1.70000","0.02771","0.96048"
"1.80000","0.02942","0.98897"
"1.90000","0.03108","1.01636"
"2.00000","0.03269","1.04193"
"2.10000","0.03443","1.06989"
"2.20000","0.03619","1.09857"
"2.30000","0.03783","1.12463"
"2.40000","0.03954","1.15168"
"2.50000","0.04122","1.17810"
"2.60000","0.04286","1.20415"
"2.70000","0.04456","1.23151"
"2.80000","0.04623","1.25819"
"2.90000","0.04788","1.28465"
"3.00000","0.04950","1.30976"
"3.10000","0.05114","1.33593"
"3.20000","0.05286","1.36265"
"3.30000","0.05453","1.38861"
"3.40000","0.05617","1.41319"
"3.50000","0.05779","1.43777"
"3.60000","0.05948","1.46374"
"3.70000","0.06114","1.48838"
"3.80000","0.06276","1.51156"
"3.90000","0.06450","1.53820"
"4.00000","0.06623","1.56385"
"4.10000","0.06791","1.58795"
"4.20000","0.06953","1.61060"
"4.30000","0.07118","1.63398"
"4.40000","0.07288","1.65883"
"4.50000","0.07453","1.68158"
"4.60000","0.07616","1.70496"
"4.70000","0.07774","1.72722"
"4.80000","0.07942","1.75218"
"4.90000","0.08114","1.77722"
"5.00000","0.08287","1.80299"
"5.10000","0.08458","1.82793"
"5.20000","0.08632","1.85325"
"5.30000","0.08807","1.87959"
"5.40000","0.08992","1.90688"
"5.50000","0.09153","1.92875"
"5.60000","0.09318","1.95191"
"5.70000","0.09479","1.97466"
"5.80000","0.09647","1.99930"
"5.90000","0.09807","2.02112"
"6.00000","0.09963","2.04231"
"6.10000","0.10116","2.06304"
"6.20000","0.10277","2.08535"
"6.30000","0.10437","2.10722"
"6.40000","0.10596","2.12949"
"6.50000","0.10757","2.15107"
"6.60000","0.10912","2.17291"
"6.70000","0.11075","2.19557"
"6.80000","0.11244","2.22032"
"6.90000","0.11412","2.24337"
"7.00000","0.11579","2.26683"
"7.10000","0.11743","2.28918"
"7.20000","0.11916","2.31366"
"7.30000","0.12116","2.34319"
"7.40000","0.12292","2.36693"
"7.50000","0.12457","2.38903"
"7.60000","0.12627","2.41174"
"7.70000","0.12796","2.43413"
"7.80000","0.12969","2.45802"
"7.90000","0.13141","2.48064"
"8.00000","0.13304","2.50200"
"8.10000","0.13470","2.52403"
"8.20000","0.13641","2.54785"
"8.30000","0.13808","2.57027"
"8.40000","0.13973","2.59177"
"8.50000","0.14123","2.61083"
"8.60000","0.14292","2.63454"
"8.70000","0.14468","2.65952"
"8.80000","0.14642","2.68392"
"8.90000","0.14811","2.70690"
"9.00000","0.14977","2.72924"
"9.10000","0.15152","2.75397"
"9.20000","0.15323","2.77666"
"9.30000","0.15483","2.79715"
"9.40000","0.15644","2.81817"
"9.50000","0.15810","2.84081"
"9.60000","0.15983","2.86482"
"9.70000","0.16142","2.88493"
"9.80000","0.16303","2.90665"
"9.90000","0.16472","2.92952"
"10.00000","0.16647","2.95425"
"10.10000","0.16811","2.97504"
"10.20000","0.16972","2.99727"
"10.30000","0.17139","3.01971"
"10.40000","0.17298","3.04090"
"10.50000","0.17462","3.06479"
"10.60000","0.17651","3.09300"
"10.70000","0.17820","3.11508"
"10.80000","0.17969","3.13457"
"10.90000","0.18131","3.15683"
"11.00000","0.18295","3.17880"
"11.10000","0.18449","3.19880"
"11.20000","0.18609","3.22050"
"11.30000","0.18772","3.24297"
"11.40000","0.18940","3.26605"
"11.50000","0.19106","3.28868"
"11.60000","0.19276","3.31185"
"11.70000","0.19444","3.33346"
"11.80000","0.19603","3.35407"
"11.90000","0.19781","3.37786"
"12.00000","0.19962","3.40287"
"12.10000","0.20124","3.42248"
"12.20000","0.20283","3.44198"
"12.30000","0.20453","3.46443"
"12.40000","0.20615","3.48421"
"12.50000","0.20781","3.50507"
"12.60000","0.20954","3.52810"
"12.70000","0.21122","3.54812"
"12.80000","0.21288","3.56869"
"12.90000","0.21457","3.58974"
"13.00000","0.21632","3.61146"
"13.10000","0.21809","3.63383"
"13.20000","0.21977","3.65413"
"13.30000","0.22143","3.67333"
"13.40000","0.22316","3.69513"
"13.50000","0.22489","3.71501"
"13.60000","0.22645","3.73131"
"13.70000","0.22813","3.75177"
"13.80000","0.22993","3.77398"
"13.90000","0.23163","3.79322"
"14.00000","0.23321","3.80921"
"14.10000","0.23486","3.82825"
"14.20000","0.23653","3.84705"
"14.30000","0.23805","3.86209"
"14.40000","0.23969","3.88082"
"14.50000","0.24133","3.89902"
"14.60000","0.24292","3.91553"
"14.70000","0.24454","3.93316"
"14.80000","0.24620","3.95143"
"14.90000","0.24786","3.96998"
"15.00000","0.24956","3.98923"
"15.10000","0.25115","4.00529"
"15.20000","0.25298","4.02656"
"15.30000","0.25464","4.04336"
"15.40000","0.25624","4.05783"
"15.50000","0.25788","4.07467"
"15.60000","0.25955","4.09180"
"15.70000","0.26123","4.10878"
"15.80000","0.26292","4.12602"
"15.90000","0.26460","4.14199"
"16.00000","0.26623","4.15766"
"16.10000","0.26790","4.17437"
"16.20000","0.26954","4.18999"
"16.30000","0.27114","4.20518"
"16.40000","0.27277","4.22117"
"16.50000","0.27446","4.23794"
"16.60000","0.27626","4.25812"
"16.70000","0.27800","4.27558"
"16.80000","0.27966","4.29072"
"16.90000","0.28122","4.30420"
"17.00000","0.28293","4.32134"
"17.10000","0.28480","4.34205"
"17.20000","0.28643","4.35631"
"17.30000","0.28807","4.37126"
"17.40000","0.28970","4.38555"
"17.50000","0.29123","4.39764"
"17.60000","0.29278","4.41056"
"17.70000","0.29449","4.42772"
"17.80000","0.29615","4.44319"
"17.90000","0.29775","4.45570"
"18.00000","0.29935","4.46978"
"18.10000","0.30103","4.48571"
"18.20000","0.30280","4.50365"
"18.30000","0.30452","4.51979"
"18.40000","0.30610","4.53284"
"18.50000","0.30794","4.55287"
"18.60000","0.30976","4.57153"
"18.70000","0.31151","4.58788"
"18.80000","0.31321","4.60288"
"18.90000","0.31490","4.61782"
"19.00000","0.31656","4.63184"
"19.10000","0.31817","4.64519"
"19.20000","0.31978","4.65872"
"19.30000","0.32142","4.67327"
"19.40000","0.32310","4.68813"
"19.50000","0.32473","4.70173"
"19.60000","0.32636","4.71622"
"19.70000","0.32799","4.73016"
"19.80000","0.32961","4.74489"
"19.90000","0.33126","4.75964"
"20.00000","0.33288","4.77334"
"20.10000","0.33450","4.78683"
"20.20000","0.33616","4.80198"
"20.30000","0.33775","4.81577"
"20.40000","0.33943","4.83188"
"20.50000","0.34117","4.84817"
"20.60000","0.34281","4.86183"
"20.70000","0.34438","4.87405"
"20.80000","0.34605","4.88839"
"20.90000","0.34764","4.90058"
"21.00000","0.34925","4.91338"
"21.10000","0.35085","4.92601"
"21.20000","0.35249","4.93881"
"21.30000","0.35416","4.95222"
"21.40000","0.35586","4.96717"
"21.50000","0.35754","4.98094"
"21.60000","0.35927","4.99533"
"21.70000","0.36093","5.00882"
"21.80000","0.36288","5.02881"
"21.90000","0.36472","5.04551"
"22.00000","0.36648","5.06014"
"22.10000","0.36820","5.07399"
"22.20000","0.36986","5.08607"
"22.30000","0.37146","5.09793"
"22.40000","0.37310","5.11146"
"22.50000","0.37482","5.12631"
"22.60000","0.37661","5.14257"
"22.70000","0.37828","5.15594"
"22.80000","0.37985","5.16716"
"22.90000","0.38147","5.18031"
"23.00000","0.38315","5.19451"
"23.10000","0.38475","5.20621"
"23.20000","0.38640","5.21993"
"23.30000","0.38805","5.23354"
"23.40000","0.38962","5.24624"
"23.50000","0.39122","5.25854"
"23.60000","0.39290","5.27391"
"23.70000","0.39469","5.29168"
"23.80000","0.39649","5.30887"
"23.90000","0.39804","5.31952"
"24.00000","0.39961","5.33072"
"24.10000","0.40125","5.34451"
"24.20000","0.40291","5.35888"
"24.30000","0.40453","5.37192"
"24.40000","0.40620","5.38718"
"24.50000","0.40787","5.40108"
"24.60000","0.40949","5.41457"
"24.70000","0.41116","5.42903"
"24.80000","0.41286","5.44481"
"24.90000","0.41446","5.45736"
"25.00000","0.41614","5.47202"
"25.10000","0.41806","5.49272"
"25.20000","0.41992","5.51053"
"25.30000","0.42172","5.52690"
"25.40000","0.42338","5.53941"
"25.50000","0.42496","5.55045"
"25.60000","0.42657","5.56291"
"25.70000","0.42817","5.57442"
"25.80000","0.42982","5.58807"
"25.90000","0.43142","5.60029"
"26.00000","0.43298","5.61138"
"26.10000","0.43466","5.62658"
"26.20000","0.43639","5.64218"
"26.30000","0.43805","5.65612"
"26.40000","0.43969","5.66995"
"26.50000","0.44135","5.68384"
"26.60000","0.44302","5.69839"
"26.70000","0.44473","5.71478"
"26.80000","0.44648","5.73065"
"26.90000","0.44822","5.74662"
"27.00000","0.44997","5.76317"
"27.10000","0.45163","5.77721"
"27.20000","0.45324","5.78946"
"27.30000","0.45487","5.80338"
"27.40000","0.45653","5.81712"
"27.50000","0.45813","5.82949"
"27.60000","0.45969","5.84102"
"27.70000","0.46140","5.85694"
"27.80000","0.46315","5.87350"
"27.90000","0.46482","5.88772"
"28.00000","0.46641","5.89971"
"28.10000","0.46812","5.91513"
"28.20000","0.46972","5.92708"
"28.30000","0.47153","5.94507"
"28.40000","0.47319","5.95882"
"28.50000","0.47467","5.96806"
"28.60000","0.47630","5.98110"
"28.70000","0.47800","5.99759"
"28.80000","0.47971","6.01312"
"28.90000","0.48136","6.02693"
"29.00000","0.48304","6.04142"
"29.10000","0.48471","6.05609"
"29.20000","0.48636","6.06958"
"29.30000","0.48798","6.08247"
"29.40000","0.48961","6.09533"
"29.50000","0.49128","6.10944"
"29.60000","0.49296","6.12292"
"29.70000","0.49464","6.13715"
"29.80000","0.49634","6.15170"
"29.90000","0.49786","6.16092"
"30.00000","0.49963","6.17777"
"30.10000","0.50157","6.19809"
"30.20000","0.50333","6.21292"
"30.30000","0.50487","6.22168"
"30.40000","0.50645","6.23263"
"30.50000","0.50805","6.24404"
"30.60000","0.50965","6.25634"
"30.70000","0.51120","6.26673"
"30.80000","0.51280","6.27911"
"30.90000","0.51442","6.29236"
"31.00000","0.51600","6.30335"
"31.10000","0.51766","6.31782"
"31.20000","0.51935","6.33114"
"31.30000","0.52102","6.34438"
"31.40000","0.52271","6.35769"
"31.50000","0.52426","6.36656"
"31.60000","0.52604","6.38222"
"31.70000","0.52783","6.39791"
"31.80000","0.52947","6.40883"
"31.90000","0.53115","6.42082"
"32.00000","0.53279","6.43269"
"32.10000","0.53451","6.44675"
"32.20000","0.53621","6.46003"
"32.30000","0.53789","6.47407"
"32.40000","0.53957","6.48804"
"32.50000","0.54116","6.49956"
"32.60000","0.54284","6.51556"
"32.70000","0.54454","6.53021"
"32.80000","0.54616","6.54425"
"32.90000","0.54776","6.55701"
"33.00000","0.54946","6.57289"
"33.10000","0.55115","6.58883"
"33.20000","0.55280","6.60231"
"33.30000","0.55451","6.61833"
"33.40000","0.55637","6.63964"
"33.50000","0.55828","6.66074"
"33.60000","0.55988","6.67232"
"33.70000","0.56137","6.68181"
"33.80000","0.56297","6.69516"
"33.90000","0.56463","6.71007"
"34.00000","0.56622","6.72195"
"34.10000","0.56783","6.73580"
"34.20000","0.56948","6.75082"
"34.30000","0.57113","6.76517"
"34.40000","0.57279","6.78069"
"34.50000","0.57453","6.79935"
"34.60000","0.57622","6.81484"
"34.70000","0.57784","6.82914"
"34.80000","0.57959","6.84815"
"34.90000","0.58132","6.86426"
"35.00000","0.58307","6.88279"
"35.10000","0.58476","6.89794"
"35.20000","0.58646","6.91489"
"35.30000","0.58820","6.93214"
"35.40000","0.58988","6.94711"
"35.50000","0.59156","6.96378"
