General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{8132918D-4B7D-461B-9502-4DD8335E6856}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P1 W1 1"
Break (Standard) : Load at Break (Standard),"8.63610",N
Maximum Load : Maximum Load,"10.96072",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.69971"
"0.10000","0.00010","0.70037"
"0.20000","0.00060","0.70723"
"0.30000","0.00344","0.75189"
"0.40000","0.00587","0.78566"
"0.50000","0.00772","0.80795"
"0.60000","0.00945","0.82946"
"0.70000","0.01111","0.84902"
"0.80000","0.01278","0.86935"
"0.90000","0.01453","0.89051"
"1.00000","0.01623","0.91012"
"1.10000","0.01786","0.92815"
"1.20000","0.01963","0.94896"
"1.30000","0.02134","0.96897"
"1.40000","0.02307","0.98826"
"1.50000","0.02474","1.00596"
"1.60000","0.02634","1.02332"
"1.70000","0.02800","1.04168"
"1.80000","0.02968","1.05954"
"1.90000","0.03135","1.07634"
"2.00000","0.03298","1.09338"
"2.10000","0.03458","1.10872"
"2.20000","0.03614","1.12391"
"2.30000","0.03777","1.14053"
"2.40000","0.03941","1.15651"
"2.50000","0.04104","1.17247"
"2.60000","0.04269","1.18865"
"2.70000","0.04446","1.20570"
"2.80000","0.04616","1.22232"
"2.90000","0.04789","1.23790"
"3.00000","0.04957","1.25367"
"3.10000","0.05118","1.26839"
"3.20000","0.05280","1.28342"
"3.30000","0.05447","1.29904"
"3.40000","0.05609","1.31400"
"3.50000","0.05768","1.32815"
"3.60000","0.05933","1.34376"
"3.70000","0.06108","1.35972"
"3.80000","0.06273","1.37419"
"3.90000","0.06439","1.38861"
"4.00000","0.06611","1.40485"
"4.10000","0.06785","1.42021"
"4.20000","0.06950","1.43476"
"4.30000","0.07116","1.44862"
"4.40000","0.07284","1.46407"
"4.50000","0.07466","1.48061"
"4.60000","0.07638","1.49530"
"4.70000","0.07802","1.50871"
"4.80000","0.07970","1.52329"
"4.90000","0.08135","1.53662"
"5.00000","0.08300","1.55060"
"5.10000","0.08456","1.56314"
"5.20000","0.08606","1.57517"
"5.30000","0.08772","1.58918"
"5.40000","0.08935","1.60265"
"5.50000","0.09108","1.61751"
"5.60000","0.09286","1.63354"
"5.70000","0.09452","1.64771"
"5.80000","0.09615","1.66010"
"5.90000","0.09789","1.67514"
"6.00000","0.09974","1.69245"
"6.10000","0.10148","1.70835"
"6.20000","0.10320","1.72361"
"6.30000","0.10490","1.73950"
"6.40000","0.10655","1.75332"
"6.50000","0.10812","1.76613"
"6.60000","0.10978","1.78165"
"6.70000","0.11142","1.79584"
"6.80000","0.11302","1.80994"
"6.90000","0.11465","1.82380"
"7.00000","0.11621","1.83682"
"7.10000","0.11778","1.85036"
"7.20000","0.11935","1.86445"
"7.30000","0.12096","1.87942"
"7.40000","0.12261","1.89487"
"7.50000","0.12429","1.91023"
"7.60000","0.12592","1.92590"
"7.70000","0.12752","1.94003"
"7.80000","0.12928","1.95748"
"7.90000","0.13114","1.97649"
"8.00000","0.13287","1.99240"
"8.10000","0.13451","2.00752"
"8.20000","0.13616","2.02245"
"8.30000","0.13781","2.03779"
"8.40000","0.13953","2.05415"
"8.50000","0.14122","2.06982"
"8.60000","0.14286","2.08500"
"8.70000","0.14454","2.10119"
"8.80000","0.14622","2.11682"
"8.90000","0.14791","2.13225"
"9.00000","0.14957","2.14762"
"9.10000","0.15106","2.15995"
"9.20000","0.15285","2.17878"
"9.30000","0.15465","2.19685"
"9.40000","0.15637","2.21269"
"9.50000","0.15803","2.22822"
"9.60000","0.15973","2.24357"
"9.70000","0.16136","2.25788"
"9.80000","0.16297","2.27276"
"9.90000","0.16458","2.28647"
"10.00000","0.16620","2.30045"
"10.10000","0.16785","2.31517"
"10.20000","0.16957","2.33174"
"10.30000","0.17116","2.34507"
"10.40000","0.17276","2.35850"
"10.50000","0.17439","2.37235"
"10.60000","0.17609","2.38775"
"10.70000","0.17782","2.40338"
"10.80000","0.17954","2.41896"
"10.90000","0.18112","2.43245"
"11.00000","0.18267","2.44524"
"11.10000","0.18439","2.46196"
"11.20000","0.18615","2.47841"
"11.30000","0.18789","2.49476"
"11.40000","0.18959","2.51013"
"11.50000","0.19133","2.52652"
"11.60000","0.19306","2.54228"
"11.70000","0.19469","2.55640"
"11.80000","0.19637","2.57146"
"11.90000","0.19803","2.58566"
"12.00000","0.19965","2.59959"
"12.10000","0.20138","2.61572"
"12.20000","0.20309","2.63090"
"12.30000","0.20478","2.64514"
"12.40000","0.20646","2.66038"
"12.50000","0.20837","2.67975"
"12.60000","0.21011","2.69577"
"12.70000","0.21179","2.71059"
"12.80000","0.21350","2.72527"
"12.90000","0.21512","2.73900"
"13.00000","0.21672","2.75222"
"13.10000","0.21826","2.76575"
"13.20000","0.21993","2.78179"
"13.30000","0.22158","2.79759"
"13.40000","0.22316","2.81064"
"13.50000","0.22475","2.82452"
"13.60000","0.22641","2.84027"
"13.70000","0.22809","2.85608"
"13.80000","0.22972","2.87121"
"13.90000","0.23141","2.88757"
"14.00000","0.23308","2.90271"
"14.10000","0.23477","2.91877"
"14.20000","0.23642","2.93374"
"14.30000","0.23818","2.95112"
"14.40000","0.24001","2.96908"
"14.50000","0.24169","2.98395"
"14.60000","0.24322","2.99545"
"14.70000","0.24478","3.00917"
"14.80000","0.24638","3.02345"
"14.90000","0.24798","3.03684"
"15.00000","0.24954","3.05012"
"15.10000","0.25119","3.06600"
"15.20000","0.25289","3.08158"
"15.30000","0.25456","3.09704"
"15.40000","0.25621","3.11199"
"15.50000","0.25789","3.12748"
"15.60000","0.25952","3.14141"
"15.70000","0.26124","3.15790"
"15.80000","0.26310","3.17717"
"15.90000","0.26479","3.19173"
"16.00000","0.26639","3.20411"
"16.10000","0.26805","3.21866"
"16.20000","0.26974","3.23376"
"16.30000","0.27142","3.24870"
"16.40000","0.27305","3.26243"
"16.50000","0.27466","3.27522"
"16.60000","0.27623","3.28753"
"16.70000","0.27778","3.29972"
"16.80000","0.27942","3.31402"
"16.90000","0.28099","3.32687"
"17.00000","0.28261","3.34036"
"17.10000","0.28430","3.35576"
"17.20000","0.28601","3.37062"
"17.30000","0.28772","3.38620"
"17.40000","0.28939","3.39983"
"17.50000","0.29099","3.41297"
"17.60000","0.29279","3.42936"
"17.70000","0.29467","3.44808"
"17.80000","0.29648","3.46390"
"17.90000","0.29820","3.47777"
"18.00000","0.29972","3.48837"
"18.10000","0.30140","3.50192"
"18.20000","0.30300","3.51488"
"18.30000","0.30456","3.52531"
"18.40000","0.30612","3.53709"
"18.50000","0.30775","3.55066"
"18.60000","0.30939","3.56411"
"18.70000","0.31108","3.57815"
"18.80000","0.31281","3.59308"
"18.90000","0.31441","3.60462"
"19.00000","0.31598","3.61667"
"19.10000","0.31772","3.63230"
"19.20000","0.31948","3.64681"
"19.30000","0.32115","3.65985"
