General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{224FA7ED-68F7-4615-AA98-C90F55ADD0A0}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P4 W1 4"
Break (Standard) : Load at Break (Standard),"7.77504",N
Maximum Load : Maximum Load,"8.21367",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.57210"
"0.10000","0.00012","0.57330"
"0.20000","0.00110","0.58894"
"0.30000","0.00300","0.61652"
"0.40000","0.00509","0.64494"
"0.50000","0.00715","0.67181"
"0.60000","0.00909","0.69641"
"0.70000","0.01089","0.71858"
"0.80000","0.01257","0.73849"
"0.90000","0.01426","0.75789"
"1.00000","0.01588","0.77705"
"1.10000","0.01775","0.79724"
"1.20000","0.01932","0.81437"
"1.30000","0.02098","0.83302"
"1.40000","0.02267","0.85188"
"1.50000","0.02441","0.87047"
"1.60000","0.02614","0.88891"
"1.70000","0.02783","0.90700"
"1.80000","0.02948","0.92403"
"1.90000","0.03111","0.94137"
"2.00000","0.03280","0.95888"
"2.10000","0.03448","0.97613"
"2.20000","0.03619","0.99379"
"2.30000","0.03778","1.00970"
"2.40000","0.03946","1.02734"
"2.50000","0.04113","1.04433"
"2.60000","0.04272","1.05999"
"2.70000","0.04433","1.07636"
"2.80000","0.04594","1.09203"
"2.90000","0.04761","1.10892"
"3.00000","0.04948","1.12940"
"3.10000","0.05119","1.14627"
"3.20000","0.05285","1.16261"
"3.30000","0.05455","1.17913"
"3.40000","0.05613","1.19293"
"3.50000","0.05780","1.20943"
"3.60000","0.05947","1.22603"
"3.70000","0.06107","1.24006"
"3.80000","0.06277","1.25617"
"3.90000","0.06449","1.27343"
"4.00000","0.06619","1.28930"
"4.10000","0.06792","1.30594"
"4.20000","0.06953","1.32010"
"4.30000","0.07102","1.33296"
"4.40000","0.07273","1.34943"
"4.50000","0.07453","1.36655"
"4.60000","0.07617","1.38141"
"4.70000","0.07780","1.39610"
"4.80000","0.07944","1.41194"
"4.90000","0.08118","1.42753"
"5.00000","0.08295","1.44350"
"5.10000","0.08466","1.45996"
"5.20000","0.08636","1.47450"
"5.30000","0.08807","1.49056"
"5.40000","0.08972","1.50531"
"5.50000","0.09141","1.52046"
"5.60000","0.09311","1.53594"
"5.70000","0.09475","1.54992"
"5.80000","0.09650","1.56711"
"5.90000","0.09821","1.58229"
"6.00000","0.09990","1.59674"
"6.10000","0.10163","1.61269"
"6.20000","0.10326","1.62641"
"6.30000","0.10495","1.64229"
"6.40000","0.10666","1.65767"
"6.50000","0.10822","1.67116"
"6.60000","0.10976","1.68376"
"6.70000","0.11133","1.69834"
"6.80000","0.11293","1.71182"
