General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{EBAD081E-4578-4E09-860C-C3E371A52894}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P8 W2 2"
Break (Standard) : Load at Break (Standard),"23.33864",N
Maximum Load : Maximum Load,"26.03521",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00353","0.23192"
"0.10000","0.00385","0.23898"
"0.20000","0.00528","0.27445"
"0.30000","0.00709","0.31736"
"0.40000","0.00904","0.36295"
"0.50000","0.01097","0.40575"
"0.60000","0.01286","0.44740"
"0.70000","0.01454","0.48377"
"0.80000","0.01619","0.51868"
"0.90000","0.01786","0.55366"
"1.00000","0.01968","0.59322"
"1.10000","0.02140","0.62854"
"1.20000","0.02306","0.66361"
"1.30000","0.02469","0.69668"
"1.40000","0.02631","0.73083"
"1.50000","0.02796","0.76490"
"1.60000","0.02957","0.79820"
"1.70000","0.03123","0.83321"
"1.80000","0.03285","0.86631"
"1.90000","0.03446","0.90052"
"2.00000","0.03615","0.93562"
"2.10000","0.03783","0.97035"
"2.20000","0.03952","1.00530"
"2.30000","0.04120","1.03956"
"2.40000","0.04291","1.07482"
"2.50000","0.04461","1.10783"
"2.60000","0.04627","1.14080"
"2.70000","0.04792","1.17239"
"2.80000","0.04954","1.20381"
"2.90000","0.05125","1.23750"
"3.00000","0.05290","1.26864"
"3.10000","0.05452","1.29852"
"3.20000","0.05616","1.32958"
"3.30000","0.05783","1.36007"
"3.40000","0.05950","1.39252"
"3.50000","0.06110","1.42256"
"3.60000","0.06269","1.45186"
"3.70000","0.06435","1.48427"
"3.80000","0.06614","1.52008"
"3.90000","0.06791","1.55514"
"4.00000","0.06956","1.58602"
"4.10000","0.07121","1.61729"
"4.20000","0.07277","1.64586"
"4.30000","0.07468","1.68482"
"4.40000","0.07668","1.72486"
"4.50000","0.07862","1.76327"
"4.60000","0.08021","1.79163"
"4.70000","0.08170","1.81774"
"4.80000","0.08339","1.85064"
"4.90000","0.08507","1.88366"
"5.00000","0.08682","1.91856"
"5.10000","0.08845","1.94983"
"5.20000","0.09003","1.97933"
"5.30000","0.09163","2.00970"
"5.40000","0.09330","2.04320"
"5.50000","0.09492","2.07419"
"5.60000","0.09653","2.10649"
"5.70000","0.09835","2.14526"
"5.80000","0.10008","2.18032"
"5.90000","0.10169","2.21240"
"6.00000","0.10326","2.24292"
"6.10000","0.10484","2.27456"
"6.20000","0.10650","2.30782"
"6.30000","0.10808","2.33863"
"6.40000","0.10964","2.36829"
"6.50000","0.11119","2.39762"
"6.60000","0.11281","2.42920"
"6.70000","0.11454","2.46431"
"6.80000","0.11618","2.49568"
"6.90000","0.11792","2.53059"
"7.00000","0.11960","2.56269"
"7.10000","0.12124","2.59351"
"7.20000","0.12287","2.62474"
"7.30000","0.12460","2.65975"
"7.40000","0.12633","2.69355"
"7.50000","0.12792","2.72354"
"7.60000","0.12957","2.75622"
"7.70000","0.13140","2.79421"
"7.80000","0.13307","2.82596"
"7.90000","0.13471","2.85765"
"8.00000","0.13635","2.89091"
"8.10000","0.13802","2.92683"
"8.20000","0.13963","2.96369"
"8.30000","0.14124","3.00038"
"8.40000","0.14288","3.03752"
"8.50000","0.14455","3.07885"
"8.60000","0.14634","3.12621"
"8.70000","0.14812","3.17296"
"8.80000","0.14978","3.21353"
"8.90000","0.15143","3.25531"
"9.00000","0.15342","3.31060"
"9.10000","0.15523","3.35790"
"9.20000","0.15682","3.39518"
"9.30000","0.15838","3.43351"
"9.40000","0.16008","3.47826"
"9.50000","0.16171","3.52079"
"9.60000","0.16331","3.56315"
"9.70000","0.16498","3.60739"
"9.80000","0.16661","3.65122"
"9.90000","0.16828","3.69668"
"10.00000","0.16994","3.74151"
"10.10000","0.17159","3.78645"
"10.20000","0.17324","3.83110"
"10.30000","0.17490","3.87647"
"10.40000","0.17665","3.92577"
"10.50000","0.17827","3.96825"
"10.60000","0.17988","4.01111"
"10.70000","0.18154","4.05580"
"10.80000","0.18332","4.10573"
"10.90000","0.18514","4.15663"
"11.00000","0.18690","4.20385"
"11.10000","0.18843","4.24153"
"11.20000","0.19005","4.28408"
"11.30000","0.19164","4.32552"
"11.40000","0.19315","4.36444"
"11.50000","0.19472","4.40602"
"11.60000","0.19633","4.44956"
"11.70000","0.19804","4.49716"
"11.80000","0.19971","4.54268"
"11.90000","0.20135","4.58702"
"12.00000","0.20294","4.62867"
"12.10000","0.20445","4.66685"
"12.20000","0.20604","4.70969"
"12.30000","0.20788","4.76216"
"12.40000","0.20968","4.81149"
"12.50000","0.21138","4.85451"
"12.60000","0.21302","4.89615"
"12.70000","0.21474","4.94098"
"12.80000","0.21642","4.98394"
"12.90000","0.21803","5.02284"
"13.00000","0.21966","5.06346"
"13.10000","0.22134","5.10607"
"13.20000","0.22303","5.14886"
"13.30000","0.22477","5.19333"
"13.40000","0.22639","5.23284"
"13.50000","0.22798","5.27144"
"13.60000","0.22970","5.31524"
"13.70000","0.23144","5.35920"
"13.80000","0.23319","5.40347"
"13.90000","0.23489","5.44337"
"14.00000","0.23656","5.48297"
"14.10000","0.23837","5.52865"
"14.20000","0.24012","5.57007"
"14.30000","0.24187","5.61098"
"14.40000","0.24359","5.65049"
"14.50000","0.24516","5.68300"
"14.60000","0.24676","5.71784"
"14.70000","0.24847","5.75827"
"14.80000","0.25012","5.79399"
"14.90000","0.25168","5.82460"
"15.00000","0.25319","5.85541"
"15.10000","0.25479","5.88948"
"15.20000","0.25642","5.92474"
"15.30000","0.25805","5.96001"
"15.40000","0.25962","5.99150"
"15.50000","0.26122","6.02513"
"15.60000","0.26295","6.06394"
"15.70000","0.26469","6.10245"
"15.80000","0.26640","6.13786"
"15.90000","0.26809","6.17268"
"16.00000","0.26978","6.20692"
"16.10000","0.27143","6.23973"
"16.20000","0.27310","6.27350"
"16.30000","0.27475","6.30793"
"16.40000","0.27644","6.34129"
"16.50000","0.27813","6.37627"
"16.60000","0.27977","6.40795"
"16.70000","0.28139","6.43874"
"16.80000","0.28311","6.47388"
"16.90000","0.28489","6.51205"
"17.00000","0.28656","6.54334"
"17.10000","0.28818","6.57323"
"17.20000","0.28993","6.60962"
"17.30000","0.29147","6.63492"
"17.40000","0.29307","6.66519"
"17.50000","0.29485","6.70481"
"17.60000","0.29659","6.74089"
"17.70000","0.29822","6.77046"
"17.80000","0.29984","6.80124"
"17.90000","0.30150","6.83481"
"18.00000","0.30314","6.86642"
"18.10000","0.30470","6.89404"
"18.20000","0.30633","6.92520"
"18.30000","0.30801","6.95908"
"18.40000","0.30976","6.99476"
"18.50000","0.31149","7.02839"
"18.60000","0.31327","7.06531"
"18.70000","0.31486","7.09189"
"18.80000","0.31660","7.12792"
"18.90000","0.31838","7.16239"
"19.00000","0.32000","7.19166"
"19.10000","0.32161","7.21982"
"19.20000","0.32327","7.25250"
"19.30000","0.32489","7.28106"
"19.40000","0.32647","7.30878"
"19.50000","0.32803","7.33671"
"19.60000","0.32969","7.36935"
"19.70000","0.33134","7.39941"
"19.80000","0.33300","7.42943"
"19.90000","0.33471","7.46279"
"20.00000","0.33642","7.49676"
"20.10000","0.33807","7.52628"
"20.20000","0.33967","7.55365"
"20.30000","0.34132","7.58423"
"20.40000","0.34305","7.61836"
"20.50000","0.34473","7.64985"
"20.60000","0.34643","7.68238"
"20.70000","0.34834","7.72461"
"20.80000","0.35016","7.76125"
"20.90000","0.35190","7.79185"
"21.00000","0.35348","7.81770"
"21.10000","0.35515","7.84751"
"21.20000","0.35680","7.87692"
"21.30000","0.35836","7.90164"
"21.40000","0.35990","7.92604"
"21.50000","0.36148","7.95422"
"21.60000","0.36309","7.98315"
"21.70000","0.36470","8.01153"
"21.80000","0.36642","8.04638"
"21.90000","0.36807","8.07616"
"22.00000","0.36967","8.10371"
"22.10000","0.37141","8.13848"
"22.20000","0.37302","8.16540"
"22.30000","0.37468","8.19577"
"22.40000","0.37642","8.23010"
"22.50000","0.37808","8.25919"
"22.60000","0.37975","8.28913"
"22.70000","0.38139","8.31709"
"22.80000","0.38305","8.34554"
"22.90000","0.38470","8.37395"
"23.00000","0.38635","8.40106"
"23.10000","0.38800","8.42942"
"23.20000","0.38969","8.45823"
"23.30000","0.39130","8.48368"
"23.40000","0.39291","8.51032"
"23.50000","0.39454","8.53808"
"23.60000","0.39618","8.56552"
"23.70000","0.39778","8.59195"
"23.80000","0.39952","8.62514"
"23.90000","0.40131","8.65996"
"24.00000","0.40310","8.69434"
"24.10000","0.40491","8.72908"
"24.20000","0.40666","8.76017"
"24.30000","0.40829","8.78636"
"24.40000","0.40995","8.81336"
"24.50000","0.41168","8.84455"
"24.60000","0.41338","8.87351"
"24.70000","0.41501","8.89920"
"24.80000","0.41667","8.92704"
"24.90000","0.41836","8.95597"
"25.00000","0.42004","8.98376"
"25.10000","0.42164","9.00798"
"25.20000","0.42322","9.03104"
"25.30000","0.42489","9.06036"
"25.40000","0.42658","9.08861"
"25.50000","0.42816","9.11188"
"25.60000","0.42978","9.13783"
"25.70000","0.43137","9.16176"
"25.80000","0.43294","9.18573"
"25.90000","0.43455","9.21096"
"26.00000","0.43614","9.23516"
"26.10000","0.43776","9.26160"
"26.20000","0.43944","9.29001"
"26.30000","0.44112","9.31852"
"26.40000","0.44279","9.34590"
"26.50000","0.44449","9.37424"
"26.60000","0.44617","9.40087"
"26.70000","0.44782","9.42514"
"26.80000","0.44957","9.45368"
"26.90000","0.45129","9.48009"
"27.00000","0.45282","9.49757"
"27.10000","0.45479","9.53733"
"27.20000","0.45672","9.57187"
"27.30000","0.45843","9.59573"
"27.40000","0.46000","9.61461"
"27.50000","0.46156","9.63462"
"27.60000","0.46329","9.66372"
"27.70000","0.46496","9.68718"
"27.80000","0.46651","9.70667"
"27.90000","0.46802","9.72512"
"28.00000","0.46961","9.74888"
"28.10000","0.47131","9.77764"
"28.20000","0.47304","9.80616"
"28.30000","0.47472","9.83089"
"28.40000","0.47641","9.85729"
"28.50000","0.47807","9.88101"
"28.60000","0.47995","9.91599"
"28.70000","0.48192","9.95312"
"28.80000","0.48362","9.97647"
"28.90000","0.48523","9.99763"
"29.00000","0.48697","10.02644"
"29.10000","0.48862","10.05050"
"29.20000","0.49014","10.06740"
"29.30000","0.49170","10.08852"
"29.40000","0.49338","10.11580"
"29.50000","0.49504","10.14053"
"29.60000","0.49659","10.16031"
"29.70000","0.49819","10.18326"
"29.80000","0.49986","10.20983"
"29.90000","0.50152","10.23576"
"30.00000","0.50321","10.26205"
"30.10000","0.50485","10.28623"
"30.20000","0.50645","10.30980"
"30.30000","0.50800","10.33122"
"30.40000","0.50971","10.36111"
