General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{30ECA25D-7FFF-4A2A-9E1D-C876A2BD86DE}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P4 W1 2"
Break (Standard) : Load at Break (Standard),"9.97500",N
Maximum Load : Maximum Load,"12.55070",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.31564"
"0.10000","0.00011","0.31610"
"0.20000","0.00045","0.31957"
"0.30000","0.00282","0.34515"
"0.40000","0.00552","0.37059"
"0.50000","0.00775","0.38950"
"0.60000","0.00960","0.40427"
"0.70000","0.01134","0.41820"
"0.80000","0.01312","0.43146"
"0.90000","0.01488","0.44156"
"1.00000","0.01646","0.45298"
"1.10000","0.01812","0.46479"
"1.20000","0.01982","0.47692"
"1.30000","0.02143","0.48760"
"1.40000","0.02304","0.49837"
"1.50000","0.02467","0.50883"
"1.60000","0.02636","0.52054"
"1.70000","0.02806","0.53209"
"1.80000","0.02973","0.54302"
"1.90000","0.03148","0.55448"
"2.00000","0.03321","0.56538"
"2.10000","0.03491","0.57589"
"2.20000","0.03648","0.58504"
"2.30000","0.03818","0.59607"
"2.40000","0.03998","0.60595"
"2.50000","0.04160","0.61573"
"2.60000","0.04321","0.62532"
"2.70000","0.04488","0.63615"
"2.80000","0.04648","0.64479"
"2.90000","0.04801","0.65300"
"3.00000","0.04954","0.66161"
"3.10000","0.05114","0.67099"
"3.20000","0.05282","0.68082"
"3.30000","0.05452","0.69109"
"3.40000","0.05618","0.70023"
"3.50000","0.05784","0.71024"
"3.60000","0.05950","0.71914"
"3.70000","0.06117","0.72828"
"3.80000","0.06293","0.73865"
"3.90000","0.06466","0.74834"
"4.00000","0.06638","0.75766"
"4.10000","0.06808","0.76706"
"4.20000","0.06975","0.77587"
"4.30000","0.07144","0.78492"
"4.40000","0.07312","0.79450"
"4.50000","0.07472","0.80289"
"4.60000","0.07635","0.81174"
"4.70000","0.07803","0.82044"
"4.80000","0.07971","0.83004"
"4.90000","0.08135","0.83883"
"5.00000","0.08287","0.84602"
"5.10000","0.08445","0.85453"
"5.20000","0.08611","0.86361"
"5.30000","0.08789","0.87369"
"5.40000","0.08959","0.88299"
"5.50000","0.09122","0.89118"
"5.60000","0.09295","0.90135"
"5.70000","0.09474","0.91191"
"5.80000","0.09638","0.92089"
"5.90000","0.09806","0.92973"
"6.00000","0.09970","0.93921"
"6.10000","0.10137","0.94929"
"6.20000","0.10304","0.95943"
"6.30000","0.10467","0.96880"
"6.40000","0.10625","0.97809"
"6.50000","0.10780","0.98787"
"6.60000","0.10942","0.99781"
"6.70000","0.11119","1.00918"
"6.80000","0.11291","1.02043"
"6.90000","0.11461","1.03101"
"7.00000","0.11619","1.04104"
"7.10000","0.11789","1.05222"
"7.20000","0.11957","1.06256"
"7.30000","0.12120","1.07296"
"7.40000","0.12291","1.08371"
"7.50000","0.12458","1.09417"
"7.60000","0.12622","1.10485"
"7.70000","0.12783","1.11430"
"7.80000","0.12943","1.12407"
"7.90000","0.13105","1.13435"
"8.00000","0.13272","1.14503"
"8.10000","0.13443","1.15686"
"8.20000","0.13618","1.16879"
"8.30000","0.13787","1.18030"
"8.40000","0.13950","1.19050"
"8.50000","0.14116","1.20292"
"8.60000","0.14280","1.21485"
"8.70000","0.14456","1.22904"
"8.80000","0.14639","1.24356"
"8.90000","0.14813","1.25669"
"9.00000","0.14980","1.26955"
"9.10000","0.15154","1.28364"
"9.20000","0.15324","1.29638"
"9.30000","0.15485","1.30873"
"9.40000","0.15643","1.32071"
"9.50000","0.15801","1.33355"
"9.60000","0.15969","1.34631"
"9.70000","0.16136","1.35885"
"9.80000","0.16305","1.37247"
"9.90000","0.16479","1.38684"
"10.00000","0.16652","1.40140"
"10.10000","0.16819","1.41351"
"10.20000","0.16982","1.42588"
"10.30000","0.17153","1.44034"
"10.40000","0.17330","1.45369"
"10.50000","0.17486","1.46552"
"10.60000","0.17645","1.47789"
"10.70000","0.17814","1.49175"
"10.80000","0.17979","1.50454"
"10.90000","0.18135","1.51696"
"11.00000","0.18294","1.52896"
"11.10000","0.18454","1.54102"
"11.20000","0.18621","1.55454"
"11.30000","0.18784","1.56679"
"11.40000","0.18944","1.57922"
"11.50000","0.19111","1.59181"
"11.60000","0.19285","1.60521"
"11.70000","0.19453","1.61863"
"11.80000","0.19621","1.63175"
"11.90000","0.19791","1.64487"
"12.00000","0.19957","1.65874"
"12.10000","0.20127","1.67441"
"12.20000","0.20307","1.69305"
"12.30000","0.20487","1.71265"
"12.40000","0.20658","1.72915"
"12.50000","0.20813","1.74245"
"12.60000","0.20964","1.75627"
"12.70000","0.21123","1.77222"
"12.80000","0.21284","1.78832"
"12.90000","0.21447","1.80447"
"13.00000","0.21609","1.82049"
"13.10000","0.21771","1.83581"
"13.20000","0.21935","1.85257"
"13.30000","0.22106","1.86927"
"13.40000","0.22271","1.88576"
"13.50000","0.22429","1.90102"
"13.60000","0.22608","1.92001"
"13.70000","0.22786","1.93785"
"13.80000","0.22956","1.95455"
"13.90000","0.23135","1.97245"
"14.00000","0.23307","1.98858"
"14.10000","0.23474","2.00304"
"14.20000","0.23640","2.01931"
"14.30000","0.23810","2.03564"
"14.40000","0.23980","2.05233"
