General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{7133794E-724F-42B7-8FAE-5B262A83C005}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P9 W2 2"
Break (Standard) : Load at Break (Standard),"11.32102",N
Maximum Load : Maximum Load,"14.86039",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.68636"
"0.10000","0.00008","0.68732"
"0.20000","0.00087","0.69979"
"0.30000","0.00357","0.74696"
"0.40000","0.00585","0.78315"
"0.50000","0.00770","0.81142"
"0.60000","0.00937","0.83650"
"0.70000","0.01104","0.86231"
"0.80000","0.01270","0.88844"
"0.90000","0.01434","0.91435"
"1.00000","0.01596","0.94010"
"1.10000","0.01755","0.96556"
"1.20000","0.01933","0.99533"
"1.30000","0.02109","1.02385"
"1.40000","0.02284","1.05294"
"1.50000","0.02454","1.08085"
"1.60000","0.02623","1.10729"
"1.70000","0.02787","1.13320"
"1.80000","0.02951","1.15822"
"1.90000","0.03115","1.18303"
"2.00000","0.03279","1.20775"
"2.10000","0.03442","1.23214"
"2.20000","0.03611","1.25700"
"2.30000","0.03778","1.28181"
"2.40000","0.03952","1.30750"
"2.50000","0.04121","1.33309"
"2.60000","0.04292","1.35806"
"2.70000","0.04459","1.38273"
"2.80000","0.04627","1.40700"
"2.90000","0.04795","1.43225"
"3.00000","0.04947","1.45300"
"3.10000","0.05116","1.47805"
"3.20000","0.05297","1.50591"
"3.30000","0.05474","1.53245"
"3.40000","0.05642","1.55632"
"3.50000","0.05816","1.58185"
"3.60000","0.05982","1.60536"
"3.70000","0.06138","1.62666"
"3.80000","0.06294","1.64818"
"3.90000","0.06455","1.67068"
"4.00000","0.06637","1.69833"
"4.10000","0.06821","1.72496"
"4.20000","0.06990","1.74838"
"4.30000","0.07135","1.76609"
"4.40000","0.07315","1.79350"
"4.50000","0.07504","1.82137"
"4.60000","0.07663","1.84207"
"4.70000","0.07814","1.86070"
"4.80000","0.07974","1.88248"
"4.90000","0.08140","1.90556"
"5.00000","0.08296","1.92588"
"5.10000","0.08454","1.94718"
"5.20000","0.08616","1.96937"
"5.30000","0.08782","1.99283"
"5.40000","0.08942","2.01428"
"5.50000","0.09105","2.03666"
"5.60000","0.09277","2.06096"
"5.70000","0.09444","2.08372"
"5.80000","0.09607","2.10531"
"5.90000","0.09775","2.12823"
"6.00000","0.09952","2.15301"
"6.10000","0.10126","2.17575"
"6.20000","0.10289","2.19655"
"6.30000","0.10470","2.22174"
"6.40000","0.10655","2.24680"
"6.50000","0.10821","2.26655"
"6.60000","0.10980","2.28603"
"6.70000","0.11139","2.30533"
"6.80000","0.11301","2.32533"
"6.90000","0.11455","2.34390"
"7.00000","0.11617","2.36465"
"7.10000","0.11784","2.38633"
"7.20000","0.11947","2.40710"
"7.30000","0.12109","2.42654"
"7.40000","0.12276","2.44818"
"7.50000","0.12441","2.46843"
"7.60000","0.12592","2.48626"
"7.70000","0.12773","2.51098"
"7.80000","0.12966","2.53731"
"7.90000","0.13149","2.56094"
"8.00000","0.13318","2.58106"
"8.10000","0.13485","2.60113"
"8.20000","0.13656","2.62171"
"8.30000","0.13823","2.64188"
"8.40000","0.13989","2.66231"
"8.50000","0.14155","2.68218"
"8.60000","0.14322","2.70256"
"8.70000","0.14489","2.72273"
"8.80000","0.14651","2.74154"
"8.90000","0.14807","2.76024"
"9.00000","0.14968","2.77907"
"9.10000","0.15139","2.80137"
"9.20000","0.15309","2.82268"
"9.30000","0.15479","2.84391"
"9.40000","0.15638","2.86197"
"9.50000","0.15803","2.88229"
"9.60000","0.15978","2.90476"
"9.70000","0.16149","2.92586"
"9.80000","0.16321","2.94673"
"9.90000","0.16487","2.96670"
"10.00000","0.16645","2.98495"
"10.10000","0.16813","3.00487"
"10.20000","0.16985","3.02685"
"10.30000","0.17152","3.04633"
"10.40000","0.17308","3.06404"
"10.50000","0.17472","3.08307"
"10.60000","0.17644","3.10450"
"10.70000","0.17817","3.12593"
"10.80000","0.17993","3.14740"
"10.90000","0.18145","3.16239"
"11.00000","0.18307","3.18181"
"11.10000","0.18479","3.20255"
"11.20000","0.18640","3.22035"
"11.30000","0.18804","3.23954"
"11.40000","0.18970","3.25887"
"11.50000","0.19127","3.27607"
"11.60000","0.19279","3.29245"
"11.70000","0.19446","3.31389"
"11.80000","0.19614","3.33722"
"11.90000","0.19786","3.36148"
"12.00000","0.19958","3.38570"
"12.10000","0.20126","3.40934"
"12.20000","0.20299","3.43541"
"12.30000","0.20471","3.46044"
"12.40000","0.20638","3.48390"
"12.50000","0.20795","3.50548"
"12.60000","0.20955","3.52711"
"12.70000","0.21125","3.55275"
"12.80000","0.21286","3.57436"
"12.90000","0.21446","3.59665"
"13.00000","0.21618","3.62263"
"13.10000","0.21791","3.64810"
"13.20000","0.21954","3.67089"
"13.30000","0.22121","3.69443"
"13.40000","0.22281","3.71591"
"13.50000","0.22441","3.73765"
"13.60000","0.22605","3.76015"
"13.70000","0.22774","3.78426"
"13.80000","0.22944","3.80830"
"13.90000","0.23117","3.83387"
"14.00000","0.23288","3.85765"
"14.10000","0.23454","3.87928"
"14.20000","0.23616","3.89999"
"14.30000","0.23795","3.92616"
"14.40000","0.23981","3.95238"
"14.50000","0.24154","3.97441"
