General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{E934C12C-0DDB-4482-BE76-BAB5D4719ED0}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P6 W2 2"
Break (Standard) : Load at Break (Standard),"16.04752",N
Maximum Load : Maximum Load,"28.92044",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.57265"
"0.10000","0.00010","0.57610"
"0.20000","0.00063","0.59510"
"0.30000","0.00190","0.64218"
"0.40000","0.00385","0.71362"
"0.50000","0.00622","0.79922"
"0.60000","0.00854","0.88310"
"0.70000","0.01067","0.95744"
"0.80000","0.01260","1.02250"
"0.90000","0.01428","1.07853"
"1.00000","0.01594","1.13320"
"1.10000","0.01770","1.19328"
"1.20000","0.01942","1.24990"
"1.30000","0.02115","1.30751"
"1.40000","0.02280","1.36217"
"1.50000","0.02454","1.41767"
"1.60000","0.02613","1.47071"
"1.70000","0.02783","1.52761"
"1.80000","0.02952","1.58295"
"1.90000","0.03111","1.63471"
"2.00000","0.03278","1.68923"
"2.10000","0.03451","1.74621"
"2.20000","0.03626","1.80451"
"2.30000","0.03788","1.85569"
"2.40000","0.03951","1.90650"
"2.50000","0.04114","1.95819"
"2.60000","0.04277","2.00876"
"2.70000","0.04440","2.05912"
"2.80000","0.04612","2.11389"
"2.90000","0.04781","2.16632"
"3.00000","0.04950","2.21876"
"3.10000","0.05114","2.26857"
"3.20000","0.05284","2.32087"
"3.30000","0.05457","2.37417"
"3.40000","0.05626","2.42487"
"3.50000","0.05803","2.47308"
"3.60000","0.05973","2.52489"
"3.70000","0.06142","2.57578"
"3.80000","0.06313","2.62778"
"3.90000","0.06483","2.67945"
"4.00000","0.06643","2.72703"
"4.10000","0.06813","2.77861"
"4.20000","0.06978","2.82849"
"4.30000","0.07135","2.87546"
"4.40000","0.07297","2.92429"
"4.50000","0.07461","2.97457"
"4.60000","0.07624","3.02397"
"4.70000","0.07792","3.07617"
"4.80000","0.07968","3.13149"
"4.90000","0.08137","3.18345"
"5.00000","0.08303","3.23398"
"5.10000","0.08469","3.28418"
"5.20000","0.08630","3.33246"
"5.30000","0.08813","3.39082"
"5.40000","0.08984","3.44259"
"5.50000","0.09144","3.48913"
"5.60000","0.09310","3.53838"
"5.70000","0.09472","3.58600"
"5.80000","0.09637","3.63557"
"5.90000","0.09795","3.68153"
"6.00000","0.09953","3.72896"
"6.10000","0.10110","3.77531"
"6.20000","0.10267","3.82200"
"6.30000","0.10434","3.87309"
"6.40000","0.10604","3.92500"
"6.50000","0.10772","3.97584"
"6.60000","0.10941","4.02622"
"6.70000","0.11103","4.07332"
"6.80000","0.11286","4.13076"
"6.90000","0.11459","4.18098"
"7.00000","0.11628","4.23067"
"7.10000","0.11800","4.28032"
"7.20000","0.11973","4.33061"
"7.30000","0.12129","4.37259"
"7.40000","0.12281","4.41267"
"7.50000","0.12443","4.45709"
"7.60000","0.12598","4.49871"
"7.70000","0.12754","4.54157"
"7.80000","0.12922","4.58999"
"7.90000","0.13092","4.63932"
"8.00000","0.13257","4.68655"
"8.10000","0.13425","4.73550"
"8.20000","0.13593","4.78468"
"8.30000","0.13766","4.83613"
"8.40000","0.13945","4.89054"
"8.50000","0.14108","4.93607"
"8.60000","0.14283","4.98811"
"8.70000","0.14484","5.05260"
"8.80000","0.14659","5.10328"
"8.90000","0.14827","5.14951"
"9.00000","0.15000","5.20022"
"9.10000","0.15166","5.24751"
"9.20000","0.15327","5.29275"
"9.30000","0.15495","5.34044"
"9.40000","0.15659","5.38826"
"9.50000","0.15821","5.43438"
"9.60000","0.15986","5.48331"
"9.70000","0.16150","5.53113"
"9.80000","0.16320","5.58283"
"9.90000","0.16471","5.62455"
"10.00000","0.16648","5.68146"
"10.10000","0.16824","5.73686"
"10.20000","0.17009","5.79784"
"10.30000","0.17170","5.84444"
"10.40000","0.17326","5.88950"
"10.50000","0.17491","5.93997"
"10.60000","0.17652","5.98722"
"10.70000","0.17814","6.03615"
"10.80000","0.17974","6.08357"
"10.90000","0.18141","6.13564"
"11.00000","0.18306","6.18520"
"11.10000","0.18465","6.23149"
"11.20000","0.18627","6.28010"
"11.30000","0.18787","6.32708"
"11.40000","0.18952","6.37612"
"11.50000","0.19114","6.42289"
"11.60000","0.19279","6.47242"
"11.70000","0.19437","6.51779"
"11.80000","0.19598","6.56499"
"11.90000","0.19753","6.60916"
"12.00000","0.19926","6.66428"
"12.10000","0.20108","6.72194"
"12.20000","0.20277","6.77256"
"12.30000","0.20446","6.82301"
"12.40000","0.20611","6.87103"
"12.50000","0.20775","6.91924"
"12.60000","0.20938","6.96734"
"12.70000","0.21106","7.01687"
"12.80000","0.21277","7.06916"
"12.90000","0.21456","7.12425"
"13.00000","0.21632","7.17797"
"13.10000","0.21807","7.23069"
"13.20000","0.21959","7.27045"
"13.30000","0.22138","7.32650"
"13.40000","0.22321","7.38315"
"13.50000","0.22475","7.42295"
"13.60000","0.22641","7.47094"
"13.70000","0.22807","7.52010"
"13.80000","0.22971","7.56755"
"13.90000","0.23128","7.61121"
"14.00000","0.23284","7.65486"
"14.10000","0.23451","7.70528"
"14.20000","0.23616","7.75493"
"14.30000","0.23776","7.80166"
"14.40000","0.23947","7.85546"
"14.50000","0.24121","7.90937"
"14.60000","0.24285","7.95722"
"14.70000","0.24454","8.00863"
"14.80000","0.24622","8.06018"
"14.90000","0.24785","8.10832"
"15.00000","0.24953","8.15897"
