General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{06EC614E-CC5B-4FDA-BAE4-EF309750B64E}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P2 W1 1"
Break (Standard) : Load at Break (Standard),"23.87923",N
Maximum Load : Maximum Load,"24.24997",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.71059"
"0.10000","0.00009","0.71148"
"0.20000","0.00080","0.73077"
"0.30000","0.00337","0.80252"
"0.40000","0.00548","0.85392"
"0.50000","0.00734","0.89623"
"0.60000","0.00910","0.93381"
"0.70000","0.01083","0.96782"
"0.80000","0.01250","1.00124"
"0.90000","0.01419","1.03606"
"1.00000","0.01602","1.07393"
"1.10000","0.01776","1.10819"
"1.20000","0.01953","1.14490"
"1.30000","0.02119","1.17750"
"1.40000","0.02283","1.21062"
"1.50000","0.02451","1.24419"
"1.60000","0.02616","1.27696"
"1.70000","0.02785","1.31087"
"1.80000","0.02954","1.34403"
"1.90000","0.03120","1.37656"
"2.00000","0.03292","1.41112"
"2.10000","0.03460","1.44456"
"2.20000","0.03633","1.47831"
"2.30000","0.03803","1.51069"
"2.40000","0.03963","1.54053"
"2.50000","0.04122","1.57000"
"2.60000","0.04277","1.59843"
"2.70000","0.04451","1.63247"
"2.80000","0.04636","1.66733"
"2.90000","0.04809","1.69901"
"3.00000","0.04971","1.72807"
"3.10000","0.05135","1.75916"
"3.20000","0.05303","1.78849"
"3.30000","0.05454","1.81550"
"3.40000","0.05615","1.84579"
"3.50000","0.05772","1.87408"
"3.60000","0.05929","1.90261"
"3.70000","0.06091","1.93270"
"3.80000","0.06259","1.96395"
"3.90000","0.06425","1.99417"
"4.00000","0.06588","2.02254"
"4.10000","0.06746","2.04979"
"4.20000","0.06920","2.08246"
"4.30000","0.07099","2.11513"
"4.40000","0.07271","2.14529"
"4.50000","0.07444","2.17567"
"4.60000","0.07617","2.20674"
"4.70000","0.07789","2.23661"
"4.80000","0.07957","2.26681"
"4.90000","0.08127","2.29760"
"5.00000","0.08295","2.32720"
"5.10000","0.08464","2.35660"
"5.20000","0.08635","2.38717"
"5.30000","0.08798","2.41638"
"5.40000","0.08955","2.44442"
"5.50000","0.09115","2.47366"
"5.60000","0.09284","2.50648"
"5.70000","0.09459","2.53975"
"5.80000","0.09623","2.56944"
"5.90000","0.09785","2.59866"
"6.00000","0.09953","2.63093"
"6.10000","0.10155","2.67261"
"6.20000","0.10320","2.69985"
"6.30000","0.10479","2.72832"
"6.40000","0.10651","2.76207"
"6.50000","0.10819","2.79331"
"6.60000","0.10984","2.82371"
"6.70000","0.11140","2.85115"
"6.80000","0.11303","2.88164"
"6.90000","0.11467","2.91244"
"7.00000","0.11638","2.94492"
"7.10000","0.11801","2.97446"
"7.20000","0.11957","3.00216"
"7.30000","0.12112","3.03038"
"7.40000","0.12267","3.05936"
"7.50000","0.12437","3.09340"
"7.60000","0.12603","3.12458"
"7.70000","0.12764","3.15423"
"7.80000","0.12935","3.18685"
"7.90000","0.13108","3.22021"
"8.00000","0.13280","3.25304"
"8.10000","0.13452","3.28641"
"8.20000","0.13624","3.31937"
"8.30000","0.13797","3.35176"
"8.40000","0.13971","3.38484"
"8.50000","0.14133","3.41328"
"8.60000","0.14292","3.44244"
"8.70000","0.14456","3.47324"
"8.80000","0.14629","3.50677"
"8.90000","0.14812","3.54283"
"9.00000","0.14982","3.57393"
"9.10000","0.15145","3.60297"
"9.20000","0.15304","3.63205"
"9.30000","0.15465","3.66354"
"9.40000","0.15647","3.70149"
"9.50000","0.15827","3.73707"
"9.60000","0.15991","3.76735"
"9.70000","0.16155","3.79782"
"9.80000","0.16316","3.82861"
"9.90000","0.16478","3.85973"
"10.00000","0.16637","3.88964"
"10.10000","0.16801","3.92158"
"10.20000","0.16968","3.95380"
"10.30000","0.17134","3.98580"
"10.40000","0.17309","4.02082"
"10.50000","0.17476","4.05157"
"10.60000","0.17626","4.07669"
"10.70000","0.17794","4.10966"
"10.80000","0.17982","4.14953"
"10.90000","0.18147","4.17779"
"11.00000","0.18305","4.20585"
"11.10000","0.18476","4.23878"
"11.20000","0.18646","4.27146"
"11.30000","0.18804","4.30021"
"11.40000","0.18965","4.33151"
"11.50000","0.19126","4.36175"
"11.60000","0.19289","4.39339"
"11.70000","0.19449","4.42306"
"11.80000","0.19610","4.45363"
"11.90000","0.19778","4.48741"
"12.00000","0.19949","4.52153"
"12.10000","0.20119","4.55481"
"12.20000","0.20289","4.58782"
"12.30000","0.20451","4.61824"
"12.40000","0.20618","4.65067"
