General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{3D9263D5-8838-4677-A70C-3B791A97B41E}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P2 W2 4"
Break (Standard) : Load at Break (Standard),"14.62994",N
Maximum Load : Maximum Load,"17.67915",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.28488"
"0.10000","0.00004","0.28660"
"0.20000","0.00034","0.29455"
"0.30000","0.00113","0.31398"
"0.40000","0.00254","0.34905"
"0.50000","0.00527","0.41793"
"0.60000","0.00938","0.51841"
"0.70000","0.01132","0.55908"
"0.80000","0.01280","0.58941"
"0.90000","0.01436","0.62281"
"1.00000","0.01603","0.65888"
"1.10000","0.01775","0.69572"
"1.20000","0.01953","0.73367"
"1.30000","0.02127","0.76973"
"1.40000","0.02302","0.80708"
"1.50000","0.02468","0.84156"
"1.60000","0.02648","0.87855"
"1.70000","0.02821","0.91448"
"1.80000","0.02986","0.94824"
"1.90000","0.03158","0.98332"
"2.00000","0.03325","1.01820"
"2.10000","0.03490","1.05169"
"2.20000","0.03644","1.08172"
"2.30000","0.03800","1.11396"
"2.40000","0.03967","1.14766"
"2.50000","0.04138","1.18259"
"2.60000","0.04299","1.21491"
"2.70000","0.04454","1.24496"
"2.80000","0.04618","1.27778"
"2.90000","0.04784","1.31034"
"3.00000","0.04941","1.34149"
"3.10000","0.05098","1.37050"
"3.20000","0.05264","1.40345"
"3.30000","0.05433","1.43452"
"3.40000","0.05603","1.46679"
"3.50000","0.05779","1.50001"
"3.60000","0.05949","1.53099"
"3.70000","0.06113","1.56019"
"3.80000","0.06273","1.58817"
"3.90000","0.06444","1.61850"
"4.00000","0.06621","1.65076"
"4.10000","0.06785","1.67931"
"4.20000","0.06954","1.70961"
"4.30000","0.07114","1.73693"
"4.40000","0.07275","1.76607"
"4.50000","0.07445","1.79651"
"4.60000","0.07614","1.82593"
"4.70000","0.07776","1.85421"
"4.80000","0.07945","1.88384"
"4.90000","0.08136","1.91869"
"5.00000","0.08317","1.95155"
"5.10000","0.08490","1.98094"
"5.20000","0.08649","2.00761"
"5.30000","0.08825","2.03951"
"5.40000","0.08999","2.06995"
"5.50000","0.09165","2.09788"
"5.60000","0.09328","2.12385"
"5.70000","0.09486","2.15048"
"5.80000","0.09647","2.17693"
"5.90000","0.09816","2.20664"
"6.00000","0.09981","2.23555"
"6.10000","0.10137","2.26174"
"6.20000","0.10298","2.28852"
