General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{E4CE5B9E-2EDE-4700-8C7B-AC5780DAD602}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P2 W2 3"
Break (Standard) : Load at Break (Standard),"10.08959",N
Maximum Load : Maximum Load,"13.69911",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.25440"
"0.10000","0.00005","0.25579"
"0.20000","0.00054","0.26352"
"0.30000","0.00161","0.28062"
"0.40000","0.00336","0.30827"
"0.50000","0.00558","0.34234"
"0.60000","0.00805","0.37992"
"0.70000","0.01044","0.41487"
"0.80000","0.01248","0.44329"
"0.90000","0.01429","0.46705"
"1.00000","0.01603","0.48907"
"1.10000","0.01784","0.51303"
"1.20000","0.01952","0.53436"
"1.30000","0.02117","0.55472"
"1.40000","0.02283","0.57642"
"1.50000","0.02437","0.59432"
"1.60000","0.02612","0.61671"
"1.70000","0.02791","0.63923"
"1.80000","0.02955","0.65845"
"1.90000","0.03110","0.67647"
"2.00000","0.03276","0.69681"
"2.10000","0.03440","0.71620"
"2.20000","0.03603","0.73568"
"2.30000","0.03758","0.75322"
"2.40000","0.03915","0.77118"
"2.50000","0.04076","0.79003"
"2.60000","0.04242","0.80959"
"2.70000","0.04419","0.83021"
"2.80000","0.04588","0.84970"
"2.90000","0.04764","0.86997"
"3.00000","0.04930","0.88797"
"3.10000","0.05125","0.91180"
"3.20000","0.05303","0.93186"
"3.30000","0.05475","0.95132"
"3.40000","0.05641","0.96970"
"3.50000","0.05814","0.98928"
"3.60000","0.05984","1.00824"
"3.70000","0.06151","1.02699"
"3.80000","0.06316","1.04606"
"3.90000","0.06477","1.06393"
"4.00000","0.06640","1.08170"
"4.10000","0.06807","1.10089"
"4.20000","0.06969","1.11914"
"4.30000","0.07131","1.13824"
"4.40000","0.07293","1.15689"
"4.50000","0.07453","1.17576"
"4.60000","0.07615","1.19382"
"4.70000","0.07786","1.21386"
"4.80000","0.07948","1.23136"
"4.90000","0.08111","1.24938"
"5.00000","0.08290","1.27044"
"5.10000","0.08456","1.28793"
"5.20000","0.08628","1.30559"
"5.30000","0.08799","1.32334"
"5.40000","0.08960","1.33927"
"5.50000","0.09119","1.35538"
"5.60000","0.09283","1.37340"
"5.70000","0.09442","1.38885"
"5.80000","0.09608","1.40672"
"5.90000","0.09777","1.42436"
"6.00000","0.09947","1.44210"
"6.10000","0.10116","1.45932"
"6.20000","0.10263","1.47292"
"6.30000","0.10426","1.49063"
"6.40000","0.10595","1.50784"
"6.50000","0.10764","1.52531"
"6.60000","0.10935","1.54311"
"6.70000","0.11111","1.56172"
"6.80000","0.11282","1.57846"
"6.90000","0.11447","1.59505"
"7.00000","0.11614","1.61125"
"7.10000","0.11783","1.62808"
"7.20000","0.11951","1.64419"
"7.30000","0.12112","1.65969"
"7.40000","0.12273","1.67466"
"7.50000","0.12442","1.69122"
"7.60000","0.12608","1.70607"
"7.70000","0.12772","1.72136"
"7.80000","0.12946","1.73802"
"7.90000","0.13114","1.75347"
"8.00000","0.13274","1.76824"
"8.10000","0.13437","1.78342"
"8.20000","0.13605","1.79926"
"8.30000","0.13784","1.81728"
"8.40000","0.13966","1.83511"
"8.50000","0.14140","1.85124"
"8.60000","0.14305","1.86508"
"8.70000","0.14473","1.87975"
"8.80000","0.14636","1.89481"
"8.90000","0.14808","1.91034"
"9.00000","0.14971","1.92400"
"9.10000","0.15132","1.93856"
"9.20000","0.15297","1.95223"
"9.30000","0.15480","1.97044"
"9.40000","0.15658","1.98674"
"9.50000","0.15819","1.99988"
"9.60000","0.16030","2.02162"
"9.70000","0.16199","2.03534"
"9.80000","0.16343","2.04484"
"9.90000","0.16511","2.05987"
"10.00000","0.16690","2.07652"
"10.10000","0.16843","2.08875"
"10.20000","0.16999","2.10132"
"10.30000","0.17164","2.11644"
"10.40000","0.17327","2.13093"
"10.50000","0.17489","2.14501"
"10.60000","0.17651","2.16096"
"10.70000","0.17818","2.17603"
"10.80000","0.17992","2.19241"
"10.90000","0.18160","2.20870"
"11.00000","0.18330","2.22321"
"11.10000","0.18495","2.23887"
"11.20000","0.18669","2.25498"
"11.30000","0.18834","2.26964"
"11.40000","0.18993","2.28303"
"11.50000","0.19169","2.29990"
"11.60000","0.19325","2.31217"
"11.70000","0.19488","2.32664"
"11.80000","0.19660","2.34311"
"11.90000","0.19827","2.35911"
"12.00000","0.19979","2.37033"
"12.10000","0.20137","2.38467"
"12.20000","0.20302","2.40136"
"12.30000","0.20469","2.41696"
"12.40000","0.20634","2.43457"
"12.50000","0.20790","2.44734"
"12.60000","0.20948","2.46115"
"12.70000","0.21119","2.47787"
"12.80000","0.21275","2.49139"
"12.90000","0.21451","2.50873"
"13.00000","0.21628","2.52750"
"13.10000","0.21795","2.54162"
"13.20000","0.21966","2.55677"
"13.30000","0.22134","2.57014"
"13.40000","0.22303","2.58617"
"13.50000","0.22462","2.59906"
"13.60000","0.22614","2.60956"
"13.70000","0.22774","2.62254"
"13.80000","0.22937","2.63616"
"13.90000","0.23097","2.64954"
"14.00000","0.23250","2.66020"
"14.10000","0.23410","2.67356"
"14.20000","0.23580","2.68856"
"14.30000","0.23758","2.70486"
"14.40000","0.23937","2.72187"
"14.50000","0.24106","2.73593"
"14.60000","0.24266","2.74725"
"14.70000","0.24433","2.76069"
"14.80000","0.24614","2.77660"
"14.90000","0.24787","2.78917"
"15.00000","0.24955","2.80226"
"15.10000","0.25134","2.81701"
"15.20000","0.25309","2.83045"
"15.30000","0.25465","2.84140"
"15.40000","0.25630","2.85437"
"15.50000","0.25798","2.86821"
"15.60000","0.25963","2.88148"
"15.70000","0.26130","2.89378"
"15.80000","0.26293","2.90440"
"15.90000","0.26452","2.91709"
"16.00000","0.26612","2.93004"
"16.10000","0.26770","2.94234"
"16.20000","0.26948","2.95901"
"16.30000","0.27126","2.97347"
"16.40000","0.27289","2.98583"
"16.50000","0.27459","2.99914"
"16.60000","0.27631","3.01268"
"16.70000","0.27804","3.02704"
"16.80000","0.27974","3.03939"
"16.90000","0.28139","3.05137"
"17.00000","0.28303","3.06442"
"17.10000","0.28463","3.07511"
"17.20000","0.28617","3.08480"
"17.30000","0.28778","3.09732"
"17.40000","0.28953","3.11021"
"17.50000","0.29126","3.12500"
"17.60000","0.29298","3.13764"
"17.70000","0.29477","3.15274"
"17.80000","0.29647","3.16522"
"17.90000","0.29812","3.17770"
"18.00000","0.29969","3.18828"
"18.10000","0.30142","3.20264"
"18.20000","0.30323","3.21747"
"18.30000","0.30487","3.22879"
"18.40000","0.30643","3.23956"
"18.50000","0.30806","3.25092"
"18.60000","0.30966","3.26210"
"18.70000","0.31121","3.27220"
"18.80000","0.31278","3.28267"
"18.90000","0.31442","3.29446"
"19.00000","0.31607","3.30558"
"19.10000","0.31777","3.31863"
"19.20000","0.31940","3.32952"
"19.30000","0.32103","3.34023"
"19.40000","0.32263","3.35093"
"19.50000","0.32438","3.36473"
"19.60000","0.32612","3.37808"
"19.70000","0.32780","3.38906"
"19.80000","0.32950","3.40072"
"19.90000","0.33118","3.41160"
"20.00000","0.33278","3.42169"
"20.10000","0.33442","3.43213"
"20.20000","0.33612","3.44403"
"20.30000","0.33787","3.45664"
"20.40000","0.33957","3.46901"
"20.50000","0.34121","3.47966"
"20.60000","0.34289","3.49168"
"20.70000","0.34456","3.50341"
"20.80000","0.34622","3.51359"
"20.90000","0.34791","3.52613"
"21.00000","0.34963","3.53771"
"21.10000","0.35135","3.55036"
"21.20000","0.35308","3.56312"
"21.30000","0.35484","3.57517"
"21.40000","0.35662","3.58949"
"21.50000","0.35846","3.60394"
"21.60000","0.36005","3.61314"
"21.70000","0.36152","3.61868"
"21.80000","0.36306","3.62815"
"21.90000","0.36467","3.63857"
"22.00000","0.36620","3.64723"
"22.10000","0.36768","3.65464"
"22.20000","0.36928","3.66443"
"22.30000","0.37092","3.67579"
"22.40000","0.37264","3.68988"
"22.50000","0.37438","3.70293"
"22.60000","0.37607","3.71466"
"22.70000","0.37780","3.72757"
"22.80000","0.37958","3.73963"
"22.90000","0.38131","3.75342"
"23.00000","0.38313","3.76762"
"23.10000","0.38479","3.77805"
"23.20000","0.38637","3.78642"
"23.30000","0.38805","3.79806"
"23.40000","0.38978","3.81129"
"23.50000","0.39143","3.82142"
"23.60000","0.39312","3.83334"
"23.70000","0.39475","3.84353"
"23.80000","0.39644","3.85488"
"23.90000","0.39819","3.86716"
"24.00000","0.39983","3.87819"
"24.10000","0.40148","3.88917"
"24.20000","0.40307","3.89835"
"24.30000","0.40469","3.90958"
"24.40000","0.40644","3.92443"
"24.50000","0.40825","3.93922"
"24.60000","0.40991","3.94922"
"24.70000","0.41162","3.96196"
"24.80000","0.41330","3.97403"
"24.90000","0.41492","3.98406"
"25.00000","0.41659","3.99611"
"25.10000","0.41826","4.00713"
"25.20000","0.41994","4.01871"
"25.30000","0.42149","4.02743"
"25.40000","0.42306","4.03733"
"25.50000","0.42475","4.05016"
"25.60000","0.42646","4.06269"
"25.70000","0.42807","4.07172"
"25.80000","0.42974","4.08367"
"25.90000","0.43135","4.09355"
"26.00000","0.43309","4.10579"
"26.10000","0.43473","4.11586"
"26.20000","0.43633","4.12526"
"26.30000","0.43792","4.13466"
"26.40000","0.43954","4.14533"
"26.50000","0.44124","4.15769"
"26.60000","0.44291","4.16968"
"26.70000","0.44457","4.18034"
"26.80000","0.44618","4.18984"
"26.90000","0.44781","4.19890"
"27.00000","0.44941","4.20870"
"27.10000","0.45103","4.21835"
"27.20000","0.45266","4.22795"
"27.30000","0.45429","4.23747"
"27.40000","0.45599","4.24859"
"27.50000","0.45770","4.25923"
"27.60000","0.45931","4.26806"
"27.70000","0.46106","4.28014"
"27.80000","0.46289","4.29257"
"27.90000","0.46460","4.30296"
