General : Start date,"2020-09-02"
General : End date,"2020-09-02"
General : Unique identifier,"{262A92CF-98FB-40A9-A6CB-BD39502DACCB}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"1321 P8 W2 1"
Break (Standard) : Load at Break (Standard),"12.48415",N
Maximum Load : Maximum Load,"14.23830",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.26464"
"0.10000","0.00008","0.26647"
"0.20000","0.00063","0.27984"
"0.30000","0.00309","0.34297"
"0.40000","0.00538","0.39090"
"0.50000","0.00736","0.43134"
"0.60000","0.00916","0.46833"
"0.70000","0.01101","0.50598"
"0.80000","0.01273","0.53987"
"0.90000","0.01446","0.57410"
"1.00000","0.01620","0.60816"
"1.10000","0.01794","0.64151"
"1.20000","0.01960","0.67325"
"1.30000","0.02123","0.70439"
"1.40000","0.02295","0.73746"
"1.50000","0.02466","0.76940"
"1.60000","0.02640","0.80266"
"1.70000","0.02811","0.83543"
"1.80000","0.02971","0.86491"
"1.90000","0.03148","0.90124"
"2.00000","0.03329","0.93682"
"2.10000","0.03489","0.96802"
"2.20000","0.03647","0.99864"
"2.30000","0.03808","1.02962"
"2.40000","0.03970","1.06233"
"2.50000","0.04135","1.09510"
"2.60000","0.04302","1.12900"
"2.70000","0.04468","1.16226"
"2.80000","0.04630","1.19422"
"2.90000","0.04789","1.22597"
"3.00000","0.04957","1.25973"
"3.10000","0.05123","1.29325"
"3.20000","0.05289","1.32612"
"3.30000","0.05455","1.35916"
"3.40000","0.05624","1.39263"
"3.50000","0.05785","1.42475"
"3.60000","0.05943","1.45575"
"3.70000","0.06134","1.49535"
"3.80000","0.06307","1.52909"
"3.90000","0.06465","1.55974"
"4.00000","0.06623","1.59144"
"4.10000","0.06786","1.62513"
"4.20000","0.06949","1.65946"
"4.30000","0.07114","1.69440"
"4.40000","0.07277","1.72846"
"4.50000","0.07433","1.76046"
"4.60000","0.07595","1.79499"
"4.70000","0.07756","1.82790"
"4.80000","0.07923","1.86459"
"4.90000","0.08088","1.89886"
"5.00000","0.08259","1.93449"
"5.10000","0.08419","1.96683"
"5.20000","0.08588","2.00178"
"5.30000","0.08760","2.03822"
"5.40000","0.08932","2.07335"
"5.50000","0.09102","2.10775"
"5.60000","0.09271","2.14203"
"5.70000","0.09436","2.17592"
"5.80000","0.09611","2.21335"
"5.90000","0.09782","2.25008"
"6.00000","0.09958","2.28788"
"6.10000","0.10122","2.32150"
"6.20000","0.10287","2.35615"
"6.30000","0.10447","2.38967"
"6.40000","0.10608","2.42379"
"6.50000","0.10767","2.45729"
"6.60000","0.10936","2.49402"
"6.70000","0.11101","2.52875"
"6.80000","0.11268","2.56499"
"6.90000","0.11436","2.60120"
"7.00000","0.11607","2.63796"
"7.10000","0.11788","2.67775"
"7.20000","0.11962","2.71459"
"7.30000","0.12128","2.74919"
"7.40000","0.12290","2.78177"
"7.50000","0.12458","2.81813"
"7.60000","0.12617","2.84991"
"7.70000","0.12783","2.88530"
"7.80000","0.12952","2.92050"
"7.90000","0.13123","2.95720"
"8.00000","0.13291","2.99202"
"8.10000","0.13462","3.02784"
"8.20000","0.13625","3.06051"
"8.30000","0.13780","3.09149"
"8.40000","0.13930","3.12123"
"8.50000","0.14101","3.15714"
"8.60000","0.14271","3.19140"
"8.70000","0.14436","3.22341"
"8.80000","0.14598","3.25495"
"8.90000","0.14772","3.29041"
"9.00000","0.14942","3.32244"
"9.10000","0.15114","3.35514"
"9.20000","0.15288","3.38821"
"9.30000","0.15459","3.41851"
"9.40000","0.15622","3.44770"
"9.50000","0.15788","3.47819"
"9.60000","0.15951","3.50657"
"9.70000","0.16124","3.53859"
"9.80000","0.16282","3.56350"
"9.90000","0.16441","3.58976"
"10.00000","0.16615","3.62098"
"10.10000","0.16786","3.65029"
"10.20000","0.16953","3.67817"
"10.30000","0.17125","3.70824"
"10.40000","0.17300","3.73937"
"10.50000","0.17477","3.76945"
"10.60000","0.17636","3.79392"
"10.70000","0.17791","3.81746"
"10.80000","0.17953","3.84423"
"10.90000","0.18125","3.87340"
"11.00000","0.18288","3.89852"
"11.10000","0.18450","3.92200"
"11.20000","0.18616","3.94801"
"11.30000","0.18785","3.97519"
"11.40000","0.18954","4.00223"
"11.50000","0.19121","4.02808"
"11.60000","0.19286","4.05241"
"11.70000","0.19457","4.07974"
"11.80000","0.19640","4.11098"
"11.90000","0.19816","4.13770"
"12.00000","0.19989","4.16525"
"12.10000","0.20162","4.19249"
"12.20000","0.20327","4.21667"
"12.30000","0.20483","4.23940"
"12.40000","0.20646","4.26413"
"12.50000","0.20811","4.28979"
"12.60000","0.20971","4.31319"
"12.70000","0.21132","4.33802"
"12.80000","0.21295","4.36284"
"12.90000","0.21466","4.38983"
"13.00000","0.21645","4.41873"
"13.10000","0.21811","4.44269"
"13.20000","0.21976","4.46689"
"13.30000","0.22149","4.49298"
"13.40000","0.22306","4.51334"
