General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{D3508232-402D-4585-9FC7-C817261FFC1F}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P2 W1 2"
Break (Standard) : Load at Break (Standard),"17.77049",N
Maximum Load : Maximum Load,"22.51159",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.82200"
"0.10000","0.00006","0.82316"
"0.20000","0.00051","0.83168"
"0.30000","0.00141","0.84633"
"0.40000","0.00305","0.87429"
"0.50000","0.00517","0.90851"
"0.60000","0.00747","0.94410"
"0.70000","0.01006","0.98278"
"0.80000","0.01243","1.01505"
"0.90000","0.01434","1.03837"
"1.00000","0.01614","1.05987"
"1.10000","0.01799","1.08249"
"1.20000","0.01971","1.10302"
"1.30000","0.02135","1.12171"
"1.40000","0.02297","1.14057"
"1.50000","0.02459","1.15919"
"1.60000","0.02620","1.17712"
"1.70000","0.02783","1.19623"
"1.80000","0.02947","1.21495"
"1.90000","0.03108","1.23324"
"2.00000","0.03274","1.25238"
"2.10000","0.03442","1.27147"
"2.20000","0.03611","1.29097"
"2.30000","0.03767","1.30779"
"2.40000","0.03934","1.32651"
"2.50000","0.04109","1.34727"
"2.60000","0.04269","1.36461"
"2.70000","0.04441","1.38476"
"2.80000","0.04616","1.40515"
"2.90000","0.04793","1.42628"
"3.00000","0.04971","1.44753"
"3.10000","0.05135","1.46557"
"3.20000","0.05297","1.48350"
"3.30000","0.05459","1.50201"
"3.40000","0.05624","1.52140"
"3.50000","0.05792","1.54150"
"3.60000","0.05962","1.56214"
"3.70000","0.06124","1.57990"
"3.80000","0.06285","1.59835"
"3.90000","0.06457","1.61926"
"4.00000","0.06633","1.64152"
"4.10000","0.06809","1.66314"
"4.20000","0.06976","1.68212"
"4.30000","0.07140","1.70066"
"4.40000","0.07304","1.71939"
"4.50000","0.07471","1.73928"
"4.60000","0.07637","1.75833"
"4.70000","0.07803","1.77758"
"4.80000","0.07968","1.79711"
"4.90000","0.08134","1.81611"
"5.00000","0.08299","1.83446"
"5.10000","0.08457","1.85141"
"5.20000","0.08618","1.86937"
"5.30000","0.08780","1.88795"
"5.40000","0.08947","1.90686"
"5.50000","0.09118","1.92706"
"5.60000","0.09288","1.94686"
"5.70000","0.09459","1.96686"
"5.80000","0.09636","1.98818"
"5.90000","0.09808","2.00801"
"6.00000","0.09982","2.02836"
"6.10000","0.10148","2.04665"
"6.20000","0.10305","2.06386"
"6.30000","0.10468","2.08282"
"6.40000","0.10623","2.09911"
"6.50000","0.10785","2.11819"
"6.60000","0.10950","2.13713"
"6.70000","0.11110","2.15434"
"6.80000","0.11278","2.17466"
"6.90000","0.11451","2.19588"
"7.00000","0.11610","2.21302"
"7.10000","0.11773","2.23145"
"7.20000","0.11950","2.25369"
"7.30000","0.12116","2.27208"
"7.40000","0.12287","2.29247"
"7.50000","0.12455","2.31205"
"7.60000","0.12620","2.33067"
"7.70000","0.12786","2.34965"
"7.80000","0.12942","2.36695"
"7.90000","0.13105","2.38582"
"8.00000","0.13274","2.40659"
"8.10000","0.13443","2.42656"
"8.20000","0.13603","2.44500"
"8.30000","0.13770","2.46498"
"8.40000","0.13941","2.48594"
"8.50000","0.14106","2.50549"
"8.60000","0.14275","2.52605"
"8.70000","0.14452","2.54846"
"8.80000","0.14638","2.57240"
"8.90000","0.14824","2.59592"
"9.00000","0.14997","2.61600"
"9.10000","0.15168","2.63717"
"9.20000","0.15350","2.65932"
"9.30000","0.15509","2.67697"
"9.40000","0.15672","2.69598"
"9.50000","0.15849","2.71888"
"9.60000","0.16025","2.74249"
"9.70000","0.16181","2.75998"
"9.80000","0.16337","2.77796"
"9.90000","0.16497","2.79757"
"10.00000","0.16664","2.82004"
"10.10000","0.16829","2.84123"
"10.20000","0.16990","2.86098"
"10.30000","0.17140","2.87875"
"10.40000","0.17315","2.90320"
"10.50000","0.17485","2.92506"
"10.60000","0.17641","2.94316"
"10.70000","0.17804","2.96323"
"10.80000","0.17969","2.98402"
"10.90000","0.18137","3.00467"
"11.00000","0.18300","3.02420"
"11.10000","0.18462","3.04358"
"11.20000","0.18621","3.06217"
"11.30000","0.18781","3.08157"
"11.40000","0.18939","3.10075"
"11.50000","0.19102","3.12146"
"11.60000","0.19259","3.13918"
"11.70000","0.19422","3.15970"
"11.80000","0.19591","3.18152"
"11.90000","0.19751","3.20148"
"12.00000","0.19915","3.22253"
"12.10000","0.20091","3.24638"
"12.20000","0.20279","3.27457"
"12.30000","0.20457","3.29753"
"12.40000","0.20634","3.32080"
"12.50000","0.20810","3.34303"
"12.60000","0.20979","3.36292"
"12.70000","0.21151","3.38551"
"12.80000","0.21322","3.40623"
"12.90000","0.21484","3.42407"
"13.00000","0.21644","3.44348"
"13.10000","0.21812","3.46347"
"13.20000","0.21983","3.48523"
"13.30000","0.22165","3.51050"
"13.40000","0.22330","3.53041"
"13.50000","0.22477","3.54387"
"13.60000","0.22633","3.56285"
"13.70000","0.22827","3.59238"
"13.80000","0.22994","3.61236"
"13.90000","0.23144","3.62888"
"14.00000","0.23311","3.65099"
"14.10000","0.23483","3.67406"
"14.20000","0.23649","3.69502"
"14.30000","0.23808","3.71486"
"14.40000","0.23970","3.73371"
"14.50000","0.24136","3.75696"
"14.60000","0.24300","3.77842"
"14.70000","0.24471","3.80156"
"14.80000","0.24641","3.82443"
"14.90000","0.24812","3.84713"
"15.00000","0.24980","3.86865"
"15.10000","0.25146","3.88936"
"15.20000","0.25305","3.90848"
"15.30000","0.25460","3.92592"
"15.40000","0.25653","3.95647"
"15.50000","0.25837","3.98221"
"15.60000","0.25997","3.99944"
"15.70000","0.26149","4.01494"
"15.80000","0.26312","4.03478"
"15.90000","0.26470","4.05237"
"16.00000","0.26629","4.07150"
"16.10000","0.26786","4.08980"
"16.20000","0.26946","4.10964"
"16.30000","0.27106","4.12969"
"16.40000","0.27266","4.15011"
"16.50000","0.27425","4.16937"
"16.60000","0.27594","4.19246"
"16.70000","0.27760","4.21314"
"16.80000","0.27927","4.23367"
"16.90000","0.28095","4.25428"
"17.00000","0.28284","4.28213"
"17.10000","0.28456","4.30254"
"17.20000","0.28621","4.32159"
"17.30000","0.28803","4.34588"
"17.40000","0.28975","4.36648"
"17.50000","0.29141","4.38518"
"17.60000","0.29308","4.40384"
"17.70000","0.29475","4.42363"
"17.80000","0.29640","4.44317"
"17.90000","0.29801","4.46089"
"18.00000","0.29959","4.47717"
"18.10000","0.30114","4.49380"
"18.20000","0.30274","4.51252"
"18.30000","0.30443","4.53497"
"18.40000","0.30612","4.55571"
"18.50000","0.30783","4.57718"
"18.60000","0.30947","4.59617"
"18.70000","0.31116","4.61607"
"18.80000","0.31298","4.63988"
"18.90000","0.31472","4.66030"
"19.00000","0.31635","4.67607"
"19.10000","0.31791","4.68967"
"19.20000","0.31945","4.70327"
"19.30000","0.32113","4.72217"
"19.40000","0.32277","4.73708"
"19.50000","0.32435","4.75067"
"19.60000","0.32601","4.76923"
"19.70000","0.32768","4.78737"
"19.80000","0.32933","4.80481"
"19.90000","0.33105","4.82598"
"20.00000","0.33272","4.84472"
"20.10000","0.33436","4.86263"
"20.20000","0.33616","4.88656"
"20.30000","0.33792","4.90788"
"20.40000","0.33958","4.91956"
"20.50000","0.34125","4.92922"
"20.60000","0.34310","4.95046"
"20.70000","0.34485","4.96818"
"20.80000","0.34653","4.98527"
"20.90000","0.34824","5.00336"
"21.00000","0.34990","5.02084"
"21.10000","0.35154","5.03830"
"21.20000","0.35316","5.05550"
"21.30000","0.35480","5.07332"
"21.40000","0.35654","5.09499"
"21.50000","0.35818","5.11210"
"21.60000","0.35974","5.12738"
"21.70000","0.36142","5.14710"
"21.80000","0.36310","5.16637"
"21.90000","0.36468","5.18085"
"22.00000","0.36636","5.19649"
"22.10000","0.36805","5.21350"
"22.20000","0.36970","5.23082"
"22.30000","0.37133","5.24784"
"22.40000","0.37289","5.26332"
"22.50000","0.37448","5.28052"
"22.60000","0.37617","5.30126"
"22.70000","0.37781","5.31850"
"22.80000","0.37942","5.33512"
"22.90000","0.38105","5.35161"
"23.00000","0.38273","5.37021"
"23.10000","0.38441","5.38899"
"23.20000","0.38613","5.40842"
"23.30000","0.38780","5.42515"
"23.40000","0.38949","5.44333"
"23.50000","0.39135","5.46656"
"23.60000","0.39318","5.48823"
"23.70000","0.39490","5.50552"
"23.80000","0.39661","5.52175"
"23.90000","0.39816","5.53280"
"24.00000","0.39986","5.55113"
"24.10000","0.40149","5.56705"
"24.20000","0.40305","5.58054"
"24.30000","0.40468","5.59719"
"24.40000","0.40623","5.61140"
"24.50000","0.40779","5.62745"
"24.60000","0.40938","5.64375"
"24.70000","0.41103","5.66192"
"24.80000","0.41274","5.68253"
"24.90000","0.41444","5.70159"
"25.00000","0.41614","5.71929"
"25.10000","0.41778","5.73368"
"25.20000","0.41938","5.74909"
"25.30000","0.42117","5.77101"
"25.40000","0.42295","5.79274"
"25.50000","0.42479","5.81454"
"25.60000","0.42652","5.83259"
"25.70000","0.42806","5.84444"
"25.80000","0.42969","5.86156"
"25.90000","0.43137","5.87919"
"26.00000","0.43301","5.89600"
"26.10000","0.43465","5.91266"
"26.20000","0.43620","5.92618"
"26.30000","0.43784","5.94287"
"26.40000","0.43957","5.96190"
"26.50000","0.44129","5.97976"
"26.60000","0.44287","5.99363"
"26.70000","0.44455","6.01128"
"26.80000","0.44639","6.03574"
"26.90000","0.44808","6.05378"
"27.00000","0.44969","6.06979"
"27.10000","0.45128","6.07938"
"27.20000","0.45288","6.09297"
"27.30000","0.45450","6.10733"
"27.40000","0.45621","6.12580"
"27.50000","0.45790","6.14344"
"27.60000","0.45957","6.15970"
"27.70000","0.46121","6.17538"
"27.80000","0.46285","6.19080"
"27.90000","0.46448","6.20724"
"28.00000","0.46614","6.22229"
"28.10000","0.46781","6.23931"
"28.20000","0.46956","6.26201"
"28.30000","0.47123","6.27815"
"28.40000","0.47282","6.29126"
"28.50000","0.47438","6.30289"
"28.60000","0.47620","6.32582"
"28.70000","0.47808","6.34998"
"28.80000","0.47983","6.36868"
"28.90000","0.48146","6.38178"
"29.00000","0.48315","6.39629"
"29.10000","0.48496","6.41779"
"29.20000","0.48657","6.43045"
"29.30000","0.48820","6.44555"
"29.40000","0.48987","6.46246"
"29.50000","0.49160","6.48079"
"29.60000","0.49330","6.49947"
"29.70000","0.49493","6.51511"
"29.80000","0.49658","6.53300"
"29.90000","0.49818","6.54803"
"30.00000","0.49997","6.57421"
"30.10000","0.50173","6.59382"
"30.20000","0.50330","6.60794"
"30.30000","0.50491","6.62439"
"30.40000","0.50656","6.64088"
"30.50000","0.50825","6.65903"
"30.60000","0.50983","6.67483"
"30.70000","0.51144","6.69009"
"30.80000","0.51300","6.70543"
"30.90000","0.51455","6.71982"
"31.00000","0.51620","6.73744"
"31.10000","0.51783","6.75371"
"31.20000","0.51942","6.76948"
"31.30000","0.52108","6.78713"
"31.40000","0.52286","6.81056"
"31.50000","0.52456","6.82924"
"31.60000","0.52622","6.84629"
"31.70000","0.52777","6.85904"
"31.80000","0.52940","6.87663"
"31.90000","0.53119","6.90190"
"32.00000","0.53308","6.92775"
"32.10000","0.53488","6.94928"
"32.20000","0.53655","6.96555"
"32.30000","0.53821","6.98022"
"32.40000","0.53987","6.99695"
"32.50000","0.54142","7.00935"
"32.60000","0.54299","7.02415"
"32.70000","0.54457","7.03822"
"32.80000","0.54617","7.05310"
"32.90000","0.54790","7.07480"
"33.00000","0.54961","7.09101"
"33.10000","0.55126","7.10625"
"33.20000","0.55290","7.12269"
"33.30000","0.55475","7.14819"
"33.40000","0.55651","7.16720"
"33.50000","0.55810","7.17919"
"33.60000","0.55974","7.19476"
"33.70000","0.56150","7.21603"
"33.80000","0.56307","7.22998"
"33.90000","0.56468","7.24617"
"34.00000","0.56632","7.26364"
"34.10000","0.56802","7.28288"
"34.20000","0.56965","7.30037"
"34.30000","0.57126","7.31642"
"34.40000","0.57291","7.33459"
"34.50000","0.57472","7.35926"
"34.60000","0.57649","7.38089"
"34.70000","0.57814","7.39718"
"34.80000","0.57975","7.41237"
"34.90000","0.58150","7.43411"
"35.00000","0.58316","7.45100"
"35.10000","0.58487","7.47027"
"35.20000","0.58652","7.48631"
"35.30000","0.58817","7.50233"
"35.40000","0.58985","7.51932"
"35.50000","0.59136","7.52967"
"35.60000","0.59293","7.54451"
"35.70000","0.59443","7.55682"
"35.80000","0.59602","7.57319"
"35.90000","0.59761","7.58861"
"36.00000","0.59916","7.60225"
"36.10000","0.60074","7.61763"
"36.20000","0.60244","7.63748"
"36.30000","0.60417","7.65746"
"36.40000","0.60587","7.67492"
"36.50000","0.60750","7.69003"
"36.60000","0.60936","7.71536"
"36.70000","0.61119","7.73721"
"36.80000","0.61292","7.75405"
"36.90000","0.61456","7.76554"
"37.00000","0.61619","7.77887"
"37.10000","0.61791","7.79654"
"37.20000","0.61963","7.81302"
"37.30000","0.62138","7.83112"
"37.40000","0.62303","7.84324"
"37.50000","0.62457","7.85249"
"37.60000","0.62616","7.86576"
"37.70000","0.62778","7.88011"
"37.80000","0.62936","7.89030"
"37.90000","0.63100","7.90504"
"38.00000","0.63271","7.92287"
"38.10000","0.63444","7.94107"
"38.20000","0.63619","7.95903"
"38.30000","0.63789","7.97387"
"38.40000","0.63965","7.99277"
"38.50000","0.64147","8.01338"
"38.60000","0.64316","8.02827"
"38.70000","0.64487","8.04490"
"38.80000","0.64654","8.05946"
"38.90000","0.64821","8.07391"
"39.00000","0.64978","8.08462"
"39.10000","0.65145","8.10090"
"39.20000","0.65314","8.11622"
"39.30000","0.65475","8.12802"
"39.40000","0.65633","8.14076"
"39.50000","0.65796","8.15566"
"39.60000","0.65957","8.16778"
"39.70000","0.66112","8.18125"
"39.80000","0.66278","8.19908"
"39.90000","0.66455","8.22032"
"40.00000","0.66626","8.23681"
"40.10000","0.66792","8.25120"
"40.20000","0.66952","8.26434"
"40.30000","0.67117","8.28037"
"40.40000","0.67279","8.29338"
"40.50000","0.67444","8.30769"
"40.60000","0.67609","8.32305"
"40.70000","0.67775","8.33848"
"40.80000","0.67942","8.35441"
"40.90000","0.68106","8.36862"
"41.00000","0.68270","8.38271"
"41.10000","0.68440","8.39968"
"41.20000","0.68611","8.41591"
"41.30000","0.68782","8.43266"
"41.40000","0.68956","8.45006"
"41.50000","0.69131","8.46455"
"41.60000","0.69303","8.48061"
"41.70000","0.69465","8.49271"
"41.80000","0.69641","8.51137"
"41.90000","0.69813","8.52673"
"42.00000","0.69988","8.54384"
"42.10000","0.70161","8.55942"
"42.20000","0.70323","8.57248"
"42.30000","0.70478","8.58450"
"42.40000","0.70643","8.60023"
"42.50000","0.70809","8.61516"
"42.60000","0.70970","8.62660"
"42.70000","0.71128","8.63500"
"42.80000","0.71285","8.64803"
"42.90000","0.71445","8.66181"
"43.00000","0.71603","8.67308"
"43.10000","0.71770","8.68949"
"43.20000","0.71960","8.71397"
"43.30000","0.72134","8.73104"
"43.40000","0.72306","8.74736"
"43.50000","0.72469","8.76146"
"43.60000","0.72634","8.77569"
"43.70000","0.72790","8.78476"
"43.80000","0.72943","8.79410"
"43.90000","0.73104","8.80769"
"44.00000","0.73268","8.82034"
"44.10000","0.73429","8.82844"
"44.20000","0.73586","8.83302"
"44.30000","0.73747","8.83869"
"44.40000","0.73919","8.85571"
"44.50000","0.74096","8.87388"
"44.60000","0.74275","8.89038"
"44.70000","0.74451","8.90540"
"44.80000","0.74620","8.91760"
"44.90000","0.74787","8.93035"
"45.00000","0.74963","8.94782"
"45.10000","0.75148","8.96813"
"45.20000","0.75330","8.98751"
"45.30000","0.75497","8.99942"
"45.40000","0.75662","9.01193"
"45.50000","0.75830","9.02575"
"45.60000","0.75993","9.03823"
"45.70000","0.76144","9.04768"
"45.80000","0.76306","9.06286"
"45.90000","0.76479","9.08210"
"46.00000","0.76653","9.09310"
"46.10000","0.76823","9.10798"
"46.20000","0.76989","9.12236"
"46.30000","0.77149","9.13510"
"46.40000","0.77342","9.16305"
"46.50000","0.77521","9.18251"
"46.60000","0.77679","9.19411"
"46.70000","0.77844","9.20959"
"46.80000","0.78013","9.22787"
"46.90000","0.78180","9.24267"
"47.00000","0.78341","9.25500"
"47.10000","0.78501","9.26896"
"47.20000","0.78659","9.28281"
"47.30000","0.78826","9.30131"
"47.40000","0.78995","9.32046"
"47.50000","0.79149","9.33078"
"47.60000","0.79306","9.34277"
"47.70000","0.79476","9.36258"
"47.80000","0.79632","9.37417"
"47.90000","0.79786","9.38718"
"48.00000","0.79951","9.40599"
"48.10000","0.80118","9.42431"
"48.20000","0.80287","9.44402"
"48.30000","0.80454","9.46135"
"48.40000","0.80626","9.48185"
"48.50000","0.80790","9.49544"
"48.60000","0.80953","9.51171"
"48.70000","0.81116","9.52692"
"48.80000","0.81283","9.54419"
"48.90000","0.81446","9.55932"
"49.00000","0.81609","9.57474"
"49.10000","0.81781","9.59270"
"49.20000","0.81952","9.60934"
"49.30000","0.82122","9.62632"
"49.40000","0.82289","9.64097"
"49.50000","0.82459","9.65841"
"49.60000","0.82617","9.66873"
"49.70000","0.82791","9.68610"
"49.80000","0.82949","9.69845"
"49.90000","0.83114","9.71315"
"50.00000","0.83285","9.73176"
"50.10000","0.83450","9.74652"
"50.20000","0.83612","9.76063"
"50.30000","0.83774","9.77558"
"50.40000","0.83933","9.78849"
"50.50000","0.84097","9.80354"
"50.60000","0.84269","9.82234"
"50.70000","0.84430","9.83527"
"50.80000","0.84597","9.85077"
"50.90000","0.84768","9.86880"
"51.00000","0.84942","9.88410"
"51.10000","0.85117","9.90052"
"51.20000","0.85286","9.91394"
"51.30000","0.85436","9.91901"
"51.40000","0.85626","9.94414"
"51.50000","0.85810","9.96409"
"51.60000","0.85975","9.97493"
"51.70000","0.86137","9.98633"
"51.80000","0.86298","9.99780"
"51.90000","0.86461","10.01192"
"52.00000","0.86630","10.02846"
"52.10000","0.86790","10.03981"
"52.20000","0.86950","10.05097"
"52.30000","0.87114","10.06494"
"52.40000","0.87279","10.07889"
"52.50000","0.87449","10.09608"
"52.60000","0.87621","10.11448"
"52.70000","0.87789","10.13024"
"52.80000","0.87949","10.14223"
"52.90000","0.88114","10.15764"
"53.00000","0.88306","10.18344"
"53.10000","0.88484","10.19921"
"53.20000","0.88654","10.21377"
"53.30000","0.88825","10.22860"
"53.40000","0.88983","10.23843"
"53.50000","0.89139","10.24841"
"53.60000","0.89306","10.26245"
"53.70000","0.89469","10.27568"
"53.80000","0.89629","10.28674"
"53.90000","0.89786","10.29861"
"54.00000","0.89951","10.31446"
"54.10000","0.90120","10.33202"
"54.20000","0.90282","10.34616"
"54.30000","0.90445","10.36116"
"54.40000","0.90604","10.37345"
"54.50000","0.90767","10.38882"
"54.60000","0.90933","10.40509"
"54.70000","0.91098","10.42011"
"54.80000","0.91277","10.44141"
"54.90000","0.91458","10.46090"
"55.00000","0.91627","10.47441"
"55.10000","0.91794","10.48799"
"55.20000","0.91964","10.50269"
"55.30000","0.92130","10.51581"
"55.40000","0.92291","10.52797"
"55.50000","0.92450","10.53913"
"55.60000","0.92612","10.55191"
"55.70000","0.92775","10.56610"
"55.80000","0.92940","10.58132"
"55.90000","0.93114","10.60041"
"56.00000","0.93273","10.61160"
"56.10000","0.93424","10.61982"
"56.20000","0.93592","10.63731"
"56.30000","0.93760","10.65265"
"56.40000","0.93936","10.66948"
"56.50000","0.94107","10.68464"
"56.60000","0.94285","10.70260"
"56.70000","0.94461","10.71965"
"56.80000","0.94625","10.73164"
"56.90000","0.94799","10.74819"
"57.00000","0.94976","10.76569"
"57.10000","0.95135","10.77462"
"57.20000","0.95296","10.78575"
"57.30000","0.95468","10.80243"
"57.40000","0.95646","10.82177"
"57.50000","0.95812","10.83494"
"57.60000","0.95963","10.84142"
"57.70000","0.96118","10.85123"
"57.80000","0.96277","10.86378"
"57.90000","0.96438","10.87673"
"58.00000","0.96602","10.89123"
"58.10000","0.96782","10.91264"
"58.20000","0.96957","10.93033"
"58.30000","0.97125","10.94481"
"58.40000","0.97293","10.96012"
"58.50000","0.97461","10.97555"
"58.60000","0.97632","10.99196"
"58.70000","0.97802","11.00678"
"58.80000","0.97966","11.01962"
"58.90000","0.98132","11.03295"
"59.00000","0.98301","11.04703"
"59.10000","0.98475","11.06349"
"59.20000","0.98643","11.07773"
"59.30000","0.98808","11.09045"
"59.40000","0.98978","11.10647"
"59.50000","0.99170","11.13063"
"59.60000","0.99362","11.15395"
"59.70000","0.99530","11.16527"
"59.80000","0.99674","11.16742"
"59.90000","0.99827","11.17761"
"60.00000","0.99994","11.19432"
"60.10000","1.00161","11.20917"
"60.20000","1.00323","11.22196"
"60.30000","1.00482","11.23514"
"60.40000","1.00638","11.24760"
"60.50000","1.00804","11.26384"
"60.60000","1.00966","11.27771"
"60.70000","1.01132","11.29470"
"60.80000","1.01299","11.31097"
"60.90000","1.01466","11.32689"
"61.00000","1.01634","11.34234"
"61.10000","1.01794","11.35458"
"61.20000","1.01955","11.36774"
"61.30000","1.02135","11.38865"
"61.40000","1.02315","11.40750"
"61.50000","1.02482","11.42056"
"61.60000","1.02638","11.42843"
"61.70000","1.02794","11.43843"
