General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{87568429-41E7-4DCD-93F5-911CC286056B}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P1 W1 2"
Break (Standard) : Load at Break (Standard),"32.58854",N
Maximum Load : Maximum Load,"40.74757",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.80607"
"0.10000","0.00009","0.80824"
"0.20000","0.00039","0.81765"
"0.30000","0.00278","0.91318"
"0.40000","0.00557","1.01055"
"0.50000","0.00779","1.08138"
"0.60000","0.00965","1.13735"
"0.70000","0.01139","1.18910"
"0.80000","0.01316","1.24193"
"0.90000","0.01475","1.28817"
"1.00000","0.01640","1.33726"
"1.10000","0.01807","1.38713"
"1.20000","0.01975","1.43670"
"1.30000","0.02135","1.48203"
"1.40000","0.02297","1.52864"
"1.50000","0.02453","1.57359"
"1.60000","0.02616","1.62212"
"1.70000","0.02786","1.67210"
"1.80000","0.02951","1.72005"
"1.90000","0.03119","1.76887"
"2.00000","0.03287","1.81793"
"2.10000","0.03446","1.86323"
"2.20000","0.03619","1.91386"
"2.30000","0.03800","1.96697"
"2.40000","0.03984","2.02102"
"2.50000","0.04159","2.07080"
"2.60000","0.04319","2.11601"
"2.70000","0.04484","2.16331"
"2.80000","0.04647","2.21043"
"2.90000","0.04808","2.25563"
"3.00000","0.04972","2.30270"
"3.10000","0.05138","2.35107"
"3.20000","0.05305","2.40003"
"3.30000","0.05472","2.44904"
"3.40000","0.05643","2.49958"
"3.50000","0.05806","2.54651"
"3.60000","0.05966","2.59284"
"3.70000","0.06139","2.64633"
"3.80000","0.06308","2.69770"
"3.90000","0.06473","2.74561"
"4.00000","0.06633","2.79288"
"4.10000","0.06802","2.84409"
"4.20000","0.06964","2.89081"
"4.30000","0.07121","2.93585"
"4.40000","0.07281","2.98238"
"4.50000","0.07450","3.03369"
"4.60000","0.07625","3.08797"
"4.70000","0.07785","3.13453"
"4.80000","0.07953","3.18479"
"4.90000","0.08123","3.23658"
"5.00000","0.08285","3.28387"
"5.10000","0.08452","3.33337"
"5.20000","0.08618","3.38282"
"5.30000","0.08784","3.43226"
"5.40000","0.08948","3.48015"
"5.50000","0.09107","3.52626"
"5.60000","0.09278","3.57979"
"5.70000","0.09448","3.63257"
"5.80000","0.09621","3.68397"
"5.90000","0.09786","3.73347"
"6.00000","0.09947","3.77991"
"6.10000","0.10107","3.82430"
"6.20000","0.10267","3.86990"
"6.30000","0.10427","3.91583"
"6.40000","0.10592","3.96335"
"6.50000","0.10761","4.01287"
"6.60000","0.10932","4.06250"
"6.70000","0.11106","4.11335"
"6.80000","0.11278","4.16245"
"6.90000","0.11441","4.20631"
"7.00000","0.11616","4.25861"
"7.10000","0.11791","4.30829"
"7.20000","0.11958","4.35388"
"7.30000","0.12130","4.40181"
"7.40000","0.12288","4.44461"
"7.50000","0.12451","4.49048"
"7.60000","0.12619","4.53871"
"7.70000","0.12787","4.58720"
"7.80000","0.12949","4.63174"
"7.90000","0.13108","4.67497"
"8.00000","0.13271","4.71980"
"8.10000","0.13435","4.76554"
"8.20000","0.13604","4.81229"
"8.30000","0.13774","4.85810"
"8.40000","0.13940","4.90137"
"8.50000","0.14108","4.94617"
"8.60000","0.14273","4.98872"
"8.70000","0.14432","5.02716"
"8.80000","0.14612","5.07696"
"8.90000","0.14791","5.12328"
"9.00000","0.14961","5.16480"
"9.10000","0.15130","5.20643"
"9.20000","0.15299","5.24731"
"9.30000","0.15459","5.28419"
"9.40000","0.15616","5.32204"
"9.50000","0.15782","5.36459"
"9.60000","0.15947","5.40627"
"9.70000","0.16112","5.44756"
"9.80000","0.16277","5.48915"
"9.90000","0.16450","5.53479"
"10.00000","0.16618","5.57681"
"10.10000","0.16782","5.61644"
"10.20000","0.16950","5.65865"
"10.30000","0.17134","5.70875"
"10.40000","0.17305","5.74902"
"10.50000","0.17474","5.78959"
"10.60000","0.17640","5.82773"
"10.70000","0.17811","5.86882"
"10.80000","0.17971","5.90343"
"10.90000","0.18137","5.94158"
"11.00000","0.18301","5.97923"
"11.10000","0.18470","6.02107"
"11.20000","0.18643","6.06396"
"11.30000","0.18801","6.09751"
"11.40000","0.18963","6.13453"
"11.50000","0.19128","6.17448"
"11.60000","0.19288","6.21164"
"11.70000","0.19457","6.25398"
"11.80000","0.19632","6.29873"
"11.90000","0.19801","6.33922"
"12.00000","0.19952","6.36827"
"12.10000","0.20120","6.40948"
"12.20000","0.20319","6.46759"
"12.30000","0.20484","6.50088"
"12.40000","0.20645","6.53389"
"12.50000","0.20808","6.57029"
"12.60000","0.20970","6.60627"
"12.70000","0.21136","6.64316"
"12.80000","0.21298","6.67825"
"12.90000","0.21449","6.70748"
"13.00000","0.21609","6.74269"
"13.10000","0.21776","6.78104"
"13.20000","0.21943","6.81907"
"13.30000","0.22104","6.85379"
"13.40000","0.22255","6.88298"
"13.50000","0.22417","6.92162"
"13.60000","0.22583","6.95983"
"13.70000","0.22758","7.00266"
"13.80000","0.22936","7.04577"
"13.90000","0.23118","7.09022"
"14.00000","0.23291","7.12698"
"14.10000","0.23455","7.16187"
"14.20000","0.23631","7.20283"
"14.30000","0.23800","7.23908"
"14.40000","0.23968","7.27563"
"14.50000","0.24144","7.31597"
"14.60000","0.24310","7.35049"
"14.70000","0.24476","7.38623"
"14.80000","0.24642","7.42175"
"14.90000","0.24825","7.46818"
"15.00000","0.25009","7.50992"
"15.10000","0.25163","7.53644"
"15.20000","0.25315","7.56427"
"15.30000","0.25481","7.60193"
"15.40000","0.25652","7.64273"
"15.50000","0.25828","7.68636"
"15.60000","0.25997","7.72407"
"15.70000","0.26162","7.75995"
"15.80000","0.26326","7.79616"
"15.90000","0.26486","7.82877"
"16.00000","0.26647","7.86341"
"16.10000","0.26811","7.89976"
"16.20000","0.26974","7.93647"
"16.30000","0.27133","7.97035"
"16.40000","0.27300","8.00934"
"16.50000","0.27469","8.04681"
"16.60000","0.27639","8.08627"
"16.70000","0.27796","8.11613"
"16.80000","0.27985","8.16879"
"16.90000","0.28169","8.21302"
"17.00000","0.28331","8.24289"
"17.10000","0.28485","8.26896"
"17.20000","0.28652","8.30462"
"17.30000","0.28817","8.33946"
"17.40000","0.28971","8.36683"
"17.50000","0.29133","8.40164"
"17.60000","0.29301","8.43982"
"17.70000","0.29469","8.47625"
"17.80000","0.29635","8.51012"
"17.90000","0.29792","8.53918"
"18.00000","0.29955","8.57261"
"18.10000","0.30121","8.60878"
"18.20000","0.30288","8.64424"
"18.30000","0.30455","8.67953"
"18.40000","0.30619","8.71297"
"18.50000","0.30781","8.74480"
"18.60000","0.30945","8.77858"
"18.70000","0.31134","8.82750"
"18.80000","0.31312","8.86572"
"18.90000","0.31478","8.89732"
"19.00000","0.31641","8.92744"
"19.10000","0.31806","8.96016"
"19.20000","0.31965","8.98954"
"19.30000","0.32126","9.01955"
"19.40000","0.32284","9.04869"
"19.50000","0.32444","9.08062"
"19.60000","0.32612","9.11753"
"19.70000","0.32779","9.15313"
"19.80000","0.32954","9.19287"
"19.90000","0.33121","9.22596"
"20.00000","0.33276","9.25217"
"20.10000","0.33460","9.29771"
"20.20000","0.33637","9.33572"
"20.30000","0.33815","9.37399"
"20.40000","0.33980","9.40343"
"20.50000","0.34143","9.43266"
"20.60000","0.34313","9.46787"
"20.70000","0.34485","9.50286"
"20.80000","0.34648","9.53167"
"20.90000","0.34808","9.56046"
"21.00000","0.34971","9.59097"
"21.10000","0.35134","9.62275"
"21.20000","0.35290","9.64850"
"21.30000","0.35446","9.67663"
"21.40000","0.35608","9.70812"
"21.50000","0.35776","9.74434"
"21.60000","0.35946","9.77981"
"21.70000","0.36115","9.81359"
"21.80000","0.36274","9.84005"
"21.90000","0.36439","9.87273"
"22.00000","0.36621","9.91549"
"22.10000","0.36791","9.94737"
"22.20000","0.36958","9.97694"
"22.30000","0.37119","10.00457"
"22.40000","0.37289","10.03875"
"22.50000","0.37453","10.06847"
"22.60000","0.37621","10.10056"
"22.70000","0.37793","10.13458"
"22.80000","0.37956","10.16203"
"22.90000","0.38118","10.19057"
"23.00000","0.38287","10.22565"
"23.10000","0.38457","10.26121"
"23.20000","0.38621","10.29180"
"23.30000","0.38783","10.31995"
"23.40000","0.38961","10.36035"
"23.50000","0.39138","10.39752"
"23.60000","0.39303","10.42609"
"23.70000","0.39467","10.45612"
"23.80000","0.39628","10.48381"
"23.90000","0.39798","10.51766"
"24.00000","0.39968","10.55150"
"24.10000","0.40139","10.58542"
"24.20000","0.40303","10.61477"
"24.30000","0.40465","10.64336"
"24.40000","0.40627","10.67299"
"24.50000","0.40788","10.70130"
"24.60000","0.40953","10.73282"
"24.70000","0.41121","10.76708"
"24.80000","0.41293","10.80185"
