General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{6FF92E2E-8571-40EB-8371-47E39D1AA319}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P6 W2 3"
Break (Standard) : Load at Break (Standard),"20.05901",N
Maximum Load : Maximum Load,"24.93525",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.60587"
"0.10000","0.00006","0.60676"
"0.20000","0.00034","0.60947"
"0.30000","0.00256","0.64537"
"0.40000","0.00601","0.69394"
"0.50000","0.00802","0.71545"
"0.60000","0.00968","0.73245"
"0.70000","0.01136","0.75029"
"0.80000","0.01285","0.76386"
"0.90000","0.01437","0.77917"
"1.00000","0.01592","0.79448"
"1.10000","0.01752","0.81039"
"1.20000","0.01914","0.82629"
"1.30000","0.02083","0.84245"
"1.40000","0.02249","0.85817"
"1.50000","0.02414","0.87245"
"1.60000","0.02587","0.88830"
"1.70000","0.02761","0.90382"
"1.80000","0.02928","0.91808"
"1.90000","0.03089","0.93194"
"2.00000","0.03262","0.94715"
"2.10000","0.03427","0.96154"
"2.20000","0.03614","0.97852"
"2.30000","0.03800","0.99499"
"2.40000","0.03975","1.00973"
"2.50000","0.04145","1.02348"
"2.60000","0.04306","1.03634"
"2.70000","0.04472","1.05071"
"2.80000","0.04637","1.06415"
"2.90000","0.04793","1.07728"
"3.00000","0.04950","1.08953"
"3.10000","0.05112","1.10349"
"3.20000","0.05280","1.11775"
"3.30000","0.05452","1.13245"
"3.40000","0.05617","1.14654"
"3.50000","0.05776","1.15880"
"3.60000","0.05938","1.17226"
"3.70000","0.06122","1.18933"
"3.80000","0.06294","1.20367"
"3.90000","0.06465","1.21769"
"4.00000","0.06636","1.23154"
"4.10000","0.06812","1.24674"
"4.20000","0.06971","1.25839"
"4.30000","0.07131","1.27140"
"4.40000","0.07296","1.28427"
"4.50000","0.07447","1.29539"
"4.60000","0.07606","1.30868"
"4.70000","0.07775","1.32307"
"4.80000","0.07938","1.33701"
"4.90000","0.08104","1.35128"
"5.00000","0.08273","1.36616"
"5.10000","0.08446","1.38240"
"5.20000","0.08620","1.39781"
"5.30000","0.08790","1.41236"
"5.40000","0.08949","1.42544"
"5.50000","0.09130","1.44314"
"5.60000","0.09322","1.46135"
"5.70000","0.09488","1.47425"
"5.80000","0.09649","1.48712"
"5.90000","0.09813","1.50080"
"6.00000","0.09978","1.51487"
