General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{A5CC0341-1FF8-4B8B-991A-E46E1E913027}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P2 W2 2"
Break (Standard) : Load at Break (Standard),"9.48378",N
Maximum Load : Maximum Load,"33.86291",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.49895"
"0.10000","0.00007","0.50050"
"0.20000","0.00055","0.51070"
"0.30000","0.00152","0.53075"
"0.40000","0.00318","0.56443"
"0.50000","0.00564","0.61242"
"0.60000","0.00840","0.66106"
"0.70000","0.01100","0.70192"
"0.80000","0.01285","0.72736"
"0.90000","0.01446","0.74872"
"1.00000","0.01608","0.77080"
"1.10000","0.01770","0.79285"
"1.20000","0.01929","0.81383"
"1.30000","0.02096","0.83602"
"1.40000","0.02267","0.85852"
"1.50000","0.02433","0.87858"
"1.60000","0.02600","0.89989"
"1.70000","0.02766","0.91975"
"1.80000","0.02928","0.93861"
"1.90000","0.03096","0.95839"
"2.00000","0.03269","0.97962"
"2.10000","0.03437","0.99753"
"2.20000","0.03609","1.01731"
"2.30000","0.03776","1.03481"
"2.40000","0.03955","1.05491"
"2.50000","0.04142","1.07500"
"2.60000","0.04321","1.09306"
"2.70000","0.04473","1.10457"
"2.80000","0.04637","1.12074"
"2.90000","0.04799","1.13601"
"3.00000","0.04961","1.15073"
"3.10000","0.05122","1.16525"
"3.20000","0.05290","1.18089"
"3.30000","0.05449","1.19410"
"3.40000","0.05614","1.20843"
"3.50000","0.05781","1.22373"
"3.60000","0.05944","1.23797"
"3.70000","0.06105","1.25223"
"3.80000","0.06277","1.26868"
"3.90000","0.06450","1.28365"
"4.00000","0.06624","1.29970"
"4.10000","0.06787","1.31372"
"4.20000","0.06961","1.33026"
"4.30000","0.07135","1.34507"
"4.40000","0.07302","1.35863"
"4.50000","0.07475","1.37340"
"4.60000","0.07641","1.38748"
"4.70000","0.07807","1.40095"
"4.80000","0.07976","1.41403"
"4.90000","0.08141","1.42699"
"5.00000","0.08313","1.44241"
"5.10000","0.08481","1.45614"
"5.20000","0.08640","1.46829"
"5.30000","0.08806","1.48304"
"5.40000","0.08972","1.49654"
"5.50000","0.09136","1.50935"
"5.60000","0.09298","1.52340"
"5.70000","0.09472","1.53963"
"5.80000","0.09639","1.55363"
"5.90000","0.09807","1.56738"
"6.00000","0.09967","1.57925"
"6.10000","0.10122","1.59025"
"6.20000","0.10277","1.60223"
"6.30000","0.10442","1.61554"
"6.40000","0.10604","1.62902"
"6.50000","0.10769","1.64268"
"6.60000","0.10934","1.65558"
"6.70000","0.11101","1.66910"
"6.80000","0.11268","1.68319"
"6.90000","0.11437","1.69739"
"7.00000","0.11606","1.71075"
"7.10000","0.11781","1.72583"
"7.20000","0.11951","1.73887"
"7.30000","0.12119","1.75298"
"7.40000","0.12294","1.76753"
"7.50000","0.12455","1.77924"
"7.60000","0.12613","1.79271"
"7.70000","0.12775","1.80699"
"7.80000","0.12941","1.82167"
"7.90000","0.13107","1.83774"
"8.00000","0.13270","1.85205"
"8.10000","0.13431","1.86633"
"8.20000","0.13594","1.88184"
"8.30000","0.13764","1.89864"
"8.40000","0.13934","1.91501"
"8.50000","0.14110","1.93329"
"8.60000","0.14289","1.95149"
"8.70000","0.14456","1.96631"
"8.80000","0.14616","1.98056"
"8.90000","0.14812","2.00515"
"9.00000","0.14995","2.02320"
"9.10000","0.15162","2.03718"
"9.20000","0.15326","2.05116"
"9.30000","0.15489","2.06474"
"9.40000","0.15649","2.07863"
"9.50000","0.15808","2.09357"
"9.60000","0.15967","2.10906"
"9.70000","0.16131","2.12527"
"9.80000","0.16286","2.13963"
"9.90000","0.16444","2.15557"
"10.00000","0.16608","2.17212"
"10.10000","0.16773","2.18887"
"10.20000","0.16938","2.20625"
"10.30000","0.17097","2.22137"
"10.40000","0.17278","2.24283"
"10.50000","0.17455","2.26388"
"10.60000","0.17619","2.27751"
"10.70000","0.17789","2.29525"
"10.80000","0.17957","2.31103"
"10.90000","0.18123","2.32647"
"11.00000","0.18293","2.34356"
"11.10000","0.18467","2.36034"
"11.20000","0.18638","2.37603"
"11.30000","0.18804","2.39051"
"11.40000","0.18959","2.40273"
"11.50000","0.19115","2.41742"
"11.60000","0.19281","2.43579"
"11.70000","0.19455","2.45575"
"11.80000","0.19628","2.47555"
"11.90000","0.19804","2.49560"
"12.00000","0.19971","2.51106"
"12.10000","0.20128","2.52571"
"12.20000","0.20297","2.54516"
"12.30000","0.20478","2.56961"
"12.40000","0.20654","2.58798"
"12.50000","0.20813","2.60175"
"12.60000","0.20971","2.61601"
"12.70000","0.21139","2.63483"
"12.80000","0.21302","2.65056"
"12.90000","0.21469","2.66839"
"13.00000","0.21635","2.68571"
"13.10000","0.21792","2.69910"
"13.20000","0.21949","2.71398"
"13.30000","0.22110","2.73084"
"13.40000","0.22286","2.75666"
"13.50000","0.22441","2.76899"
"13.60000","0.22611","2.78956"
"13.70000","0.22789","2.81169"
"13.80000","0.22957","2.82924"
"13.90000","0.23120","2.84557"
"14.00000","0.23288","2.86484"
"14.10000","0.23457","2.88389"
"14.20000","0.23624","2.90151"
"14.30000","0.23793","2.92174"
"14.40000","0.23974","2.94730"
"14.50000","0.24140","2.96399"
"14.60000","0.24313","2.98351"
"14.70000","0.24489","3.00406"
"14.80000","0.24661","3.02424"
"14.90000","0.24815","3.03640"
"15.00000","0.24979","3.05507"
"15.10000","0.25141","3.07090"
"15.20000","0.25302","3.08887"
"15.30000","0.25473","3.11158"
"15.40000","0.25631","3.12600"
"15.50000","0.25796","3.14628"
"15.60000","0.25975","3.17005"
"15.70000","0.26148","3.19123"
"15.80000","0.26310","3.20719"
"15.90000","0.26474","3.22675"
"16.00000","0.26643","3.24729"
"16.10000","0.26813","3.26981"
"16.20000","0.26972","3.28561"
"16.30000","0.27128","3.30100"
"16.40000","0.27291","3.31936"
"16.50000","0.27456","3.33785"
"16.60000","0.27634","3.36259"
"16.70000","0.27817","3.38940"
"16.80000","0.27974","3.40307"
"16.90000","0.28161","3.42958"
"17.00000","0.28339","3.45008"
"17.10000","0.28500","3.46952"
"17.20000","0.28656","3.48255"
"17.30000","0.28819","3.50164"
"17.40000","0.28983","3.52032"
"17.50000","0.29141","3.53651"
"17.60000","0.29296","3.55228"
