General : Start date,"2020-08-26"
General : End date,"2020-08-26"
General : Unique identifier,"{2EE78FF3-9709-4251-A07E-1C5F33C8360C}"
Specimen notes : Length, D1, D2,""
Specimen notes : Genotype and WR,"P5 W2 3"
Break (Standard) : Load at Break (Standard),"24.62507",N
Maximum Load : Maximum Load,"26.77585",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.45799"
"0.10000","0.00014","0.45971"
"0.20000","0.00109","0.47616"
"0.30000","0.00268","0.50094"
"0.40000","0.00472","0.53221"
"0.50000","0.00701","0.56672"
"0.60000","0.00918","0.59803"
"0.70000","0.01108","0.62427"
"0.80000","0.01279","0.64731"
"0.90000","0.01443","0.66904"
"1.00000","0.01609","0.69065"
"1.10000","0.01770","0.71220"
"1.20000","0.01940","0.73456"
"1.30000","0.02101","0.75484"
"1.40000","0.02261","0.77581"
"1.50000","0.02426","0.79689"
"1.60000","0.02592","0.81718"
"1.70000","0.02760","0.83783"
"1.80000","0.02935","0.86042"
"1.90000","0.03104","0.88101"
"2.00000","0.03272","0.90209"
"2.10000","0.03451","0.92460"
"2.20000","0.03622","0.94516"
"2.30000","0.03784","0.96419"
"2.40000","0.03950","0.98332"
"2.50000","0.04120","1.00368"
"2.60000","0.04281","1.02274"
"2.70000","0.04456","1.04443"
"2.80000","0.04635","1.06684"
"2.90000","0.04803","1.08651"
"3.00000","0.04963","1.10525"
"3.10000","0.05125","1.12417"
"3.20000","0.05289","1.14439"
"3.30000","0.05449","1.16363"
"3.40000","0.05617","1.18384"
"3.50000","0.05781","1.20395"
"3.60000","0.05953","1.22488"
"3.70000","0.06124","1.24554"
"3.80000","0.06288","1.26519"
"3.90000","0.06457","1.28579"
"4.00000","0.06622","1.30504"
"4.10000","0.06772","1.32129"
"4.20000","0.06941","1.34227"
"4.30000","0.07121","1.36516"
"4.40000","0.07289","1.38428"
"4.50000","0.07466","1.40649"
"4.60000","0.07639","1.42663"
"4.70000","0.07796","1.44480"
"4.80000","0.07959","1.46395"
"4.90000","0.08118","1.48203"
"5.00000","0.08280","1.50206"
"5.10000","0.08444","1.52244"
"5.20000","0.08609","1.54238"
"5.30000","0.08775","1.56330"
"5.40000","0.08944","1.58471"
"5.50000","0.09111","1.60527"
"5.60000","0.09265","1.62168"
"5.70000","0.09436","1.64317"
"5.80000","0.09618","1.66622"
"5.90000","0.09792","1.68773"
"6.00000","0.09953","1.70595"
"6.10000","0.10117","1.72500"
"6.20000","0.10283","1.74416"
"6.30000","0.10441","1.76230"
"6.40000","0.10603","1.78156"
"6.50000","0.10778","1.80298"
"6.60000","0.10943","1.82258"
"6.70000","0.11111","1.84294"
"6.80000","0.11284","1.86484"
"6.90000","0.11447","1.88298"
"7.00000","0.11617","1.90412"
"7.10000","0.11789","1.92556"
"7.20000","0.11959","1.94670"
"7.30000","0.12130","1.96797"
"7.40000","0.12302","1.98917"
"7.50000","0.12462","2.00765"
"7.60000","0.12653","2.03342"
"7.70000","0.12847","2.05906"
"7.80000","0.13012","2.07682"
"7.90000","0.13164","2.09228"
"8.00000","0.13323","2.11035"
"8.10000","0.13486","2.12918"
"8.20000","0.13648","2.14771"
"8.30000","0.13815","2.16668"
"8.40000","0.13970","2.18306"
"8.50000","0.14123","2.19909"
"8.60000","0.14281","2.21671"
"8.70000","0.14448","2.23644"
"8.80000","0.14605","2.25337"
"8.90000","0.14755","2.26954"
"9.00000","0.14932","2.29155"
"9.10000","0.15106","2.31219"
"9.20000","0.15276","2.33151"
"9.30000","0.15450","2.35088"
"9.40000","0.15622","2.36923"
"9.50000","0.15787","2.38614"
"9.60000","0.15951","2.40322"
"9.70000","0.16120","2.42171"
"9.80000","0.16290","2.44021"
"9.90000","0.16453","2.45635"
"10.00000","0.16623","2.47440"
"10.10000","0.16789","2.49130"
"10.20000","0.16961","2.51006"
"10.30000","0.17135","2.52832"
"10.40000","0.17311","2.54759"
"10.50000","0.17475","2.56272"
"10.60000","0.17636","2.57457"
"10.70000","0.17796","2.58884"
"10.80000","0.17954","2.60339"
"10.90000","0.18124","2.62182"
"11.00000","0.18303","2.64054"
"11.10000","0.18480","2.65860"
"11.20000","0.18645","2.67439"
"11.30000","0.18814","2.69136"
"11.40000","0.18981","2.70768"
"11.50000","0.19141","2.72320"
"11.60000","0.19306","2.74040"
"11.70000","0.19477","2.75875"
"11.80000","0.19642","2.77484"
"11.90000","0.19816","2.79406"
"12.00000","0.19992","2.81313"
"12.10000","0.20143","2.82444"
"12.20000","0.20315","2.84468"
"12.30000","0.20506","2.86871"
"12.40000","0.20672","2.88412"
"12.50000","0.20832","2.89938"
"12.60000","0.21000","2.91678"
"12.70000","0.21163","2.93260"
"12.80000","0.21314","2.94605"
"12.90000","0.21473","2.96187"
"13.00000","0.21636","2.97895"
"13.10000","0.21796","2.99480"
"13.20000","0.21957","3.01169"
"13.30000","0.22120","3.02849"
"13.40000","0.22284","3.04621"
"13.50000","0.22453","3.06436"
"13.60000","0.22618","3.08135"
"13.70000","0.22788","3.09971"
"13.80000","0.22952","3.11586"
"13.90000","0.23122","3.13378"
"14.00000","0.23283","3.14904"
"14.10000","0.23462","3.16979"
"14.20000","0.23650","3.19188"
"14.30000","0.23822","3.20921"
"14.40000","0.23981","3.22259"
"14.50000","0.24144","3.23863"
